element,action,new_diameter_m,d_cost,so,1,2,3,4,5,6,7,8,9,leak_pipe_diameter_mm,d_benefit,mb
Leak_2921,leak,,2201.189038,8.980904473,0.839445059,0.498414935,0.50047942,0.602248739,0.586695517,0.147234942,180364.4592,14646.61328,0.628513362,32,0.019095527,8.68E-06
Leak_1050,leak,,1362.586498,8.988215132,0.835698351,0.496301515,0.497449943,0.595599362,0.585847423,0.147234942,180593.8394,14647.05469,0.617123485,125,0.011784868,8.65E-06
Leak_3123,leak,,2360.537468,8.979678854,0.839505862,0.496653751,0.500711274,0.604623053,0.586839556,0.147234942,180673.5436,14677.38672,0.632492456,75,0.020321146,8.61E-06
L485,pipe,0.1,2389.077,8.979495093,0.837277126,0.498062698,0.498080973,0.599778806,0.588009905,0.147234942,180361.7092,14647.07422,0.621697269,,0.020504907,8.58E-06
Leak_1915,leak,,2635.166934,8.977498664,0.863648753,0.520605847,0.416598533,0.65263446,0.643345557,0.152518492,174848.696,14818.67871,0.676801278,160,0.022501336,8.54E-06
L147,pipe,0.05,1114.706,8.99051777,0.838908318,0.496653751,0.500553601,0.603030187,0.586822888,0.147234942,180681.0624,14677.38477,0.630558182,,0.00948223,8.51E-06
Leak_459,leak,,2478.09058,8.978994814,0.840355004,0.494892568,0.501511033,0.604593473,0.587185817,0.147234942,180760.1708,14677.23633,0.631722879,63,0.021005186,8.48E-06
Leak_39,leak,,1817.351507,8.984591143,0.836178483,0.496301515,0.497046513,0.596697415,0.587011586,0.147234942,180591.9699,14647.07422,0.616594822,32,0.015408857,8.48E-06
Leak_1882,leak,,2442.835646,8.979286991,0.838813969,0.496653751,0.499869894,0.604607061,0.585179169,0.147234942,180600.5622,14677.31836,0.635298957,75,0.020713009,8.48E-06
Leak_1244,leak,,2300.055712,8.980511269,0.840375971,0.496301515,0.501590347,0.603451022,0.587011691,0.147234942,180674.388,14677.13672,0.631381862,50,0.019488731,8.47E-06
L1547,pipe,0.1,2374.011,8.979968834,0.839486992,0.496653751,0.500764024,0.604638654,0.586785201,0.147234942,180608.8369,14677.36328,0.632330234,,0.020031166,8.44E-06
Leak_3424,leak,,2388.131992,8.979847486,0.839526829,0.496301515,0.500818823,0.60462954,0.586822259,0.147234942,180612.7973,14677.38477,0.632525179,50,0.020152514,8.44E-06
Leak_466,leak,,2463.368118,8.979297781,0.899086281,0.51497006,0.365070943,0.70829695,0.713423363,0.149348362,178133.3648,15432.85938,0.725988886,110,0.020702219,8.40E-06
Leak_3246,leak,,2261.124916,8.981067556,0.839990188,0.493131384,0.500858669,0.604961578,0.586017775,0.147234942,181417.5456,14677.32227,0.633069029,60,0.018932444,8.37E-06
Leak_558,leak,,3750.058861,8.968736914,0.840556282,0.479041916,0.50167884,0.605807107,0.587197349,0.147234942,183798.1082,14677.21289,0.634483386,350,0.031263086,8.34E-06
Leak_776,leak,,2442.736083,8.979648696,0.840074054,0.496653751,0.501188828,0.604360185,0.586720991,0.147234942,180586.7744,14677.23828,0.631149664,63,0.020351304,8.33E-06
Leak_3421,leak,,2368.486743,8.980409324,0.837715326,0.498414935,0.499959796,0.60201903,0.584646778,0.147587179,180391.6355,14647.06445,0.634151907,60,0.019590676,8.27E-06
Leak_727,leak,,2224.550856,8.981612767,0.838004663,0.500880592,0.499095832,0.601844008,0.584682945,0.147587179,179791.2151,14689.96484,0.629275336,63,0.018387233,8.27E-06
Leak_762,leak,,2149.415364,8.982242362,0.839566665,0.495949278,0.499492171,0.60441012,0.585604526,0.147234942,180935.7699,14679.14063,0.633790391,90,0.017757638,8.26E-06
L782,pipe,0.063,558.3093,8.995440245,0.837895637,0.496301515,0.499304648,0.601434077,0.584522237,0.147234942,180615.7717,14677.38477,0.628519067,,0.004559755,8.17E-06
Leak_740,leak,,2322.024441,8.981170213,0.838484795,0.497005988,0.500524961,0.603128042,0.585796789,0.147234942,180617.5559,14647.0625,0.63451047,125,0.018829787,8.11E-06
Leak_1833,leak,,2403.414955,8.980520162,0.839593921,0.498414935,0.500725212,0.603588579,0.585962214,0.147587179,180306.8027,14677.23633,0.631683793,110,0.019479838,8.11E-06
Leak_2226,leak,,2437.184054,8.980299693,0.915073215,0.579781613,0.354952275,0.732947298,0.748170518,0.175061641,154230.6564,15277.5,0.771420644,63,0.019700307,8.08E-06
Leak_1140,leak,,2453.048389,8.980244681,0.839480702,0.497358225,0.499307589,0.604189413,0.585253338,0.147234942,180530.7561,14678.88867,0.633386157,75,0.019755319,8.05E-06
Leak_387,leak,,2353.896623,8.981061897,0.888315805,0.531172948,0.38625999,0.677557518,0.696258324,0.156745333,174318.0882,15353.68457,0.692543647,63,0.018938103,8.05E-06
Leak_3396,leak,,2423.412119,8.980482614,0.839367484,0.498414935,0.500247982,0.604246896,0.586195676,0.147587179,180292.9744,14677.35938,0.631179722,60,0.019517386,8.05E-06
Leak_2121,leak,,2406.304999,8.98075986,0.837514048,0.458259951,0.501368944,0.602667506,0.588222924,0.145473758,189047.0326,14677.33594,0.635784581,63,0.01924014,8.00E-06
Leak_320,leak,,878.5604042,8.99297138,0.835677385,0.4808031,0.495739234,0.600136455,0.585247991,0.143360338,186554.6968,14711.68945,0.630800375,90,0.00702862,8.00E-06
Leak_1832,leak,,1139.69284,8.990903147,0.839105403,0.492779148,0.499301356,0.602382718,0.586916084,0.147234942,181397.7144,14647.06641,0.631976695,110,0.009096853,7.98E-06
Leak_3278,leak,,2429.803334,8.980653318,0.838545598,0.496301515,0.501029616,0.603234062,0.586014526,0.147234942,180631.2324,14647.06641,0.63495154,32,0.019346682,7.96E-06
Leak_3294,leak,,2436.964277,8.980634568,0.838931381,0.498414935,0.500351319,0.603961214,0.585989523,0.147234942,180390.2253,14677.38281,0.632961133,63,0.019365432,7.95E-06
L2291,pipe,0.075,1149.3085,8.990869573,0.838610594,0.497005988,0.499946521,0.601546527,0.583016635,0.147234942,180595.8057,14646.98438,0.631738643,,0.009130427,7.94E-06
Leak_2106,leak,,2459.262876,8.980574315,0.839543602,0.497005988,0.500534041,0.604572392,0.586543248,0.147234942,180537.9646,14677.37891,0.631852882,63,0.019425685,7.90E-06
Leak_1782,leak,,2335.23409,8.981577547,0.837776128,0.497710461,0.498798928,0.602022329,0.585231952,0.147234942,180497.249,14648.70313,0.634160175,63,0.018422453,7.89E-06
Leak_1647,leak,,2089.842426,8.983638962,0.835633355,0.497710461,0.496177454,0.596108883,0.58143157,0.147234942,180473.3651,14646.96289,0.621476398,63,0.016361038,7.83E-06
Leak_705,leak,,2442.068133,8.980945914,0.839631661,0.493483621,0.500911391,0.604633901,0.585619727,0.147234942,181191.3233,14677.23633,0.634589929,63,0.019054086,7.80E-06
Leak_1574,leak,,2508.147802,8.980505022,0.839503766,0.496301515,0.500550011,0.604376849,0.585078163,0.147234942,180597.8496,14677.21875,0.633931103,75,0.019494978,7.77E-06
Leak_3359,leak,,2430.550975,8.981283856,0.839514249,0.496301515,0.500785639,0.604488851,0.586838193,0.147234942,180640.1937,14677.38477,0.632196645,20,0.018716144,7.70E-06
Leak_838,leak,,1898.550091,8.985382522,0.836035911,0.496653751,0.497169667,0.596362804,0.586446697,0.147234942,180570.9912,14647.02148,0.618020558,75,0.014617478,7.70E-06
Leak_2817,leak,,1465.119629,8.988728095,0.83265402,0.477985206,0.493620781,0.59269316,0.581787633,0.142655865,187109.7119,14704.96289,0.618406563,60,0.011271905,7.69E-06
L2901,pipe,0.3,2273.011,8.982522639,0.905107852,0.586826347,0.358029395,0.722922403,0.731521725,0.188446636,151757.4428,15167.20508,0.767351743,,0.017477361,7.69E-06
Leak_736,leak,,2337.146112,8.982052108,0.838922994,0.497710461,0.498842257,0.603545299,0.584627227,0.147234942,180515.6436,14679.01758,0.634007769,63,0.017947892,7.68E-06
L427,pipe,0.05,819.2775,8.993718552,0.838633657,0.496653751,0.499694457,0.60331805,0.584808115,0.147234942,180696.5784,14677.38477,0.631121766,,0.006281448,7.67E-06
Leak_1561,leak,,2485.742851,8.980950764,0.839505862,0.496301515,0.500543776,0.604354705,0.58519437,0.147234942,180631.4883,14677.21289,0.633850885,75,0.019049236,7.66E-06
Leak_3405,leak,,2306.818699,8.982323258,0.839143142,0.496301515,0.500592789,0.603908763,0.584456926,0.147234942,180639.5748,14677.16992,0.634604099,60,0.017676742,7.66E-06
Leak_2572,leak,,2346.119452,8.98203178,0.839874872,0.496653751,0.500963752,0.603485971,0.585433545,0.147234942,180644.2059,14646.98828,0.632262388,75,0.01796822,7.66E-06
Leak_3331,leak,,2372.38232,8.981850403,0.838782519,0.498414935,0.499812622,0.603417919,0.584028791,0.147234942,180408.2521,14679.54297,0.633819726,32,0.018149597,7.65E-06
L637,pipe,0.063,1248.84975,8.990467367,0.837520337,0.498062698,0.499105512,0.601575436,0.58501605,0.147234942,180398.5382,14677.41602,0.627905779,,0.009532633,7.63E-06
Leak_2125,leak,,1767.992238,8.986504471,0.833507355,0.495949278,0.495222272,0.59247128,0.58228805,0.147234942,180705.9413,14647.03516,0.6156009,63,0.013495529,7.63E-06
L1441,pipe,0.4,18090.432,8.862556583,0.846120784,0.496301515,0.506325407,0.614358799,0.596131581,0.147234942,180838.5948,14703.8125,0.643869775,,0.137443417,7.60E-06
Leak_272,leak,,2419.362832,8.981697899,0.839333937,0.498062698,0.500774869,0.603429102,0.587298093,0.147234942,180438.314,14689.95898,0.629778516,75,0.018302101,7.56E-06
L982,pipe,0.05,940.555,8.992893227,0.837499371,0.496301515,0.49989377,0.601642705,0.585575488,0.147234942,180667.9957,14647.21289,0.63096862,,0.007106773,7.56E-06
L2625,pipe,0.075,4008.54775,8.969715668,0.839210235,0.496653751,0.501419947,0.604984616,0.586469498,0.147234942,180581.9181,14677.22852,0.636644488,,0.030284332,7.55E-06
Leak_764,leak,,2219.811621,8.983268087,0.83900057,0.497358225,0.498909753,0.603596072,0.584668688,0.147234942,180555.0911,14678.88867,0.633721666,75,0.016731913,7.54E-06
Leak_1557,leak,,1557.109899,8.98827975,0.836962629,0.497005988,0.496409577,0.599593551,0.58353739,0.147234942,180582.6245,14690.83594,0.624200426,63,0.01172025,7.53E-06
L3236,pipe,0.1,7201.548,8.945966198,0.83976375,0.496301515,0.499035998,0.608654036,0.588788914,0.147234942,180537.9068,14663.89844,0.638342408,,0.054033802,7.50E-06
L1686,pipe,0.1,2833.524,8.978871349,0.839147336,0.496653751,0.499797003,0.603853237,0.585619832,0.147234942,180635.2336,14678.89063,0.635368677,,0.021128651,7.46E-06
L1541,pipe,0.15,11497.7375,8.91454892,0.892041547,0.541035576,0.376575839,0.694926621,0.692335235,0.159915463,168640.7794,14905.24609,0.723111704,,0.08545108,7.43E-06
Leak_1839,leak,,2496.506958,8.981485974,0.839973415,0.496301515,0.501185177,0.603956293,0.586566992,0.147234942,180672.804,14677.23633,0.631869362,90,0.018514026,7.42E-06
L812,pipe,0.05,3663.2785,8.972838844,0.840614989,0.496301515,0.502121256,0.604057727,0.588778431,0.147234942,180596.9498,14677.13867,0.630591275,,0.027161156,7.41E-06
Leak_1848,leak,,2529.838667,8.981247627,0.839593921,0.498414935,0.500908038,0.603404387,0.586046395,0.147587179,180238.3476,14677.23633,0.631282606,110,0.018752373,7.41E-06
Leak_2756,leak,,2519.950318,8.98135107,0.840319361,0.496653751,0.50173972,0.603321573,0.586443395,0.147234942,180576.0627,14677.24609,0.630947843,160,0.01864893,7.40E-06
Leak_2829,leak,,2431.089554,8.982016725,0.837583237,0.499823882,0.499701902,0.601883095,0.585628009,0.147939415,180093.1223,14647.18945,0.631439191,32,0.017983275,7.40E-06
Leak_2982,leak,,1712.321263,8.987347001,0.837660813,0.492426911,0.499047178,0.599218736,0.589433109,0.144064812,181622.588,14647.07422,0.619783784,75,0.012652999,7.39E-06
Leak_1816,leak,,2405.345236,8.982227848,0.838906221,0.497358225,0.500527407,0.603564982,0.584699299,0.147234942,180468.1243,14677.23438,0.634381187,75,0.017772152,7.39E-06
Leak_2032,leak,,2470.967317,8.981755026,0.83970085,0.498062698,0.500404247,0.603746267,0.585804861,0.147234942,180373.563,14677.30469,0.630936441,110,0.018244974,7.38E-06
Leak_742,leak,,2280.666171,8.983309174,0.839679884,0.496301515,0.500989911,0.603893274,0.58615086,0.147234942,180599.3728,14677.23633,0.632147752,75,0.016690826,7.32E-06
L350,pipe,0.05,1133.0285,8.9917033,0.836318959,0.496301515,0.49723035,0.599552116,0.583004789,0.147234942,180652.1197,14690.11914,0.624233924,,0.0082967,7.32E-06
L1636,pipe,0.35,6931.512,8.949296994,0.90487093,0.599859105,0.352932957,0.72372359,0.732697211,0.189855583,148662.1038,15260.61816,0.765204718,,0.050703006,7.31E-06
Leak_2691,leak,,2349.866606,8.98281637,0.839715527,0.495949278,0.500873921,0.603546641,0.588503665,0.147234942,180891.4163,14689.97266,0.626738246,75,0.01718363,7.31E-06
L2834,pipe,0.075,1208.506,8.99116019,0.837740485,0.492426911,0.500128356,0.601790104,0.584575649,0.147234942,181777.2299,14647.06641,0.633831158,,0.00883981,7.31E-06
Leak_2538,leak,,2309.32423,8.983108995,0.839874872,0.496653751,0.501005957,0.603241667,0.587060281,0.147234942,180629.1427,14677.12695,0.630087185,100,0.016891005,7.31E-06
L1030,pipe,0.1,2809.251,8.979544152,0.835870276,0.38358577,0.493623687,0.604194502,0.587538631,0.136667841,204003.0553,14688.3584,0.629721432,,0.020455848,7.28E-06
Leak_542,leak,,2491.913134,8.981946459,0.839105403,0.498414935,0.500520392,0.603334154,0.586501262,0.147587179,180354.3797,14647.07813,0.630419856,75,0.018053541,7.24E-06
Leak_253,leak,,2706.191051,8.980414195,0.840032121,0.496653751,0.501511465,0.603658364,0.587380334,0.147234942,180647.7571,14677.11328,0.630996451,200,0.019585805,7.24E-06
Leak_2086,leak,,2410.207832,8.982724326,0.836123971,0.499471645,0.498373627,0.600287823,0.584030731,0.147939415,180214.9399,14647.20117,0.629153039,110,0.017275674,7.17E-06
Leak_127,leak,,2197.300251,8.984239817,0.840030024,0.495244805,0.501418649,0.602729798,0.588826549,0.147234942,181115.8743,14677.05469,0.628707606,75,0.015760183,7.17E-06
Leak_1086,leak,,2506.977402,8.982072805,0.840092923,0.496653751,0.501574964,0.602105702,0.587473792,0.147234942,180636.2903,14677.08203,0.628020681,140,0.017927195,7.15E-06
L110,pipe,0.125,1778.655,8.987296901,0.838862192,0.496301515,0.500480351,0.603769528,0.586081094,0.147234942,180681.3797,14677.35938,0.632809345,,0.012703099,7.14E-06
Leak_1768,leak,,2555.579433,8.981879745,0.838465925,0.497005988,0.500627751,0.60301028,0.585796684,0.147234942,180590.0667,14647.04297,0.634301821,110,0.018120255,7.09E-06
Leak_2357,leak,,1500.757579,8.989391014,0.835507556,0.496653751,0.49763548,0.596452608,0.585462478,0.147234942,180700.9282,14646.79688,0.622865514,63,0.010608986,7.07E-06
L1136,pipe,0.125,5279.71875,8.962727462,0.840157919,0.496301515,0.501286,0.606068186,0.585675026,0.147234942,180665.6004,14647.13477,0.636424614,,0.037272538,7.06E-06
Leak_3120,leak,,2427.589417,8.982872629,0.839774233,0.496301515,0.500710472,0.604058398,0.586128374,0.147234942,180636.2409,14677.32031,0.632036728,75,0.017127371,7.06E-06
Leak_2246,leak,,2440.792665,8.982814659,0.839380063,0.496653751,0.500293046,0.604149432,0.584745949,0.147234942,180626.5135,14677.21094,0.633374709,63,0.017185341,7.04E-06
Leak_543,leak,,2507.593008,8.982386741,0.833226404,0.496653751,0.492972621,0.597639849,0.579477704,0.147234942,180635.7456,14705.5957,0.625029138,75,0.017613259,7.02E-06
Leak_1073,leak,,2185.572588,8.984665055,0.838870578,0.496653751,0.500242631,0.603569008,0.584318757,0.147234942,180633.529,14677.23242,0.634344642,75,0.015334945,7.02E-06
Leak_1548,leak,,2413.298452,8.983094905,0.838482698,0.496301515,0.500516003,0.603021352,0.58590529,0.147234942,180621.0857,14647.04102,0.63432467,63,0.016905095,7.00E-06
Leak_2311,leak,,2412.350807,8.98314376,0.838841225,0.497710461,0.500189408,0.603481777,0.584347796,0.147234942,180556.432,14677.20508,0.634056984,75,0.01685624,6.99E-06
Leak_274,leak,,2433.942699,8.982986288,0.838914608,0.499119408,0.499920113,0.602222234,0.583369238,0.147587179,180220.7486,14664.34766,0.632739981,75,0.017013712,6.99E-06
L794,pipe,0.05,1703.12,8.988101161,0.838606401,0.498414935,0.499578485,0.603253521,0.584899948,0.147587179,180281.849,14677.38672,0.630995243,,0.011898839,6.99E-06
Leak_1558,leak,,2435.079558,8.982992339,0.839294101,0.486438887,0.499689749,0.604162964,0.585973012,0.147234942,182927.5054,14678.87695,0.634772152,63,0.017007661,6.98E-06
Leak_731,leak,,2555.36339,8.982158091,0.838468022,0.495949278,0.500924619,0.603181891,0.586092311,0.147234942,180802.048,14647.06445,0.634981108,125,0.017841909,6.98E-06
Leak_1901,leak,,2334.681392,8.983767758,0.839493282,0.496301515,0.500942179,0.602898557,0.587876558,0.147234942,180764.5254,14647.01953,0.631197104,110,0.016232242,6.95E-06
L1333,pipe,0.075,3490.0215,8.975730771,0.840310975,0.495244805,0.501286732,0.604360241,0.586089166,0.147234942,180964.8189,14646.96484,0.633874456,,0.024269229,6.95E-06
L1593,pipe,0.15,4132.0895,8.971332755,0.839895839,0.497358225,0.501190986,0.60502963,0.587044084,0.147234942,180511.857,14677.3125,0.633272105,,0.028667245,6.94E-06
Leak_1092,leak,,2101.208265,8.98552344,0.835700448,0.497358225,0.496782686,0.595251499,0.582582105,0.147234942,180468.4089,14646.98828,0.619537049,63,0.01447656,6.89E-06
L2085,pipe,0.4,18320.028,8.873920328,0.913047854,0.546319126,0.357668595,0.730058878,0.746498285,0.159915463,170195.4674,15320.79883,0.763840757,,0.126079672,6.88E-06
Leak_1176,leak,,2406.649914,8.983488379,0.839646338,0.496301515,0.500380847,0.604097317,0.585629372,0.147234942,180704.0692,14647.13086,0.631889762,20,0.016511621,6.86E-06
Leak_840,leak,,2267.613348,8.984485389,0.839260555,0.496653751,0.500453827,0.603176579,0.585435222,0.147234942,180560.5216,14646.95703,0.632878016,63,0.015514611,6.84E-06
L1770,pipe,0.075,5288.09075,8.963891587,0.840430484,0.496653751,0.501809214,0.60541026,0.585572133,0.147234942,180594.9564,14677.16992,0.636426937,,0.036108413,6.83E-06
Leak_1218,leak,,2433.337617,8.983384796,0.839941965,0.495597041,0.501684963,0.602977289,0.588060434,0.147234942,180691.2896,14677.14844,0.62948316,75,0.016615204,6.83E-06
Leak_2207,leak,,2423.778025,8.983510142,0.839434576,0.496301515,0.500508983,0.604434388,0.586516777,0.147234942,180641.1678,14677.38477,0.631896475,75,0.016489858,6.80E-06
L585,pipe,0.2,10820.932,8.926593985,0.908361848,0.61641423,0.356464185,0.726938512,0.738411727,0.199013737,141484.7107,15259.32129,0.768160757,,0.073406015,6.78E-06
Leak_494,leak,,2516.344887,8.982937043,0.835578842,0.498414935,0.497042716,0.599087218,0.581613663,0.147587179,180282.6156,14647.17188,0.629994569,110,0.017062957,6.78E-06
L804,pipe,0.05,787.5185,8.994670457,0.838717523,0.496301515,0.499491029,0.603119878,0.58517529,0.147234942,180652.2644,14677.38477,0.629453567,,0.005329543,6.77E-06
Leak_1648,leak,,2383.30647,8.983921389,0.838805582,0.498414935,0.500091212,0.603737991,0.585688916,0.147234942,180423.6339,14677.34961,0.632362983,63,0.016078611,6.75E-06
L2449,pipe,0.2,1016.536,8.9931489,0.897058824,0.525889398,0.364013214,0.704340561,0.711347263,0.154279676,175669.8316,15441.88281,0.721301244,,0.0068511,6.74E-06
L1523,pipe,0.1,4123.899,8.972266621,0.839208138,0.497005988,0.500949592,0.605132798,0.585672877,0.147234942,180587.8277,14677.31445,0.63603642,,0.027733379,6.73E-06
Leak_1961,leak,,2623.88365,8.98232839,0.832708533,0.496653751,0.493851403,0.594078238,0.577390807,0.147234942,180698.0015,14647.17188,0.622631471,160,0.01767161,6.73E-06
L1503,pipe,0.075,6226.04225,8.958139215,0.840862393,0.487847834,0.502666295,0.607034777,0.591750008,0.147234942,182922.7147,14632.15039,0.630097179,,0.041860785,6.72E-06
L762,pipe,0.075,2577.503,8.982721616,0.839283618,0.495949278,0.49954436,0.604968624,0.584763771,0.147234942,180703.9599,14647.2207,0.632788594,,0.017278384,6.70E-06
L1386,pipe,0.075,2745.4485,8.981694598,0.839323454,0.498414935,0.500533955,0.604202554,0.586043407,0.147234942,180375.9513,14677.38281,0.63114089,,0.018305402,6.67E-06
L1085,pipe,0.05,2067.9995,8.986251344,0.835721414,0.496653751,0.496075035,0.599049641,0.582178028,0.147234942,180581.4628,14648.82617,0.629522675,,0.013748656,6.65E-06
Leak_1220,leak,,2433.337617,8.983837777,0.839885355,0.494892568,0.501223463,0.603720656,0.588388192,0.147234942,182948.4892,14689.9707,0.628620645,75,0.016162223,6.64E-06
L382,pipe,0.05,1955.447,8.987029822,0.834811469,0.497358225,0.496353484,0.596092219,0.580856774,0.147234942,180521.4655,14677.41797,0.621891381,,0.012970178,6.63E-06
Leak_2220,leak,,2440.960704,8.983819552,0.838744779,0.497358225,0.499813358,0.603633425,0.583802248,0.147234942,180528.7424,14677.22852,0.633868603,75,0.016180448,6.63E-06
Leak_441,leak,,2204.984893,8.985426432,0.838308677,0.497358225,0.500264361,0.602682715,0.587063793,0.147234942,180500.9961,14647.21289,0.631690246,75,0.014573568,6.61E-06
Leak_590,leak,,2460.528493,8.983790456,0.839585535,0.496301515,0.501012767,0.60376416,0.586268954,0.147234942,180608.931,14677.23633,0.632220533,63,0.016209544,6.59E-06
L304,pipe,0.075,1147.993,8.992433852,0.837488888,0.496301515,0.499667868,0.601911277,0.585414046,0.147234942,180657.0941,14647.21094,0.631662923,,0.007566148,6.59E-06
Leak_533,leak,,3425.770125,8.977423612,0.856327261,0.486791124,0.471196285,0.62650129,0.616249224,0.145473758,184398.1092,14732.57715,0.655269188,350,0.022576388,6.59E-06
Leak_3383,leak,,2327.454667,8.984747061,0.838855902,0.497358225,0.498950984,0.603323586,0.584512907,0.147234942,180505.8195,14678.9043,0.633590112,60,0.015252939,6.55E-06
Leak_956,leak,,2337.142381,8.984705994,0.839365387,0.495244805,0.500703266,0.603444312,0.585736825,0.147234942,180778.596,14646.97461,0.633513759,50,0.015294006,6.54E-06
Leak_3224,leak,,2394.257662,8.984463383,0.839365387,0.496653751,0.500523575,0.604208816,0.586440879,0.147234942,180678.3052,14677.38867,0.631798644,32,0.015536617,6.49E-06
L200,pipe,0.1,2602.791,8.983200674,0.839608598,0.496653751,0.501160039,0.603692809,0.586586805,0.147234942,180621.9433,14677.2168,0.631937633,,0.016799326,6.45E-06
Leak_3122,leak,,2010.192778,8.987050439,0.832196951,0.491017964,0.493871043,0.58832835,0.581031949,0.146530468,182260.3609,14646.92969,0.609201523,63,0.012949561,6.44E-06
L274,pipe,0.05,1545.8955,8.99008986,0.838633657,0.497710461,0.500005445,0.603315925,0.585275877,0.147234942,180522.3108,14677.38281,0.631564099,,0.00991014,6.41E-06
Leak_1213,leak,,2482.442591,8.984162974,0.838382059,0.497358225,0.500410736,0.602786722,0.585373109,0.147234942,180528.6715,14647.06445,0.633662364,63,0.015837026,6.38E-06
Leak_595,leak,,2470.009727,8.984280824,0.839117983,0.496301515,0.500681623,0.603908316,0.58717198,0.147234942,180682.0545,14689.94727,0.632364268,63,0.015719176,6.36E-06
L371,pipe,0.05,1003.375,8.993632777,0.838549791,0.496653751,0.499607202,0.603291881,0.58478956,0.147234942,180669.1233,14677.38477,0.631089983,,0.006367223,6.35E-06
Leak_2914,leak,,2212.364942,8.985987005,0.833937168,0.496653751,0.495760621,0.592187778,0.584185358,0.147234942,180669.2065,14647.07617,0.613725729,140,0.014012995,6.33E-06
Leak_3321,leak,,2470.009727,8.984416146,0.839398933,0.496301515,0.500603173,0.604354985,0.586463889,0.147234942,180623.7978,14677.38281,0.631729324,63,0.015583854,6.31E-06
Leak_1672,leak,,2499.615614,8.984234046,0.839256361,0.497358225,0.500837043,0.602560815,0.58781759,0.147234942,180467.5992,14689.97266,0.627044037,110,0.015765954,6.31E-06
Leak_1780,leak,,2421.902895,8.984797566,0.838862192,0.497358225,0.500285396,0.603362784,0.584372065,0.147234942,180495.5542,14677.23438,0.633691783,75,0.015202434,6.28E-06
Leak_1684,leak,,2075.34283,8.98697704,0.839436673,0.496653751,0.500292728,0.602104304,0.58727005,0.147234942,180675.1471,14689.84961,0.626830986,90,0.01302296,6.28E-06
Leak_1691,leak,,2457.402724,8.984582129,0.835513846,0.497710461,0.496911886,0.598929866,0.582980153,0.147587179,180373.6957,14647.29492,0.62758813,50,0.015417871,6.27E-06
Leak_2430,leak,,1944.917267,8.987834005,0.83756227,0.496653751,0.499231192,0.597701134,0.587205526,0.147234942,180599.9262,14646.9043,0.620779131,110,0.012165995,6.26E-06
Leak_1810,leak,,2500.922636,8.984429206,0.897922642,0.527298344,0.364257706,0.707290546,0.712272514,0.154279676,175222.3301,15445.74121,0.725107176,75,0.015570794,6.23E-06
Leak_23,leak,,1647.849036,8.989770209,0.833188665,0.479041916,0.494141055,0.591807874,0.582209216,0.142655865,186773.8743,14693.89648,0.616539117,75,0.010229791,6.21E-06
Leak_1662,leak,,2436.483959,8.984922516,0.83908234,0.497358225,0.499962775,0.603419261,0.584727394,0.147234942,180508.9576,14647.14453,0.632447585,75,0.015077484,6.19E-06
Leak_2719,leak,,1767.749409,8.989074339,0.835993978,0.496301515,0.49835173,0.594770049,0.586341078,0.147234942,180639.5746,14646.91602,0.617721481,110,0.010925661,6.18E-06
Leak_512,leak,,2546.348751,8.984309113,0.897970865,0.525889398,0.364926902,0.708054044,0.713173967,0.154279676,175744.3862,15446.68555,0.726510269,110,0.015690887,6.16E-06
Leak_2879,leak,,2425.467884,8.985082966,0.838134655,0.499471645,0.499441157,0.603006366,0.585383015,0.147939415,180133.8188,14677.38672,0.629847674,63,0.014917034,6.15E-06
L736,pipe,0.1,2747.313,8.983122059,0.833075446,0.496653751,0.49456579,0.590985439,0.582479369,0.147234942,180583.7866,14647.07813,0.612348584,,0.016877941,6.14E-06
L464,pipe,0.063,1774.83588,8.989148628,0.837367282,0.498414935,0.498657356,0.602111741,0.583702238,0.147234942,180448.6437,14677.41602,0.62972992,,0.010851372,6.11E-06
Leak_3429,leak,,2356.030074,8.985612936,0.83971343,0.496301515,0.500648991,0.603494023,0.586530877,0.147234942,180657.2859,14677.23438,0.629923524,63,0.014387064,6.11E-06
L639,pipe,0.063,1570.906062,8.990435493,0.837174391,0.497005988,0.497615484,0.600658165,0.582313367,0.147234942,180554.4926,14677.38281,0.627865042,,0.009564507,6.09E-06
L2798,pipe,0.3,1217.8075,8.992590393,0.903675842,0.612891863,0.351590093,0.72015935,0.730004592,0.198661501,145728.7987,15248.69727,0.764185685,,0.007409607,6.08E-06
L1152,pipe,0.25,2010.277,8.98778674,0.90528397,0.612891863,0.353111166,0.721058336,0.732410232,0.198661501,142879.6815,15258.22656,0.761807614,,0.01221326,6.08E-06
Leak_3267,leak,,2221.705274,8.986581409,0.834954041,0.496653751,0.496183698,0.594132254,0.583794805,0.147234942,180623.5667,14647.0625,0.615739368,80,0.013418591,6.04E-06
Leak_493,leak,,2526.172835,8.984887319,0.838673493,0.496301515,0.499527615,0.604195005,0.584492045,0.147234942,180676.8086,14677.3418,0.634029951,110,0.015112681,5.98E-06
Leak_3408,leak,,2395.891164,8.985680624,0.83436698,0.497710461,0.496266146,0.59612974,0.581327419,0.147234942,180435.1879,14677.41992,0.620983808,60,0.014319376,5.98E-06
L1381,pipe,0.125,1839.14625,8.989004453,0.892953589,0.54385347,0.369696381,0.693789594,0.695589284,0.1602677,168351.4197,15319.34961,0.717850296,,0.010995547,5.98E-06
