,"('CV1', 'day')","('CV1', 'night')","('CV6', 'day')","('CV6', 'night')","('CV12', 'day')","('CV12', 'night')","('V_TR', 'day')","('V_TR', 'night')",1,2,3,4,5,6,7,8,9
215,1,1,0,1,0,1,1,1,0.6193,0.1184,0.5127,0.3895,0.361,0.0983,286672.5088,2902.7285,0.2914
216,1,1,0,1,1,0,0,0,0.5481,0.199,0.5338,0.4103,0.3289,0.1095,257983.3796,3125.5374,0.1341
217,1,1,0,1,1,0,0,1,0.5831,0.187,0.5204,0.3814,0.3578,0.1046,265761.5237,3064.3013,0.2199
218,1,1,0,1,1,0,1,0,0.5613,0.1095,0.4738,0.3035,0.3193,0.0983,289982.5204,2847.675,0.2425
219,1,1,0,1,1,0,1,1,0.5922,0.1191,0.477,0.3058,0.3525,0.1,285994.4511,2812.7578,0.2438
220,1,1,0,1,1,1,0,0,0.5435,0.1948,0.5291,0.3966,0.3243,0.1092,259334.8062,3108.0203,0.136
221,1,1,0,1,1,1,0,1,0.5868,0.1226,0.5208,0.3781,0.3641,0.1004,285234.4498,3047.6353,0.2364
222,1,1,0,1,1,1,1,0,0.5681,0.167,0.4794,0.3137,0.3249,0.1007,277019.4518,2845.8052,0.2688
223,1,1,0,1,1,1,1,1,0.5852,0.1944,0.478,0.2979,0.3552,0.1014,271646.7465,2823.5679,0.2214
224,1,1,1,0,0,0,0,0,0.5342,0.1846,0.5265,0.3967,0.3246,0.1057,262940.1761,3108.9788,0.1341
225,1,1,1,0,0,0,0,1,0.5857,0.1617,0.5302,0.4005,0.3658,0.1018,270730.5565,3073.3899,0.2158
226,1,1,1,0,0,0,1,0,0.5553,0.1694,0.51,0.3622,0.3351,0.1032,270601.1504,2858.709,0.2483
227,1,1,1,0,0,0,1,1,0.6118,0.1307,0.4988,0.3819,0.3442,0.0986,282126.3714,2841.6548,0.2495
228,1,1,1,0,0,1,0,0,0.5373,0.1916,0.5289,0.4009,0.3259,0.1078,260710.2573,3097.709,0.1339
229,1,1,1,0,0,1,0,1,0.577,0.1148,0.5207,0.3785,0.3635,0.0986,287875.5409,3033.5896,0.2335
230,1,1,1,0,0,1,1,0,0.5669,0.1515,0.5122,0.3659,0.3447,0.1007,274822.263,2869.4861,0.2942
231,1,1,1,0,0,1,1,1,0.6231,0.2818,0.5119,0.3858,0.3644,0.1039,250514.2386,2846.9365,0.2972
232,1,1,1,0,1,0,0,0,0.5462,0.1888,0.5282,0.4044,0.3254,0.1074,261462.2882,3091.9583,0.1334
233,1,1,1,0,1,0,0,1,0.5845,0.1913,0.5232,0.3863,0.361,0.1081,261354.3769,3056.4941,0.2202
234,1,1,1,0,1,0,1,0,0.5938,0.2948,0.5044,0.3467,0.3464,0.105,249201.0941,2853.0442,0.3442
235,1,1,1,0,1,0,1,1,0.5879,0.1173,0.4727,0.3028,0.3467,0.1,286709.0595,2772.8965,0.2455
236,1,1,1,0,1,1,0,0,0.5498,0.2008,0.5314,0.408,0.3288,0.1067,258214.7124,3103.3088,0.1366
237,1,1,1,0,1,1,0,1,0.5925,0.1215,0.5258,0.3873,0.369,0.1004,285723.207,3033.6372,0.2456
238,1,1,1,0,1,1,1,0,0.5586,0.2254,0.47,0.298,0.3156,0.1036,263691.0757,2822.6187,0.2236
239,1,1,1,0,1,1,1,1,0.5932,0.1751,0.4885,0.3067,0.3649,0.1007,275668.852,2796.2715,0.2477
240,1,1,1,1,0,0,0,0,0.5432,0.1927,0.5252,0.4018,0.3246,0.1078,260102.1052,3097.2437,0.1373
241,1,1,1,1,0,0,0,1,0.5752,0.1927,0.5184,0.3798,0.3544,0.1078,260103.1594,3086.8052,0.2135
242,1,1,1,1,0,0,1,0,0.5574,0.1684,0.5073,0.3676,0.3359,0.1043,271344.8369,2856.6982,0.2739
243,1,1,1,1,0,0,1,1,0.6089,0.1465,0.5059,0.3788,0.3487,0.0983,276515.342,2918.3174,0.2634
244,1,1,1,1,0,1,0,0,0.5401,0.1363,0.5256,0.4008,0.3246,0.0986,282177.9786,3102.9055,0.1374
245,1,1,1,1,0,1,0,1,0.5769,0.1145,0.5195,0.376,0.3633,0.0986,288322.7757,3071.3657,0.2335
246,1,1,1,1,0,1,1,0,0.5638,0.1233,0.5113,0.3644,0.3478,0.0993,284652.0791,2853.4604,0.3192
247,1,1,1,1,0,1,1,1,0.618,0.1314,0.5035,0.3739,0.3597,0.1007,281828.3546,2871.718,0.2788
248,1,1,1,1,1,0,0,0,0.5453,0.1839,0.5304,0.4081,0.3265,0.1078,264608.2735,3108.8081,0.1328
249,1,1,1,1,1,0,0,1,0.5928,0.1997,0.5335,0.3994,0.3694,0.1053,259142.1344,3110.1489,0.2326
250,1,1,1,1,1,0,1,0,0.5557,0.2001,0.4676,0.2941,0.313,0.1021,268698.2075,2827.6499,0.2092
251,1,1,1,1,1,0,1,1,0.6244,0.1257,0.5122,0.3506,0.3832,0.1004,284382.4134,2849.1531,0.3501
252,1,1,1,1,1,1,0,0,0.5513,0.2015,0.5321,0.4109,0.3283,0.1095,257310.2187,3114.2671,0.138
253,1,1,1,1,1,1,0,1,0.5935,0.1497,0.5269,0.3871,0.3691,0.1011,280292.1068,3075.824,0.2402
254,1,1,1,1,1,1,1,0,0.5623,0.2198,0.476,0.3004,0.3202,0.1029,264432.1154,2839.0247,0.2285
255,1,1,1,1,1,1,1,1,0.5896,0.1331,0.4809,0.3077,0.359,0.1,284971.7216,2814.7393,0.2505
