,"('CV1', 'day')","('CV1', 'night')","('CV6', 'day')","('CV6', 'night')","('CV12', 'day')","('CV12', 'night')","('V_TR', 'day')","('V_TR', 'night')",1,2,3,4,5,6,7,8,9
215,1,1,0,1,0,1,1,1,0.918,0.6527,0.3535,0.728,0.7625,0.2233,130478.5773,15483.4512,0.7476
216,1,1,0,1,1,0,0,0,0.9192,0.6115,0.3677,0.7475,0.7102,0.1916,147175.6154,14636.8691,0.7813
217,1,1,0,1,1,0,0,1,0.9178,0.6386,0.3619,0.7413,0.7229,0.2064,141029.514,14824.7402,0.7784
218,1,1,0,1,1,0,1,0,0.9224,0.6365,0.3679,0.7325,0.7715,0.2015,137175.7877,15395.7705,0.7524
219,1,1,0,1,1,0,1,1,0.9192,0.7172,0.3642,0.7339,0.7698,0.285,115647.9154,15203.6465,0.7467
220,1,1,0,1,1,1,0,0,0.9249,0.4558,0.3728,0.7476,0.7275,0.1666,187879.6503,14589.167,0.7811
221,1,1,0,1,1,1,0,1,0.9159,0.6777,0.3476,0.7328,0.719,0.218,132050.2312,15107.7656,0.7665
222,1,1,0,1,1,1,1,0,0.9239,0.6897,0.3692,0.7332,0.7769,0.2483,128681.0335,15376.1836,0.7488
223,1,1,0,1,1,1,1,1,0.9186,0.7865,0.3515,0.7282,0.764,0.5453,93692.0395,15516.2891,0.7385
224,1,1,1,0,0,0,0,0,0.8602,0.6062,0.3448,0.6883,0.6117,0.2194,138072.6928,14628.6602,0.6251
225,1,1,1,0,0,0,0,1,0.8698,0.5988,0.3457,0.6966,0.6388,0.2152,141281.0039,14662.582,0.6881
226,1,1,1,0,0,0,1,0,0.9194,0.6375,0.3659,0.7277,0.7657,0.2216,132492.9168,15866.2656,0.7567
227,1,1,1,0,0,0,1,1,0.9178,0.6534,0.3638,0.7286,0.7659,0.2237,130376.2415,15621.2061,0.7478
228,1,1,1,0,0,1,0,0,0.8699,0.5985,0.3532,0.6951,0.6363,0.2043,143611.7426,14593.3438,0.6478
229,1,1,1,0,0,1,0,1,0.8651,0.5921,0.3262,0.6811,0.6315,0.2099,144344.9856,14966.1973,0.6758
230,1,1,1,0,0,1,1,0,0.9227,0.6319,0.3713,0.7308,0.7737,0.2039,135833.7351,15908.3984,0.7553
231,1,1,1,0,0,1,1,1,0.9176,0.6527,0.3502,0.7266,0.7623,0.2233,130498.1489,15838.917,0.7441
232,1,1,1,0,1,0,0,0,0.9171,0.6083,0.3637,0.7431,0.7031,0.1916,147951.3557,14588.585,0.775
233,1,1,1,0,1,0,0,1,0.9167,0.6386,0.3588,0.7375,0.719,0.2064,141049.1771,14730.209,0.7738
234,1,1,1,0,1,0,1,0,0.9239,0.6435,0.3673,0.7333,0.7748,0.2103,135694.2936,15879.3984,0.7535
235,1,1,1,0,1,0,1,1,0.9235,0.7175,0.3654,0.7385,0.7751,0.2843,115672.8074,15695.4443,0.7537
236,1,1,1,0,1,1,0,0,0.926,0.6745,0.3723,0.7478,0.7265,0.2159,132769.1656,14575.8994,0.7791
237,1,1,1,0,1,1,0,1,0.9178,0.6777,0.3504,0.7318,0.7238,0.218,132025.1414,15004.5752,0.7662
238,1,1,1,0,1,1,1,0,0.9295,0.6876,0.3731,0.744,0.7845,0.2399,129640.9179,15719.1094,0.7649
239,1,1,1,0,1,1,1,1,0.9152,0.7858,0.3445,0.7193,0.7575,0.5488,93366.4942,15985.0859,0.7256
240,1,1,1,1,0,0,0,0,0.8654,0.6002,0.3504,0.6937,0.6245,0.2209,138742.6407,14768.4297,0.6419
241,1,1,1,1,0,0,0,1,0.8706,0.6044,0.3467,0.7031,0.6387,0.2156,139588.1422,15038.6426,0.6916
242,1,1,1,1,0,0,1,0,0.9226,0.6414,0.3695,0.7358,0.7714,0.2219,131745.4056,16316.6777,0.7641
243,1,1,1,1,0,0,1,1,0.922,0.6597,0.3737,0.7344,0.7753,0.2275,128801.4813,16037.4092,0.7529
244,1,1,1,1,0,1,0,0,0.8709,0.5967,0.3548,0.6969,0.6387,0.2043,144016.0037,14751.3223,0.6537
245,1,1,1,1,0,1,0,1,0.8719,0.5935,0.3325,0.6973,0.6415,0.2106,143624.377,15318.2383,0.6934
246,1,1,1,1,0,1,1,0,0.9251,0.6316,0.3717,0.7402,0.7761,0.2036,135943.3343,16299.1807,0.7676
247,1,1,1,1,0,1,1,1,0.9146,0.6513,0.3475,0.7218,0.7547,0.2233,131011.9194,16363.9541,0.7412
248,1,1,1,1,1,0,0,0,0.919,0.6115,0.3671,0.7477,0.7088,0.1916,147187.2895,14751.7881,0.7825
249,1,1,1,1,1,0,0,1,0.9181,0.6386,0.3613,0.7416,0.7227,0.2064,141035.9212,15076.168,0.7792
250,1,1,1,1,1,0,1,0,0.9211,0.6041,0.3662,0.7255,0.7714,0.2064,153899.3125,16280.4961,0.7402
251,1,1,1,1,1,0,1,1,0.9194,0.7175,0.361,0.7329,0.7693,0.285,115658.4813,16192.6494,0.7449
252,1,1,1,1,1,1,0,0,0.9265,0.6745,0.3729,0.7488,0.728,0.2159,132782.9836,14683.3604,0.7809
253,1,1,1,1,1,1,0,1,0.9161,0.6777,0.3469,0.7329,0.7186,0.218,132057.8952,15369.6826,0.7671
254,1,1,1,1,1,1,1,0,0.9231,0.6774,0.368,0.7282,0.7765,0.4153,136486.3819,16211.9082,0.7414
255,1,1,1,1,1,1,1,1,0.9177,0.7869,0.348,0.727,0.7623,0.5502,92645.5722,16415.2598,0.7362
