,"('V_TR', 'day')","('V_TR', 'night')","('CV8', 'day')","('CV8', 'night')","('CV3', 'day')","('CV3', 'night')","('CV12', 'day')","('CV12', 'night')",1,2,3,4,5,6,7,8,9
215,1,1,0,1,0,1,1,1,0.9188,0.7788,0.3514,0.7277,0.7659,0.5481,95706.3646,16516.4258,0.7389
216,1,1,0,1,1,0,0,0,0.9195,0.6573,0.3691,0.7296,0.7692,0.2261,129501.7153,15985.3926,0.7487
217,1,1,0,1,1,0,0,1,0.9138,0.6513,0.3465,0.7194,0.7534,0.2226,130924.0042,16363.8389,0.7381
218,1,1,0,1,1,0,1,0,0.922,0.7172,0.3667,0.737,0.7736,0.2825,115720.4319,16125.8926,0.7513
219,1,1,0,1,1,0,1,1,0.9177,0.7869,0.3478,0.7268,0.7621,0.5491,92669.8413,16466.6016,0.7363
220,1,1,0,1,1,1,0,0,0.9188,0.659,0.367,0.7278,0.769,0.2272,129046.4351,16119.3477,0.7456
221,1,1,0,1,1,1,0,1,0.9155,0.6516,0.3477,0.7237,0.7564,0.2226,130881.9716,16364.0176,0.7427
222,1,1,0,1,1,1,1,0,0.9205,0.7175,0.3615,0.7337,0.7706,0.2832,115683.7026,16275.5986,0.7465
223,1,1,0,1,1,1,1,1,0.9184,0.7869,0.3485,0.7281,0.763,0.5491,92683.6764,16449.248,0.7381
224,1,1,1,0,0,0,0,0,0.9168,0.6538,0.3676,0.7255,0.7674,0.2258,131247.1824,16224.168,0.7416
225,1,1,1,0,0,0,0,1,0.9153,0.6449,0.3488,0.7229,0.7589,0.2216,133477.6971,16415.6445,0.7404
226,1,1,1,0,0,0,1,0,0.9195,0.7091,0.3623,0.7313,0.7713,0.2825,118761.7988,16309.5449,0.744
227,1,1,1,0,0,0,1,1,0.9187,0.7788,0.3517,0.7277,0.7661,0.5484,95688.5234,16516.416,0.7386
228,1,1,1,0,0,1,0,0,0.9166,0.6538,0.3679,0.7214,0.7684,0.2258,131372.6098,16161.8311,0.7356
229,1,1,1,0,0,1,0,1,0.9154,0.6449,0.3488,0.7236,0.759,0.2216,133460.4543,16415.7773,0.7414
230,1,1,1,0,0,1,1,0,0.9202,0.7119,0.3676,0.7318,0.7735,0.2836,118318.3101,16232.9023,0.7442
231,1,1,1,0,0,1,1,1,0.9183,0.7788,0.3507,0.7279,0.7654,0.5488,95683.4192,16516.9883,0.7388
232,1,1,1,0,1,0,0,0,0.9186,0.6562,0.3677,0.7293,0.7679,0.2275,129738.5866,15917.248,0.7479
233,1,1,1,0,1,0,0,1,0.9146,0.653,0.3472,0.7207,0.7552,0.2233,130483.4454,16346.9346,0.7378
234,1,1,1,0,1,0,1,0,0.9208,0.7172,0.3643,0.7348,0.7716,0.2843,115702.1853,16142.4717,0.7477
235,1,1,1,0,1,0,1,1,0.9171,0.7869,0.3473,0.7257,0.7613,0.5502,92649.2593,16415.4766,0.7344
236,1,1,1,0,1,1,0,0,0.9191,0.6562,0.3687,0.7294,0.769,0.2275,129664.1747,16131.7236,0.7477
237,1,1,1,0,1,1,0,1,0.9146,0.6513,0.3474,0.7219,0.7546,0.2233,131009.4597,16363.957,0.7413
238,1,1,1,0,1,1,1,0,0.9194,0.7175,0.36,0.7328,0.7689,0.285,115651.514,16206.1914,0.7448
239,1,1,1,0,1,1,1,1,0.9178,0.7869,0.348,0.727,0.7623,0.5502,92639.2537,16415.248,0.7362
240,1,1,1,1,0,0,0,0,0.9169,0.6538,0.3669,0.7256,0.7674,0.2258,131233.6672,16200.8125,0.7418
241,1,1,1,1,0,0,0,1,0.9147,0.6446,0.3481,0.7223,0.7581,0.2216,133482.9197,16416.0273,0.7395
242,1,1,1,1,0,0,1,0,0.9195,0.7091,0.3623,0.7313,0.7713,0.2825,118755.4557,16310.3105,0.744
243,1,1,1,1,0,0,1,1,0.9187,0.7788,0.3517,0.7277,0.7662,0.5484,95687.7003,16516.4277,0.7386
244,1,1,1,1,0,1,0,0,0.9166,0.6538,0.3679,0.7214,0.7684,0.2258,131370.1231,16162.2285,0.7356
245,1,1,1,1,0,1,0,1,0.9154,0.6449,0.3488,0.7236,0.7591,0.2216,133460.7002,16415.793,0.7414
246,1,1,1,1,0,1,1,0,0.9206,0.7119,0.3658,0.7332,0.7735,0.2836,118348.0018,16205.5996,0.7463
247,1,1,1,1,0,1,1,1,0.9183,0.7788,0.3508,0.7279,0.7654,0.5488,95682.7974,16517.0059,0.7388
248,1,1,1,1,1,0,0,0,0.9185,0.6559,0.3677,0.7292,0.7678,0.2272,129837.4904,15918.1426,0.7478
249,1,1,1,1,1,0,0,1,0.9153,0.653,0.3478,0.7227,0.7562,0.2233,130485.7887,16346.8623,0.7407
250,1,1,1,1,1,0,1,0,0.9207,0.7172,0.3644,0.7348,0.7716,0.2843,115702.5104,16143.3623,0.7477
251,1,1,1,1,1,0,1,1,0.9171,0.7869,0.3473,0.7257,0.7613,0.5502,92654.7894,16415.4922,0.7344
252,1,1,1,1,1,1,0,0,0.922,0.6597,0.3737,0.7344,0.7753,0.2275,128801.4813,16037.4092,0.7529
253,1,1,1,1,1,1,0,1,0.9146,0.6513,0.3475,0.7218,0.7547,0.2233,131011.9194,16363.9541,0.7412
254,1,1,1,1,1,1,1,0,0.9194,0.7175,0.361,0.7329,0.7693,0.285,115658.4813,16192.6494,0.7449
255,1,1,1,1,1,1,1,1,0.9177,0.7869,0.348,0.727,0.7623,0.5502,92645.5722,16415.2598,0.7362
