,"('V_CO', 'day')","('V_CO', 'night')","('V_PE1', 'day')","('V_PE1', 'night')","('V_PE2', 'day')","('V_PE2', 'night')","('CV3', 'day')","('CV3', 'night')",1,2,3,4,5,6,7,8,9
215,1,1,0,1,0,1,1,1,0.9175,0.751,0.352,0.7102,0.7708,0.5424,106726.6628,17107.9141,0.7326
216,1,1,0,1,1,0,0,0,0.9274,0.7732,0.3532,0.7394,0.7768,0.5449,97409.6717,16857.5312,0.7611
217,1,1,0,1,1,0,0,1,0.92,0.7732,0.3455,0.7208,0.766,0.5453,97155.3467,16944.8281,0.7352
218,1,1,0,1,1,0,1,0,0.9243,0.7799,0.3481,0.7309,0.77,0.5484,94604.8004,16875.9199,0.7487
219,1,1,0,1,1,0,1,1,0.9265,0.7799,0.3507,0.7363,0.7737,0.5484,94443.8225,16875.1035,0.7561
220,1,1,0,1,1,1,0,0,0.9232,0.7739,0.348,0.7295,0.7702,0.5467,97253.7862,16944.5918,0.7473
221,1,1,0,1,1,1,0,1,0.92,0.7732,0.3453,0.7209,0.7659,0.5453,97178.1056,16944.8867,0.7352
222,1,1,0,1,1,1,1,0,0.9276,0.7799,0.3521,0.7384,0.7757,0.5484,94601.456,16874.6484,0.759
223,1,1,0,1,1,1,1,1,0.9271,0.7799,0.3512,0.7384,0.7749,0.5484,94475.2248,16875.2598,0.759
224,1,1,1,0,0,0,0,0,0.9302,0.7742,0.3632,0.7493,0.7849,0.546,97573.7562,16640.6113,0.772
225,1,1,1,0,0,0,0,1,0.9245,0.7742,0.353,0.7366,0.7756,0.547,97539.9555,16977.916,0.7542
226,1,1,1,0,0,0,1,0,0.9261,0.7813,0.3559,0.7418,0.7764,0.5467,94645.6706,16437.5918,0.7601
227,1,1,1,0,0,0,1,1,0.9296,0.7809,0.3584,0.7456,0.7829,0.5484,94538.3776,16787.6855,0.7659
228,1,1,1,0,0,1,0,0,0.9163,0.7742,0.3427,0.7169,0.7629,0.547,97506.2484,17014.0254,0.7253
229,1,1,1,0,0,1,0,1,0.9222,0.7721,0.349,0.7314,0.7714,0.5435,98090.9041,16926.7383,0.746
230,1,1,1,0,0,1,1,0,0.9271,0.7809,0.3533,0.7421,0.7778,0.5491,94466.6818,16823.0234,0.76
231,1,1,1,0,0,1,1,1,0.9266,0.7809,0.3524,0.7416,0.7767,0.5491,94458.7043,16874.7266,0.7593
232,1,1,1,0,1,0,0,0,0.9256,0.7746,0.3569,0.7394,0.7771,0.5449,97584.2517,16659.5938,0.7571
233,1,1,1,0,1,0,0,1,0.9287,0.7742,0.3585,0.7443,0.7829,0.5467,97529.0605,16941.6289,0.7641
234,1,1,1,0,1,0,1,0,0.9265,0.7827,0.3565,0.7406,0.7767,0.5463,94662.3672,16436.8438,0.7578
235,1,1,1,0,1,0,1,1,0.9261,0.783,0.3532,0.7391,0.7767,0.5474,94523.2968,16686.6699,0.7557
236,1,1,1,0,1,1,0,0,0.9247,0.7739,0.3509,0.7394,0.7751,0.547,97489.8426,16995.5469,0.7564
237,1,1,1,0,1,1,0,1,0.9214,0.7732,0.3482,0.7302,0.7706,0.5456,97534.2704,16995.543,0.7433
238,1,1,1,0,1,1,1,0,0.9289,0.7827,0.3553,0.745,0.7803,0.5488,94414.0516,16787.8926,0.7632
239,1,1,1,0,1,1,1,1,0.9275,0.7827,0.3537,0.7418,0.7781,0.5488,94404.4259,16788.2305,0.7587
240,1,1,1,1,0,0,0,0,0.9154,0.7735,0.3433,0.7158,0.7623,0.5453,97462.3348,16910.4609,0.7231
241,1,1,1,1,0,0,0,1,0.9142,0.7735,0.3411,0.7159,0.7601,0.5456,97409.3702,17031.7637,0.7227
242,1,1,1,1,0,0,1,0,0.9184,0.7799,0.3448,0.7249,0.7655,0.5474,94620.3117,16876.3809,0.7349
243,1,1,1,1,0,0,1,1,0.9154,0.7799,0.3418,0.7172,0.7613,0.5474,94573.3428,16876.918,0.7237
244,1,1,1,1,0,1,0,0,0.9134,0.7735,0.3406,0.7117,0.7591,0.5453,97436.2607,16911.2031,0.7166
245,1,1,1,1,0,1,0,1,0.9147,0.7735,0.3421,0.7147,0.761,0.5453,97463.3547,16927.9336,0.7211
246,1,1,1,1,0,1,1,0,0.9176,0.7799,0.3437,0.7234,0.7644,0.5474,94595.5944,16876.6348,0.7325
247,1,1,1,1,0,1,1,1,0.9154,0.7799,0.3416,0.7173,0.7613,0.5474,94581.4688,16876.9297,0.7237
248,1,1,1,1,1,0,0,0,0.9182,0.7735,0.3454,0.7248,0.7662,0.5453,97429.6358,16927.5781,0.7354
249,1,1,1,1,1,0,0,1,0.9188,0.7735,0.346,0.7254,0.7671,0.5453,97419.1657,16944.4395,0.7362
250,1,1,1,1,1,0,1,0,0.9215,0.7827,0.3471,0.7326,0.7691,0.5484,94386.7476,16875.9688,0.745
251,1,1,1,1,1,0,1,1,0.9227,0.7827,0.3484,0.7356,0.7708,0.5484,94381.6029,16875.5996,0.749
252,1,1,1,1,1,1,0,0,0.9195,0.7735,0.3467,0.7274,0.7681,0.5453,97413.3395,16927.1504,0.7388
253,1,1,1,1,1,1,0,1,0.9208,0.7735,0.3479,0.731,0.7701,0.5453,97415.9942,16841.4648,0.7442
254,1,1,1,1,1,1,1,0,0.9238,0.7827,0.3496,0.7379,0.7728,0.5484,94380.7804,16875.2168,0.7523
255,1,1,1,1,1,1,1,1,0.9243,0.7827,0.3504,0.7387,0.7736,0.5484,94365.048,16874.9375,0.7535
