,"('V_CO', 'day')","('V_CO', 'night')","('V_MO1', 'day')","('V_MO1', 'night')","('V_MO2', 'day')","('V_MO2', 'night')","('V_MO3', 'day')","('V_MO3', 'night')","('V_MO4', 'day')","('V_MO4', 'night')",1,2,3,4,5,6,7,8,9
201,0,0,1,1,0,0,1,0,0,1,0.7568,0.472,0.4011,0.4885,0.5592,0.1698,202705.836,14866.0195,0.4109
202,0,0,1,1,0,0,1,0,1,0,0.7595,0.4854,0.3978,0.4906,0.5572,0.1768,198776.4207,14871.4258,0.4193
203,0,0,1,1,0,0,1,0,1,1,0.753,0.4896,0.399,0.484,0.5526,0.1807,200020.8808,14848.7129,0.4078
204,0,0,1,1,0,0,1,1,0,0,0.7572,0.4463,0.4004,0.491,0.5574,0.1525,213280.6048,14857.2734,0.4125
205,0,0,1,1,0,0,1,1,0,1,0.7621,0.4801,0.405,0.4951,0.5658,0.1476,196031.1429,14888.8516,0.426
206,0,0,1,1,0,0,1,1,1,0,0.7593,0.5326,0.401,0.4917,0.5586,0.1941,185752.0329,14866.5566,0.4193
207,0,0,1,1,0,0,1,1,1,1,0.7578,0.2917,0.4015,0.4911,0.5595,0.1155,246196.0294,14860.2881,0.4255
208,0,0,1,1,0,1,0,0,0,0,0.7733,0.3498,0.3906,0.5016,0.5848,0.1317,238158.0381,15045.3936,0.4471
209,0,0,1,1,0,1,0,0,0,1,0.7795,0.5125,0.392,0.5106,0.5919,0.1842,189795.8785,15075.1348,0.4481
210,0,0,1,1,0,1,0,0,1,0,0.7793,0.5241,0.3962,0.5125,0.5956,0.1832,187975.4845,15060.9297,0.453
211,0,0,1,1,0,1,0,0,1,1,0.7807,0.5446,0.3937,0.5149,0.593,0.2036,180969.9948,15072.5332,0.4533
212,0,0,1,1,0,1,0,1,0,0,0.7842,0.5259,0.3965,0.5175,0.5987,0.1916,188736.23,15062.6133,0.4629
213,0,0,1,1,0,1,0,1,0,1,0.7742,0.5224,0.3896,0.505,0.5848,0.1913,186914.1886,15071.873,0.4451
214,0,0,1,1,0,1,0,1,1,0,0.7753,0.4491,0.3939,0.5066,0.59,0.1567,208665.6608,15020.8604,0.4457
215,0,0,1,1,0,1,0,1,1,1,0.7734,0.5132,0.3883,0.5041,0.5838,0.1719,190825.5887,15072.2686,0.4412
216,0,0,1,1,0,1,1,0,0,0,0.7802,0.5213,0.3953,0.5126,0.5938,0.1962,189512.6212,15046.5391,0.456
217,0,0,1,1,0,1,1,0,0,1,0.7741,0.5382,0.3893,0.502,0.5842,0.2025,182484.3325,15067.0703,0.4384
218,0,0,1,1,0,1,1,0,1,0,0.7781,0.4917,0.3973,0.5107,0.5952,0.205,191392.635,15045.2607,0.4447
219,0,0,1,1,0,1,1,0,1,1,0.7796,0.4893,0.3929,0.514,0.5956,0.1719,201874.4312,15075.1572,0.4541
220,0,0,1,1,0,1,1,1,0,0,0.7743,0.2557,0.3932,0.5066,0.5896,0.1236,253308.839,15046.8135,0.4447
221,0,0,1,1,0,1,1,1,0,1,0.7839,0.559,0.3946,0.5208,0.5983,0.2191,177318.5134,15105.9727,0.4603
222,0,0,1,1,0,1,1,1,1,0,0.7772,0.5541,0.3945,0.5106,0.5935,0.2293,178972.0549,15052.8691,0.4428
223,0,0,1,1,0,1,1,1,1,1,0.7764,0.5255,0.3914,0.5073,0.589,0.2001,185319.9297,15068.8125,0.442
224,0,0,1,1,1,0,0,0,0,0,0.8363,0.5541,0.3666,0.6079,0.6309,0.1881,178062.6818,14877.4717,0.6013
225,0,0,1,1,1,0,0,0,0,1,0.8357,0.583,0.368,0.6064,0.6309,0.2046,169202.2369,14847.2305,0.5966
226,0,0,1,1,1,0,0,0,1,0,0.8355,0.5777,0.3657,0.6057,0.6311,0.2039,168764.7576,14865.2129,0.5877
227,0,0,1,1,1,0,0,0,1,1,0.8334,0.5696,0.3635,0.6019,0.6285,0.1955,171878.7682,14854.9336,0.5805
228,0,0,1,1,1,0,0,1,0,0,0.8356,0.5579,0.3655,0.6047,0.6302,0.1877,175981.1212,14858.6426,0.598
229,0,0,1,1,1,0,0,1,0,1,0.8325,0.4928,0.3647,0.6006,0.6254,0.1656,195524.1675,14848.377,0.5946
230,0,0,1,1,1,0,0,1,1,0,0.838,0.5636,0.3679,0.6122,0.6371,0.1987,176856.2727,14865.7812,0.5955
231,0,0,1,1,1,0,0,1,1,1,0.8382,0.4695,0.3662,0.6122,0.6357,0.1187,199650.606,14873.4512,0.5967
232,0,0,1,1,1,0,1,0,0,0,0.8383,0.6013,0.3689,0.6101,0.6348,0.2209,165211.2484,14893.9209,0.5999
233,0,0,1,1,1,0,1,0,0,1,0.8346,0.5889,0.3674,0.6041,0.6301,0.242,164734.1426,14856.3789,0.5911
234,0,0,1,1,1,0,1,0,1,0,0.8322,0.5002,0.365,0.5996,0.6294,0.1902,196523.3625,14874.1289,0.5784
235,0,0,1,1,1,0,1,0,1,1,0.8354,0.572,0.366,0.6068,0.6326,0.192,172669.5407,14849.6279,0.5877
236,0,0,1,1,1,0,1,1,0,0,0.8374,0.6196,0.368,0.6087,0.6315,0.2388,157894.2007,14855.4395,0.5979
237,0,0,1,1,1,0,1,1,0,1,0.8369,0.5562,0.3669,0.6072,0.6308,0.1856,177063.3318,14868.084,0.5986
238,0,0,1,1,1,0,1,1,1,0,0.8367,0.6101,0.3677,0.6081,0.6352,0.2575,160900.7248,14864.2666,0.5863
239,0,0,1,1,1,0,1,1,1,1,0.8358,0.5639,0.3656,0.607,0.631,0.1814,174520.6998,14861.9277,0.5904
240,0,0,1,1,1,1,0,0,0,0,0.858,0.6513,0.3701,0.6332,0.6715,0.2642,148381.6188,15068.9482,0.6221
241,0,0,1,1,1,1,0,0,0,1,0.8552,0.6221,0.3645,0.627,0.6618,0.2328,157993.859,15119.7588,0.6181
242,0,0,1,1,1,1,0,0,1,0,0.8571,0.6266,0.368,0.6316,0.6703,0.2617,155972.9482,15094.835,0.6139
243,0,0,1,1,1,1,0,0,1,1,0.8559,0.5428,0.3656,0.6279,0.6664,0.2434,184662.4347,15133.542,0.6115
244,0,0,1,1,1,1,0,1,0,0,0.8567,0.6111,0.3683,0.6281,0.6658,0.2032,159704.2669,15055.1221,0.6175
245,0,0,1,1,1,1,0,1,0,1,0.8573,0.6425,0.3651,0.6326,0.6645,0.2508,150145.6345,15119.2041,0.6233
246,0,0,1,1,1,1,0,1,1,0,0.8547,0.6104,0.3654,0.6269,0.6644,0.2321,158463.1269,15097.2627,0.6102
247,0,0,1,1,1,1,0,1,1,1,0.857,0.6252,0.3641,0.6318,0.6651,0.2592,157037.5723,15131.6133,0.6148
248,0,0,1,1,1,1,1,0,0,0,0.8564,0.5248,0.3688,0.6311,0.6688,0.2156,187097.4587,15063.8721,0.6232
249,0,0,1,1,1,1,1,0,0,1,0.8571,0.5481,0.3662,0.6319,0.6663,0.255,182720.0989,15069.7041,0.6233
250,0,0,1,1,1,1,1,0,1,0,0.8541,0.5491,0.367,0.625,0.6654,0.26,183626.6494,15084.5771,0.6079
251,0,0,1,1,1,1,1,0,1,1,0.8558,0.6192,0.3642,0.629,0.6649,0.2244,156474.9791,15123.9658,0.6102
252,0,0,1,1,1,1,1,1,0,0,0.8551,0.602,0.3671,0.6256,0.6629,0.2265,168676.7911,15050.0146,0.6147
253,0,0,1,1,1,1,1,1,0,1,0.8541,0.6309,0.3628,0.6238,0.6582,0.2304,154292.6812,15128.0449,0.6161
254,0,0,1,1,1,1,1,1,1,0,0.8558,0.5615,0.3662,0.625,0.6653,0.2071,171188.9441,15056.5918,0.613
255,0,0,1,1,1,1,1,1,1,1,0.8569,0.6492,0.3648,0.6315,0.6635,0.2716,146587.5069,15130.4277,0.6168
256,0,1,0,0,0,0,0,0,0,0,0.7973,0.5431,0.3712,0.5415,0.6088,0.1842,184417.7946,15652.4961,0.4888
257,0,1,0,0,0,0,0,0,0,1,0.804,0.5713,0.3807,0.5431,0.6238,0.2046,175700.8733,15487.79,0.4887
258,0,1,0,0,0,0,0,0,1,0,0.809,0.5379,0.3757,0.5533,0.6228,0.192,187458.5926,15556.0498,0.5079
259,0,1,0,0,0,0,0,0,1,1,0.8063,0.5273,0.3806,0.5431,0.6247,0.2061,188411.5427,15470.2969,0.496
260,0,1,0,0,0,0,0,1,0,0,0.8019,0.2533,0.3816,0.5401,0.6226,0.1169,259749.1926,15485.6709,0.4887
261,0,1,0,0,0,0,0,1,0,1,0.796,0.1758,0.3794,0.53,0.6141,0.1184,269449.6728,15491.8975,0.4773
262,0,1,0,0,0,0,0,1,1,0,0.804,0.497,0.3811,0.536,0.6227,0.1603,204659.5366,15465.7822,0.4906
263,0,1,0,0,0,0,0,1,1,1,0.8051,0.5358,0.3847,0.5368,0.627,0.1828,184109.8949,15489.0449,0.4862
264,0,1,0,0,0,0,1,0,0,0,0.8004,0.5051,0.3707,0.5387,0.6113,0.1754,193814.0622,15549.2822,0.4976
265,0,1,0,0,0,0,1,0,0,1,0.8087,0.5639,0.381,0.5437,0.625,0.2282,175904.6003,15469.8789,0.5
266,0,1,0,0,0,0,1,0,1,0,0.8057,0.4857,0.3741,0.5456,0.6199,0.1698,203416.4485,15540.0508,0.5055
267,0,1,0,0,0,0,1,0,1,1,0.8066,0.5009,0.3814,0.54,0.6279,0.1958,199297.1848,15464.2568,0.4967
268,0,1,0,0,0,0,1,1,0,0,0.8103,0.5372,0.3847,0.5466,0.6304,0.18,183962.3245,15474.0732,0.5074
269,0,1,0,0,0,0,1,1,0,1,0.7982,0.5269,0.3802,0.5247,0.6185,0.1916,186383.3011,15476.7461,0.4729
270,0,1,0,0,0,0,1,1,1,0,0.8033,0.5407,0.3822,0.5332,0.6245,0.2018,181663.5877,15458.9209,0.4885
271,0,1,0,0,0,0,1,1,1,1,0.8006,0.541,0.3831,0.5293,0.6252,0.212,182677.2607,15474.0664,0.475
272,0,1,0,0,0,1,0,0,0,0,0.8054,0.5537,0.3798,0.5436,0.6285,0.1832,181073.2146,15470.2383,0.4953
273,0,1,0,0,0,1,0,0,0,1,0.8007,0.5326,0.3769,0.5316,0.6189,0.1772,185483.4032,15442.3877,0.4805
274,0,1,0,0,0,1,0,0,1,0,0.8033,0.2681,0.3787,0.5362,0.6269,0.1145,252675.761,15449.8916,0.4962
275,0,1,0,0,0,1,0,0,1,1,0.8015,0.5217,0.3768,0.5313,0.6197,0.1772,188739.7731,15418.3643,0.4839
276,0,1,0,0,0,1,0,1,0,0,0.802,0.5491,0.3789,0.5361,0.625,0.1927,184158.5262,15465.8135,0.4861
277,0,1,0,0,0,1,0,1,0,1,0.8018,0.5815,0.3775,0.5349,0.621,0.2061,173240.7169,15456.1289,0.4794
278,0,1,0,0,0,1,0,1,1,0,0.804,0.3716,0.3781,0.5356,0.625,0.1423,225942.8446,15453.9111,0.4917
279,0,1,0,0,0,1,0,1,1,1,0.8044,0.5611,0.3784,0.536,0.6223,0.2173,177700.3248,15423.2695,0.4871
280,0,1,0,0,0,1,1,0,0,0,0.8076,0.5026,0.3789,0.5409,0.6304,0.1951,195253.0676,15455.6865,0.4985
281,0,1,0,0,0,1,1,0,0,1,0.802,0.4829,0.3764,0.5298,0.6194,0.1775,192716.3226,15418.8311,0.4884
282,0,1,0,0,0,1,1,0,1,0,0.8037,0.547,0.3783,0.5347,0.6281,0.2036,180536.1562,15426.1689,0.4885
283,0,1,0,0,0,1,1,0,1,1,0.8044,0.5442,0.379,0.5358,0.6261,0.1955,182262.6563,15438.5215,0.4928
284,0,1,0,0,0,1,1,1,0,0,0.8037,0.5241,0.3768,0.5327,0.622,0.1916,186606.3516,15444.4824,0.492
285,0,1,0,0,0,1,1,1,0,1,0.803,0.521,0.379,0.5324,0.6225,0.2128,189741.3055,15424.1299,0.486
286,0,1,0,0,0,1,1,1,1,0,0.8042,0.5195,0.3778,0.5348,0.6261,0.1807,189791.3036,15459.3418,0.4922
287,0,1,0,0,0,1,1,1,1,1,0.8003,0.2307,0.3787,0.5289,0.6243,0.1275,267939.9001,15419.0039,0.4837
288,0,1,0,0,1,0,0,0,0,0,0.8634,0.4787,0.347,0.6397,0.6691,0.1567,192674.4681,15667.5381,0.6582
289,0,1,0,0,1,0,0,0,0,1,0.8717,0.6069,0.3591,0.6462,0.6867,0.2092,162331.7802,15509.8428,0.6604
290,0,1,0,0,1,0,0,0,1,0,0.8718,0.5918,0.3478,0.653,0.6806,0.2008,166643.4842,15646.3955,0.6542
291,0,1,0,0,1,0,0,0,1,1,0.8784,0.59,0.3582,0.657,0.6959,0.2304,169362.9896,15486.4922,0.6579
292,0,1,0,0,1,0,0,1,0,0,0.8693,0.6259,0.359,0.6393,0.6824,0.2237,157243.71,15474.7627,0.6516
293,0,1,0,0,1,0,0,1,0,1,0.8697,0.621,0.3608,0.6415,0.6877,0.2223,160069.421,15506.0596,0.6522
294,0,1,0,0,1,0,0,1,1,0,0.8768,0.4125,0.3601,0.6556,0.6955,0.1567,214031.6992,15480.7344,0.6546
295,0,1,0,0,1,0,0,1,1,1,0.8747,0.5403,0.3588,0.647,0.6922,0.2078,187601.3779,15480.3936,0.6443
296,0,1,0,0,1,0,1,0,0,0,0.8736,0.6164,0.3517,0.6551,0.6869,0.2533,157966.4275,15600.2617,0.6551
297,0,1,0,0,1,0,1,0,0,1,0.8751,0.2219,0.3597,0.6522,0.6951,0.1279,255485.649,15487.0645,0.6566
298,0,1,0,0,1,0,1,0,1,0,0.8753,0.6263,0.3512,0.6586,0.6897,0.2747,154804.2666,15627.3672,0.6512
299,0,1,0,0,1,0,1,0,1,1,0.8777,0.6048,0.359,0.6509,0.6944,0.223,160971.3693,15490.7617,0.6471
300,0,1,0,0,1,0,1,1,0,0,0.8782,0.6249,0.3614,0.6507,0.6987,0.2504,155098.8134,15458.0742,0.6504
301,0,1,0,0,1,0,1,1,0,1,0.8745,0.5527,0.3617,0.6456,0.6954,0.3026,178570.7898,15477.082,0.6437
302,0,1,0,0,1,0,1,1,1,0,0.8779,0.597,0.36,0.6509,0.6962,0.2166,162797.168,15484.5879,0.6469
303,0,1,0,0,1,0,1,1,1,1,0.8763,0.6196,0.3619,0.6485,0.6955,0.2585,157061.1638,15466.0088,0.6391
304,0,1,0,0,1,1,0,0,0,0,0.8738,0.6111,0.3577,0.6503,0.693,0.1955,157384.4461,15472.3418,0.665
305,0,1,0,0,1,1,0,0,0,1,0.871,0.6506,0.3567,0.6425,0.6852,0.2251,147565.1186,15450.6387,0.6521
306,0,1,0,0,1,1,0,0,1,0,0.8786,0.6393,0.3561,0.6569,0.6979,0.2371,149309.589,15498.7529,0.6551
307,0,1,0,0,1,1,0,0,1,1,0.8772,0.6471,0.3548,0.6519,0.693,0.2356,148423.2202,15446.5332,0.6508
308,0,1,0,0,1,1,0,1,0,0,0.8693,0.677,0.3547,0.6406,0.6822,0.2332,140889.7658,15460.4688,0.6484
309,0,1,0,0,1,1,0,1,0,1,0.8683,0.5759,0.3556,0.6393,0.6794,0.1821,163318.6661,15445.752,0.6499
310,0,1,0,0,1,1,0,1,1,0,0.8774,0.652,0.3548,0.6526,0.6936,0.2596,146871.0881,15446.0459,0.6488
311,0,1,0,0,1,1,0,1,1,1,0.8755,0.4889,0.3563,0.6484,0.6922,0.1803,195352.2174,15418.6221,0.6469
312,0,1,0,0,1,1,1,0,0,0,0.8814,0.6538,0.3576,0.6603,0.703,0.2173,144962.9555,15472.332,0.6619
313,0,1,0,0,1,1,1,0,0,1,0.8813,0.6143,0.3598,0.6594,0.7032,0.205,161158.363,15454.2549,0.6581
314,0,1,0,0,1,1,1,0,1,0,0.8776,0.6333,0.3552,0.6499,0.6948,0.2173,147986.8168,15508.1465,0.6448
315,0,1,0,0,1,1,1,0,1,1,0.8798,0.6319,0.3587,0.6532,0.6996,0.2406,151590.6439,15441.6104,0.6461
316,0,1,0,0,1,1,1,1,0,0,0.877,0.3653,0.3564,0.6551,0.696,0.1493,219078.7652,15440.8047,0.6574
317,0,1,0,0,1,1,1,1,0,1,0.8787,0.6442,0.3594,0.652,0.6963,0.2198,149336.2526,15413.708,0.6521
318,0,1,0,0,1,1,1,1,1,0,0.8757,0.6178,0.3547,0.6474,0.6933,0.2504,158140.5347,15434.1211,0.6397
319,0,1,0,0,1,1,1,1,1,1,0.8754,0.596,0.3563,0.6448,0.6917,0.2367,162186.0764,15416.4287,0.6371
320,0,1,0,1,0,0,0,0,0,0,0.7986,0.5572,0.3758,0.5323,0.6138,0.2008,179432.0076,15439.248,0.478
321,0,1,0,1,0,0,0,0,0,1,0.7983,0.5632,0.3793,0.5307,0.6165,0.2029,178165.445,15479.1064,0.4722
322,0,1,0,1,0,0,0,0,1,0,0.8028,0.5076,0.3782,0.5353,0.6194,0.1863,196589.1741,15461.2734,0.4906
323,0,1,0,1,0,0,0,0,1,1,0.8026,0.4766,0.3819,0.5345,0.6248,0.1913,208600.1192,15466.3086,0.4868
324,0,1,0,1,0,0,0,1,0,0,0.8004,0.5844,0.3787,0.5337,0.6167,0.2089,170435.6884,15493.7617,0.4777
325,0,1,0,1,0,0,0,1,0,1,0.7963,0.5132,0.3792,0.5254,0.6134,0.1715,190514.2638,15494.3711,0.4691
326,0,1,0,1,0,0,0,1,1,0,0.8056,0.5358,0.3824,0.5385,0.6244,0.1807,187022.1262,15434.6475,0.4907
327,0,1,0,1,0,0,0,1,1,1,0.8015,0.5537,0.382,0.5297,0.6208,0.2099,179277.5977,15477.5791,0.4776
328,0,1,0,1,0,0,1,0,0,0,0.8107,0.5107,0.3824,0.5503,0.6335,0.2043,191006.8052,15491.083,0.5045
329,0,1,0,1,0,0,1,0,0,1,0.8038,0.5484,0.3828,0.5341,0.6251,0.2085,180827.7272,15457.5557,0.4869
330,0,1,0,1,0,0,1,0,1,0,0.8012,0.5005,0.3789,0.5336,0.6225,0.2145,197716.713,15467.791,0.4889
331,0,1,0,1,0,0,1,0,1,1,0.8004,0.5421,0.3831,0.5287,0.624,0.205,182451.7797,15463.04,0.4787
332,0,1,0,1,0,0,1,1,0,0,0.7992,0.1705,0.3798,0.5318,0.6204,0.111,277277.7194,15468.2441,0.4816
333,0,1,0,1,0,0,1,1,0,1,0.7975,0.546,0.3803,0.5236,0.6186,0.2064,180387.9247,15473.4248,0.4707
334,0,1,0,1,0,0,1,1,1,0,0.805,0.5171,0.384,0.5344,0.6279,0.1698,188789.9074,15466.0068,0.4898
335,0,1,0,1,0,0,1,1,1,1,0.8013,0.5146,0.3829,0.5332,0.6254,0.1909,188062.8122,15487.9941,0.4796
336,0,1,0,1,0,1,0,0,0,0,0.8002,0.4702,0.3751,0.5319,0.6172,0.1515,201121.3325,15463.4277,0.4822
337,0,1,0,1,0,1,0,0,0,1,0.7987,0.4502,0.3752,0.5322,0.6156,0.1719,208619.4234,15452.6211,0.4794
338,0,1,0,1,0,1,0,0,1,0,0.807,0.5083,0.3781,0.5418,0.6262,0.1786,191167.6649,15453.0605,0.4968
339,0,1,0,1,0,1,0,0,1,1,0.8041,0.5259,0.3783,0.5367,0.6245,0.2135,187518.7794,15451.3711,0.4868
340,0,1,0,1,0,1,0,1,0,0,0.7973,0.5365,0.3728,0.5266,0.6111,0.1796,182358.3694,15462.0771,0.4735
341,0,1,0,1,0,1,0,1,0,1,0.8021,0.559,0.3773,0.5365,0.6203,0.1994,183234.0793,15453.5684,0.483
342,0,1,0,1,0,1,0,1,1,0,0.8014,0.5329,0.3769,0.5319,0.6204,0.205,186349.4196,15446.5547,0.4828
343,0,1,0,1,0,1,0,1,1,1,0.8021,0.5548,0.3768,0.5323,0.6195,0.2018,179074.6883,15420.7764,0.4842
344,0,1,0,1,0,1,1,0,0,0,0.8036,0.5446,0.3753,0.5339,0.6205,0.2061,181953.6915,15444.2793,0.4898
345,0,1,0,1,0,1,1,0,0,1,0.8047,0.4178,0.3781,0.5354,0.6242,0.1483,212996.0687,15437.8613,0.4954
346,0,1,0,1,0,1,1,0,1,0,0.8051,0.5319,0.3787,0.5389,0.6298,0.1965,185809.6428,15453.2207,0.494
347,0,1,0,1,0,1,1,0,1,1,0.8028,0.4776,0.3789,0.5334,0.6246,0.1765,205138.0406,15449.9414,0.492
348,0,1,0,1,0,1,1,1,0,0,0.8018,0.5336,0.3754,0.5309,0.619,0.1863,187606.098,15438.1133,0.4844
349,0,1,0,1,0,1,1,1,0,1,0.8049,0.4702,0.379,0.5349,0.6238,0.1567,203028.9674,15352.5879,0.4921
350,0,1,0,1,0,1,1,1,1,0,0.8012,0.2976,0.3767,0.5299,0.6223,0.1296,239874.1404,15451.3994,0.4906
351,0,1,0,1,0,1,1,1,1,1,0.8047,0.5203,0.3796,0.5364,0.6271,0.1821,187039.9406,15438.4473,0.4878
352,0,1,0,1,1,0,0,0,0,0,0.8669,0.6168,0.3552,0.6377,0.6781,0.2219,160152.9397,15476.8867,0.649
353,0,1,0,1,1,0,0,0,0,1,0.8681,0.6118,0.3584,0.6395,0.6811,0.2212,161406.7188,15470.3652,0.6502
354,0,1,0,1,1,0,0,0,1,0,0.8715,0.4311,0.3537,0.6441,0.6864,0.1328,207599.0785,15486.6777,0.6444
355,0,1,0,1,1,0,0,0,1,1,0.8749,0.6266,0.3577,0.6481,0.6903,0.2533,157208.3632,15464.9775,0.6453
356,0,1,0,1,1,0,0,1,0,0,0.8695,0.5058,0.3583,0.6402,0.6824,0.1712,188111.3817,15475.1328,0.656
357,0,1,0,1,1,0,0,1,0,1,0.8663,0.2325,0.3586,0.6382,0.6815,0.142,249602.1004,15489.8457,0.6485
358,0,1,0,1,1,0,0,1,1,0,0.8754,0.634,0.3581,0.6486,0.6914,0.2564,154619.8317,15458.9551,0.6459
359,0,1,0,1,1,0,0,1,1,1,0.8708,0.2533,0.3575,0.6429,0.6885,0.1356,248840.7865,15476.7754,0.641
360,0,1,0,1,1,0,1,0,0,0,0.8759,0.4632,0.3579,0.651,0.6942,0.1405,203847.9181,15470.2285,0.6546
361,0,1,0,1,1,0,1,0,0,1,0.8762,0.6273,0.3606,0.6479,0.6953,0.2709,155911.6419,15466.0283,0.6472
362,0,1,0,1,1,0,1,0,1,0,0.8755,0.5882,0.3547,0.6487,0.6892,0.2075,165962.5573,15408.3232,0.649
363,0,1,0,1,1,0,1,0,1,1,0.8751,0.5682,0.3596,0.6465,0.6936,0.2226,173931.8872,15468.7373,0.6384
364,0,1,0,1,1,0,1,1,0,0,0.8792,0.6182,0.3622,0.6558,0.7002,0.2871,159987.3158,15464.8359,0.6571
365,0,1,0,1,1,0,1,1,0,1,0.8751,0.6058,0.3605,0.6456,0.6925,0.2497,162830.6492,15470.9531,0.6461
366,0,1,0,1,1,0,1,1,1,0,0.8767,0.6302,0.3599,0.65,0.6959,0.3086,153457.0439,15476.2793,0.6435
367,0,1,0,1,1,0,1,1,1,1,0.8739,0.5164,0.3576,0.6445,0.6906,0.2198,185064.2278,15479.7021,0.6434
368,0,1,0,1,1,1,0,0,0,0,0.8714,0.671,0.356,0.6448,0.6849,0.2279,140268.4297,15455.8418,0.6541
369,0,1,0,1,1,1,0,0,0,1,0.8722,0.6316,0.3569,0.6451,0.6866,0.1983,153588.1886,15424.0771,0.6552
370,0,1,0,1,1,1,0,0,1,0,0.8743,0.5114,0.3521,0.6478,0.691,0.1884,180615.3654,15469.4336,0.6461
371,0,1,0,1,1,1,0,0,1,1,0.8775,0.5886,0.3565,0.6519,0.6951,0.2156,165012.2458,15443.1758,0.6504
372,0,1,0,1,1,1,0,1,0,0,0.8693,0.5428,0.355,0.6412,0.6835,0.1765,178144.7229,15466.6621,0.6502
373,0,1,0,1,1,1,0,1,0,1,0.867,0.4266,0.355,0.6369,0.6778,0.161,200746.5395,15432.8975,0.6512
374,0,1,0,1,1,1,0,1,1,0,0.8805,0.6386,0.3575,0.6594,0.6999,0.2342,149926.1424,15462.3164,0.6564
375,0,1,0,1,1,1,0,1,1,1,0.8762,0.6442,0.3555,0.6508,0.693,0.26,146692.2685,15416.0293,0.6446
376,0,1,0,1,1,1,1,0,0,0,0.8767,0.4977,0.3554,0.6488,0.6951,0.2092,201608.0226,15467.4023,0.6525
377,0,1,0,1,1,1,1,0,0,1,0.8803,0.6481,0.3583,0.6569,0.6958,0.2043,147466.8866,15447.6201,0.6608
378,0,1,0,1,1,1,1,0,1,0,0.8754,0.5041,0.3532,0.6456,0.6905,0.1677,186510.7265,15460.2529,0.6453
379,0,1,0,1,1,1,1,0,1,1,0.8777,0.6185,0.3573,0.6495,0.6955,0.2356,157876.9457,15430.9355,0.6434
380,0,1,0,1,1,1,1,1,0,0,0.8766,0.4998,0.3549,0.6482,0.6926,0.1937,200221.705,15432.2119,0.6543
381,0,1,0,1,1,1,1,1,0,1,0.8767,0.5474,0.3565,0.6508,0.6922,0.1842,174307.3242,15426.6484,0.6507
382,0,1,0,1,1,1,1,1,1,0,0.8772,0.6305,0.3547,0.6486,0.6946,0.2184,151917.0547,15435.252,0.6427
383,0,1,0,1,1,1,1,1,1,1,0.8743,0.1173,0.3552,0.6501,0.6923,0.1095,290405.201,15412.8281,0.6494
384,0,1,1,0,0,0,0,0,0,0,0.8034,0.5012,0.3724,0.5454,0.6184,0.1867,201409.3764,15544.4639,0.4958
385,0,1,1,0,0,0,0,0,0,1,0.8019,0.5442,0.3775,0.5322,0.6184,0.2113,181481.8731,15460.6035,0.4855
386,0,1,1,0,0,0,0,0,1,0,0.8061,0.5523,0.374,0.5482,0.6211,0.2335,179737.3427,15549.7363,0.5005
387,0,1,1,0,0,0,0,0,1,1,0.8046,0.5058,0.3813,0.538,0.6257,0.1691,197084.9288,15475.4697,0.4901
388,0,1,1,0,0,0,0,1,0,0,0.8058,0.5333,0.3831,0.535,0.627,0.2032,191513.0786,15464.2539,0.4934
389,0,1,1,0,0,0,0,1,0,1,0.8017,0.5393,0.3816,0.5293,0.6221,0.1969,182327.6042,15471.9746,0.4762
390,0,1,1,0,0,0,0,1,1,0,0.8071,0.4819,0.3862,0.5399,0.6334,0.156,201150.9426,15471.1436,0.4925
391,0,1,1,0,0,0,0,1,1,1,0.7972,0.2938,0.381,0.5255,0.6221,0.1103,251719.3308,15483.9824,0.4731
392,0,1,1,0,0,0,1,0,0,0,0.8007,0.347,0.3703,0.5392,0.6114,0.1367,232294.2962,15554.3652,0.4989
393,0,1,1,0,0,0,1,0,0,1,0.8056,0.5368,0.3794,0.5398,0.6232,0.1962,183991.6642,15467.4395,0.4989
394,0,1,1,0,0,0,1,0,1,0,0.7953,0.1377,0.3704,0.5312,0.61,0.1208,276126.6209,15539.166,0.4846
395,0,1,1,0,0,0,1,0,1,1,0.8052,0.5417,0.3823,0.538,0.6267,0.1902,182039.9697,15470.6709,0.4916
396,0,1,1,0,0,0,1,1,0,0,0.8033,0.3501,0.3806,0.5317,0.6242,0.1416,231294.6377,15468.6367,0.4903
397,0,1,1,0,0,0,1,1,0,1,0.8047,0.5386,0.3838,0.5369,0.6276,0.1955,184161.3706,15488.8867,0.489
398,0,1,1,0,0,0,1,1,1,0,0.8051,0.5125,0.3849,0.5385,0.6291,0.2054,195443.6669,15465.8252,0.4894
399,0,1,1,0,0,0,1,1,1,1,0.8031,0.4273,0.3859,0.5318,0.6293,0.1613,213528.6203,15477.6592,0.4851
400,0,1,1,0,0,1,0,0,0,0,0.8048,0.5727,0.3779,0.5363,0.6273,0.2427,172811.8954,15444.6582,0.4905
401,0,1,1,0,0,1,0,0,0,1,0.8042,0.566,0.3763,0.5337,0.6217,0.2374,175370.1959,15418.3779,0.4887
402,0,1,1,0,0,1,0,0,1,0,0.8092,0.5062,0.3823,0.5444,0.6345,0.1691,193405.008,15438.8652,0.5061
403,0,1,1,0,0,1,0,0,1,1,0.8094,0.5157,0.381,0.5429,0.632,0.174,193512.9496,15431.5293,0.4991
