Leak_id,avg_pressure,total_water_loss,Link,Coef,Link_id,ID,Diameter,detect_cost,repair_cost,total_cost,rank,evaluate_flag
Leak_454,32.29643,10.224589,L1367,0.0018,L1367,L1367,110,2282.037621,218.0505556,2500.088177,0.004089691,0
Leak_1091,22.564451,10.181714,L187,0.00263,L187,L187,100,2229.614582,199.4560017,2429.070584,0.004191609,0
Leak_1937,30.098476,10.15232,L2559,0.00196,L2559,L2559,110,2271.836959,218.7909665,2490.627926,0.004076209,0
Leak_3429,21.814913,10.145144,L87,0.00271,L87_1,L87,63,2224.625835,139.7713599,2364.397195,0.004290795,0
Leak_476,30.358044,10.14348,L1385,0.0019,L1385_1,L1385,63,2275.656853,137.8240938,2413.480947,0.004202843,0
Leak_1836,35.35837,10.142227,L2465,0.00163,L2465_2,L2465,110,2292.926014,217.1879958,2510.11401,0.004040544,0
Leak_2757,15.137748,10.107203,L3234,0.00398,L3234_1,L3234,160,2146.90815,373.2681157,2520.176266,0.004010514,0
Leak_1966,30.177229,10.075612,L2586,0.00194,L2586_1,L2586,160,2273.109544,362.9007735,2636.010318,0.003822296,0
Leak_1388,44.08114,10.050999,L2095,0.0013,L2095_1,L2095,350,2314.210835,1435.595995,3749.80683,0.002680404,0
Leak_518,31.168911,10.028527,L1423,0.00183,L1423,L1423,90,2280.121514,177.4327037,2457.554218,0.004080694,0
Leak_1780,29.633518,10.014372,L2414,0.00192,L2414_2,L2414,75,2274.382842,153.4485905,2427.831433,0.004124822,0
Leak_1997,19.99595,9.997428,L2613,0.00293,L2613,L2613,125,2210.964261,259.8433695,2470.80763,0.004046219,0
Leak_833,14.947145,9.979719,L1674,0.00399,L1674,L1674,75,2146.3071,157.9126716,2304.219771,0.004331062,0
Leak_18,25.91347,9.955317,L1013,0.00222,L1013,L1013,80,2255.358042,161.8852428,2417.243285,0.004118459,0
Leak_1778,25.556246,9.893981,L2414,0.0022,L2414,L2414,75,2256.621396,154.2793947,2410.900791,0.004103852,0
Leak_1559,43.65776,9.76125,L2224,0.00127,L2224_2,L2224,63,2316.155589,135.6150192,2451.770608,0.003981306,0
Leak_1564,43.633606,9.755466,L2227,0.00127,L2227,L2227,63,2316.155589,135.6150192,2451.770608,0.003978947,0
Leak_955,24.923496,9.697372,L1789,0.00228,L1789,L1789,50,2251.572222,125.7747746,2377.346996,0.004079073,0
Leak_1958,31.1752,9.6656275,L2577,0.0018,L2577_1,L2577,110,2282.037621,218.0505556,2500.088177,0.003866115,0
Leak_3348,22.7107,9.626115,L808,0.00246,L808_1,L808,60,2240.252846,135.8563205,2376.109167,0.004051209,0
Leak_2756,15.129592,9.618632,L3234,0.00379,L3234,L3234,160,2158.360137,372.5623946,2530.922531,0.003800445,0
Leak_315,22.454168,9.598116,L1260,0.00251,L1260_1,L1260,450,2237.118687,2408.504793,4645.62348,0.002066055,1
Leak_1875,22.079922,9.572056,L250,0.00254,L250,L250,63,2235.240296,139.4160949,2374.656391,0.004030922,0
Leak_1959,31.16104,9.553894,L2577,0.00178,L2577_2,L2577,110,2283.31592,217.9534084,2501.269329,0.003819618,0
Leak_1860,44.74218,9.532888,L2487,0.00121,L2487,L2487,63,2320.05,135.3496226,2455.399623,0.003882418,0
Leak_3503,10.983805,9.526671,L920,0.00514,L920,L920,110,2078.296852,227.1734816,2305.470334,0.004132203,0
Leak_2604,21.050215,9.523908,L3112,0.00262,L3112,L3112,350,2230.238961,1476.239954,3706.478916,0.00256953,1
Leak_3123,19.263771,9.517107,L604,0.00289,L604,L604,75,2213.441928,155.9442669,2369.386195,0.004016697,0
Leak_3428,21.720272,9.5043125,L87,0.00255,L87,L87,63,2234.614517,139.4376422,2374.052159,0.004003414,0
Leak_3347,22.527065,9.391862,L808,0.00242,L808,L808,60,2242.763335,135.7686053,2378.531941,0.003948596,0
Leak_439,24.246471,9.377196,L1349,0.00225,L1349,L1349,50,2253.464337,125.708968,2379.173305,0.003941367,0
Leak_292,26.576504,9.341077,L1235,0.00205,L1235,L1235,75,2266.119138,153.8484211,2419.967559,0.003860001,0
Leak_303,21.17566,9.278731,L1247,0.00257,L1247_1,L1247,75,2233.363483,155.2280852,2388.591568,0.003884604,0
Leak_1387,42.63625,9.271991,L2095,0.00124,L2095,L2095,350,2318.101977,1432.855532,3750.957509,0.0024719,0
Leak_549,50.443523,9.213123,L1455,0.00104,L1455,L1455,63,2331.119764,134.5193783,2465.639142,0.003736607,0
Leak_1544,42.32836,9.164439,L2211,0.00123,L2211_2,L2211,63,2318.751136,135.4395229,2454.190659,0.0037342,0
Leak_1565,43.26579,9.144046,L2227,0.0012,L2227_1,L2227,63,2320.699705,135.3041137,2456.003819,0.00372314,0
Leak_3344,23.949419,9.088179,L803,0.0022,L803,L803,63,2256.621396,138.6280369,2395.249433,0.003794251,0
Leak_1912,38.815628,9.069316,L2532,0.00135,L2532,L2532,110,2310.973207,215.549282,2526.522489,0.003589644,0
Leak_1377,13.320717,9.014372,L2086,0.00404,L2086_1,L2086,125,2143.304372,263.1083399,2406.412712,0.003745979,0
Leak_1849,49.078068,9.004165,L2479,0.00104,L2479_2,L2479,110,2331.119764,213.2810075,2544.400771,0.003538815,0
Leak_1585,42.897087,8.907683,L2237,0.00118,L2237,L2237,63,2321.999661,135.2119469,2457.211608,0.003625119,0
Leak_3169,17.14341,8.894103,L643,0.00305,L643,L643,63,2203.547887,140.4195056,2343.967393,0.003794465,0
Leak_501,43.896317,8.886719,L1404,0.00115,L1404,L1404,63,2323.95096,135.0707256,2459.021686,0.003613925,0
Leak_1861,44.412067,8.83724,L2487,0.00113,L2487_1,L2487,63,2325.252737,134.9745162,2460.227254,0.003592042,0
Leak_2896,21.310753,8.804577,L426,0.0024,L426,L426,60,2244.019634,135.7242025,2379.743837,0.0036998,0
Leak_1965,30.153948,8.774021,L2586,0.00169,L2586,L2586,160,2289.077132,360.9103963,2649.987529,0.003310967,0
Leak_2608,19.751516,8.64378,L3116,0.00254,L3116,L3116,63,2235.240296,139.4160949,2374.656391,0.003640013,0
Leak_1772,38.120514,8.640099,L2407,0.00131,L2407,L2407,160,2313.562947,357.2357524,2670.798699,0.003235024,0
Leak_735,18.874884,8.610832,L1587,0.00268,L1587_2,L1587,63,2226.495306,139.7103152,2366.205621,0.003639089,0
Leak_262,27.388681,8.603737,L1215,0.00183,L1215,L1215,75,2280.121514,153.1555939,2433.277108,0.003535864,0
Leak_718,21.812063,8.579712,L1576,0.0023,L1576,L1576,125,2250.311694,257.3828357,2507.69453,0.003421354,0
Leak_3331,24.04292,8.578604,L790,0.00207,L790,L790,32,2264.850466,114.0181777,2378.868644,0.00360617,0
Leak_1542,42.290806,8.483548,L2211,0.00114,L2211,L2211,63,2324.601758,135.0228319,2459.62459,0.003449123,0
Leak_1957,31.397861,8.439408,L2577,0.00156,L2577,L2577,110,2297.424556,216.8063545,2514.230911,0.003356656,0
Leak_2380,15.973633,8.408945,L295,0.00311,L295,L295,200,2199.849035,531.304381,2731.153416,0.003078899,0
Leak_3134,25.637527,8.3949175,L612,0.0019,L612,L612,63,2275.656853,137.8240938,2413.480947,0.003478344,0
Leak_1941,29.888834,8.386891,L2560,0.00163,L2560,L2560,110,2292.926014,217.1879958,2510.11401,0.003341239,0
Leak_467,32.401176,8.375588,L1378,0.00147,L1378,L1378,63,2303.221367,136.4169993,2439.638366,0.003433127,0
Leak_733,17.006723,8.362223,L1587,0.0029,L1587,L1587,63,2212.822251,140.1429533,2352.965204,0.003553908,0
Leak_3316,23.027838,8.334169,L779,0.0021,L779,L779,60,2262.94879,135.0097417,2397.958532,0.003475527,0
Leak_1752,30.43178,8.333368,L2388,0.00159,L2388,L2388,110,2295.49553,216.9719704,2512.4675,0.003316806,0
Leak_734,18.715652,8.280926,L1587,0.0026,L1587_1,L1587,63,2231.488245,139.544127,2371.032372,0.00349254,0
Leak_2239,17.523544,8.276781,L2819,0.00281,L2819,L2819,110,2218.405595,221.9231005,2440.328695,0.003391666,0
Leak_1838,39.34984,8.239893,L2469,0.00119,L2469,L2469,90,2321.349592,174.3899045,2495.739497,0.003301584,0
Leak_1560,41.919697,8.191831,L2225,0.00111,L2225,L2225,75,2326.555244,150.1044012,2476.659645,0.003307613,0
Leak_1055,7.0791464,8.144422,L1849,0.00695,L1849,L1849,63,1975.593259,144.9359579,2120.529217,0.00384075,0
Leak_275,26.519587,8.142151,L1225,0.00179,L1225_3,L1225,75,2282.676681,153.0207172,2435.697398,0.003342842,0
Leak_2417,13.513948,8.121845,L2987,0.00358,L2987,L2987,75,2171.088679,157.2509412,2328.339621,0.003488256,0
Leak_785,25.468517,8.083602,L1624,0.00185,L1624,L1624,110,2278.845004,218.288778,2497.133782,0.003237152,0
Leak_778,33.5955,8.057558,L1618,0.00139,L1618_2,L1618,63,2308.386365,136.1101336,2444.496499,0.003296204,0
Leak_1916,36.366108,8.049117,L2538,0.00128,L2538,L2538,110,2315.507156,215.0863436,2530.593499,0.003180723,0
Leak_694,10.479977,8.026978,L1558,0.00465,L1558,L1558,110,2107.007591,226.3024081,2333.309999,0.003440168,0
Leak_1876,22.127014,8.008687,L250,0.00212,L250_1,L250,63,2261.681894,138.4249103,2400.106804,0.003336804,0
Leak_1036,26.336636,7.9416585,L184,0.00175,L184,L184,250,2285.234711,770.6968154,3055.931527,0.002598768,0
Leak_639,6.1419272,7.921976,L1522,0.00801,L1522,L1522,125,1917.819258,270.06476,2187.884018,0.003620839,0
Leak_796,18.23372,7.9040127,L1636,0.00257,L1636,L1636,110,2233.363483,221.1468611,2454.510344,0.003220199,0
Leak_2181,14.559512,7.8699656,L2769,0.00325,L2769,L2769,63,2191.242506,140.7678,2332.010306,0.003374756,0
Leak_798,18.629011,7.7999,L1636,0.00248,L1636_2,L1636,110,2238.998656,220.8369227,2459.835579,0.003170903,0
Leak_1136,24.838024,7.7697268,L1898,0.00183,L1898_1,L1898,63,2280.121514,137.6182437,2417.739758,0.003213632,0
Leak_542,54.289726,7.735937,L1450,0.00081,L1450_1,L1450,75,2346.180619,148.1814857,2494.362104,0.003101369,0
Leak_1839,39.26599,7.735902,L2469,0.00112,L2469_1,L2469,90,2325.903899,173.9612694,2499.865169,0.003094528,0
Leak_1977,29.940512,7.730097,L2597,0.0015,L2597,L2597,110,2301.287473,216.465347,2517.75282,0.003070237,0
Leak_1655,14.466741,7.5305595,L230,0.00309,L230,L230,150,2201.081295,335.3473486,2536.428644,0.002968962,0
Leak_3343,24.051853,7.505158,L802,0.00181,L802,L802,60,2281.39874,134.2146,2415.61334,0.003106937,0
Leak_837,24.197477,7.5051217,L1678,0.00182,L1678,L1678,63,2280.760038,137.5881954,2418.348233,0.003103408,0
Leak_719,21.842611,7.4723644,L1576,0.002,L1576_1,L1576,125,2269.293926,255.9623545,2525.256281,0.002959052,0
Leak_1840,38.399055,7.4295106,L2469,0.0011,L2469_2,L2469,90,2327.20677,173.8338729,2501.040643,0.002970568,0
Leak_2018,16.07813,7.3963675,L2625,0.00275,L2625,L2625,63,2222.135649,139.85171,2361.987359,0.003131417,0
Leak_1141,17.472874,7.3961167,L1901,0.00251,L1901,L1901,75,2237.118687,155.083915,2392.202602,0.00309176,0
Leak_1978,30.042658,7.3930974,L2597,0.00143,L2597_1,L2597,110,2305.80242,216.0498275,2521.852247,0.002931614,0
Leak_3170,14.125436,7.364631,L644,0.00309,L644,L644,25,2201.081295,113.5163014,2314.597596,0.003181819,0
Leak_3405,12.660395,7.3253393,L851,0.00344,L851,L851,60,2179.61605,137.6504,2317.26645,0.003161199,0
Leak_1674,48.357513,7.302435,L2314,0.00086,L2314_1,L2314,90,2342.898264,172.0936348,2514.991899,0.002903562,0
Leak_777,30.389523,7.271238,L1618,0.00139,L1618_1,L1618,63,2308.386365,136.1101336,2444.496499,0.002974534,0
Leak_1770,34.873463,7.2303877,L2405,0.0012,L2405,L2405,110,2320.699705,214.5252085,2535.224914,0.002851971,0
Leak_505,37.33202,7.222276,L1407,0.0011,L1407,L1407,63,2327.20677,134.8269613,2462.033731,0.002933459,0
Leak_2415,14.291767,7.1199436,L2986,0.00296,L2986_1,L2986,63,2209.10783,140.2552533,2349.363084,0.003030585,0
Leak_3257,21.861206,7.0649357,L727,0.00188,L727,L727,75,2276.931578,153.3201032,2430.251681,0.00290708,0
Leak_272,21.09233,7.037956,L1225,0.00196,L1225,L1225,75,2271.836959,153.5744284,2425.411388,0.002901758,0
Leak_2828,18.447159,7.017028,L369,0.00221,L369,L369,250,2255.989631,777.8767487,3033.866379,0.002312899,0
Leak_776,30.17902,7.0122776,L1618,0.00135,L1618,L1618,63,2310.973207,135.9500115,2446.923218,0.002865753,0
Leak_3112,15.518319,7.0028963,L592,0.00266,L592_1,L592,110,2227.742492,221.4461304,2449.188623,0.002859272,0
Leak_3109,13.702739,6.999566,L590,0.00302,L590,L590,110,2205.399645,222.549739,2427.949384,0.002882913,0
Leak_3258,21.616653,6.9836373,L727,0.00188,L727_1,L727,75,2276.931578,153.3201032,2430.251681,0.002873627,0
Leak_2333,17.64278,6.983632,L29,0.00231,L29,L29,50,2249.681695,125.839721,2375.521416,0.002939831,0
Leak_3248,20.210281,6.9693036,L712,0.00201,L712,L712,60,2268.658613,134.7753754,2403.433988,0.002899727,0
Leak_2085,12.615007,6.959206,L2681,0.00335,L2681,L2681,110,2185.115609,223.451397,2408.567006,0.002889355,0
Leak_2816,17.13173,6.948304,L357,0.00237,L357,L357,63,2245.905403,139.0362099,2384.941613,0.002913406,0
Leak_2089,5.2276235,6.9422617,L2684,0.00882,L2684,L2684,90,1874.812655,188.5522286,2063.364884,0.003364534,0
Leak_1675,48.145023,6.9322166,L2314,0.00082,L2314_2,L2314,90,2345.52378,171.7568895,2517.28067,0.002753851,0
Leak_3265,21.67341,6.9301224,L735,0.00186,L735,L735,80,2278.207017,160.7526208,2438.959637,0.002841426,0
Leak_1417,6.7391095,6.9255,L2113,0.0065,L2113,L2113,75,2000.643217,160.8909649,2161.534182,0.003203974,0
Leak_3079,9.417819,6.909633,L557,0.00444,L557,L557,63,2119.433291,142.47874,2261.912031,0.003054775,0
Leak_786,23.910496,6.837788,L1624,0.00167,L1624_1,L1624,110,2290.359375,217.3987838,2507.758158,0.002726654,0
Leak_1561,42.47583,6.807135,L2225,0.00091,L2225_1,L2225,75,2339.620501,148.8919292,2488.512431,0.002735423,0
Leak_274,23.013842,6.800778,L1225,0.00173,L1225_2,L1225,75,2286.514801,152.8126429,2439.327444,0.002787973,0
Leak_829,20.276588,6.772528,L167,0.00195,L167,L167,32,2272.473163,113.7481763,2386.221339,0.002838181,0
Leak_2882,22.590937,6.7587967,L413,0.00173,L413_3,L413,63,2286.514801,137.3100843,2423.824885,0.002788484,0
Leak_3266,23.154774,6.74944,L736,0.00169,L736,L736,80,2289.077132,160.13905,2449.216182,0.002755755,0
Leak_1974,29.98569,6.711076,L2596,0.0013,L2596,L2596,110,2314.210835,215.2211459,2529.431981,0.002653195,0
Leak_2064,8.104924,6.7009187,L2663,0.00523,L2663,L2663,90,2073.066138,184.8572075,2257.923345,0.002967735,0
Leak_787,22.227627,6.68,L1624,0.00176,L1624_2,L1624,110,2284.594935,217.8551636,2502.450099,0.002669384,0
Leak_2316,18.942556,6.659189,L2883,0.00208,L2883,L2883,63,2264.216397,138.3204539,2402.536851,0.002771732,0
Leak_3110,13.671689,6.6384625,L590,0.00287,L590_1,L590,110,2214.681802,222.1067956,2436.788598,0.002724267,0
Leak_1976,30.07085,6.627191,L2596,0.00128,L2596_2,L2596,110,2315.507156,215.0863436,2530.593499,0.002618829,0
Leak_1811,27.485497,6.619381,L2447,0.00137,L2447,L2447,75,2309.679424,151.3887658,2461.06819,0.002689637,0
Leak_3275,24.034052,6.606364,L75,0.0016,L75,L75,32,2294.852881,112.8537707,2407.706652,0.002743841,0
Leak_3324,23.764837,6.597384,L783,0.00161,L783,L783,50,2294.210412,124.046088,2418.2565,0.002728157,0
Leak_1648,17.160318,6.572544,L2298,0.00228,L2298,L2298,63,2251.572222,138.8239075,2390.396129,0.002749563,0
Leak_3335,25.26326,6.567198,L794,0.00151,L794,L794,32,2300.643203,112.5920216,2413.235225,0.002721325,0
Leak_2915,14.297372,6.551004,L438,0.00277,L438,L438,32,2220.891601,115.3351914,2336.226792,0.002804096,0
Leak_2313,18.540476,6.5444875,L2880,0.00209,L2880_2,L2880,75,2263.582505,153.9663557,2417.548861,0.002707076,0
Leak_799,16.561758,6.531878,L1637,0.00235,L1637,L1637,75,2247.163462,154.6819311,2401.845393,0.002719525,0
Leak_2202,11.121638,6.4958434,L2784,0.00358,L2784,L2784,63,2171.088679,141.2981256,2312.386805,0.002809151,0
Leak_3111,15.979171,6.4879622,L592,0.00239,L592,L592,110,2244.648048,220.515526,2465.163574,0.002631859,0
Leak_2880,22.465382,6.48754,L413,0.00167,L413_1,L413,63,2290.359375,137.1165186,2427.475893,0.002672545,0
Leak_2232,22.432987,6.4805617,L2814,0.0017,L2814,L2814,63,2288.43628,137.2141555,2425.650436,0.00267168,0
Leak_3188,40.545097,6.4797883,L66,0.00092,L66_3,L66,63,2338.965499,133.8470525,2472.812552,0.002620412,0
Leak_1129,19.286625,6.4658723,L1893,0.00198,L1893_1,L1893,75,2270.565087,153.6363876,2424.201474,0.002667217,0
Leak_3421,15.480745,6.4595666,L860,0.00246,L860,L860,60,2240.252846,135.8563205,2376.109167,0.002718548,0
Leak_3132,28.31011,6.458039,L611,0.00132,L611_1,L611,63,2312.91524,135.826775,2448.742015,0.002637288,0
Leak_1466,8.079699,6.4490786,L2154,0.00495,L2154,L2154,63,2089.382854,143.0750104,2232.457865,0.00288878,0
Leak_3142,21.872458,6.448764,L622,0.00172,L622,L622,63,2287.155115,137.2782941,2424.433409,0.002659906,0
Leak_134,19.126297,6.4444923,L1109,0.00196,L1109_1,L1109,75,2271.836959,153.5744284,2425.411388,0.002657072,0
Leak_2312,18.48995,6.4337645,L2880,0.00206,L2880_1,L2880,75,2265.484713,153.8781191,2419.362832,0.002659281,0
Leak_2311,18.323181,6.402513,L2880,0.00207,L2880,L2880,75,2264.850466,153.9076733,2418.758139,0.002647025,0
Leak_1975,29.987997,6.4022923,L2596,0.00124,L2596_1,L2596,110,2318.101977,214.8103021,2532.912279,0.002527641,0
Leak_135,19.433798,6.3857007,L1109,0.00191,L1109_2,L1109,75,2275.019758,153.4167214,2428.43648,0.002629552,0
Leak_1580,24.874802,6.377141,L2233,0.0015,L2233_1,L2233,160,2301.287473,359.1897516,2660.477225,0.002396991,0
Leak_3579,6.7245207,6.374529,L99,0.00589,L99,L99,60,2035.107692,140.5278204,2175.635512,0.002929962,0
Leak_3231,21.391716,6.3643527,L7,0.00188,L7,L7,63,2276.931578,137.7660637,2414.697642,0.002635673,0
Leak_3294,25.576609,6.3598924,L763,0.00144,L763_2,L763,63,2305.156886,136.3039274,2441.460813,0.002604954,0
Leak_1649,17.282295,6.359224,L2298,0.00219,L2298_1,L2298,63,2257.253339,138.6030538,2395.856393,0.002654259,0
Leak_3420,22.918411,6.3441052,L86,0.00161,L86_1,L86,40,2294.210412,116.8895829,2411.099995,0.002631208,0
Leak_273,21.888327,6.3438787,L1225,0.0017,L1225_1,L1225,75,2288.43628,152.7058835,2441.142164,0.002598734,0
Leak_3187,36.55886,6.3388357,L66,0.001,L66_2,L66,63,2333.73208,134.3043,2468.03638,0.002568372,0
Leak_539,52.833263,6.3265986,L1449,0.00068,L1449_1,L1449,350,2354.736278,1398.01324,3752.749518,0.001685857,0
Leak_148,18.231764,6.322963,L1123,0.00201,L1123_1,L1123,75,2268.658613,153.7281626,2422.386775,0.00261022,0
Leak_1679,47.369144,6.320903,L2317,0.00076,L2317,L2317,90,2349.467572,171.2196453,2520.687217,0.002507611,0
Leak_2879,22.430592,6.2817473,L413,0.00162,L413,L413,63,2293.568123,136.9498251,2430.517948,0.00258453,0
Leak_881,4.7414784,6.275539,L1715,0.00845,L1715_1,L1715,75,1894.336674,162.4921539,2056.828828,0.003051075,0
Leak_3307,21.556381,6.268092,L774,0.00169,L774,L774,63,2289.077132,137.1818026,2426.258935,0.002583439,0
Leak_2241,17.99109,6.2678847,L2820,0.00207,L2820,L2820,63,2264.850466,138.294026,2403.144492,0.002608201,0
Leak_1111,9.831268,6.25447,L1883,0.00392,L1883,L1883,110,2150.517987,224.8175871,2375.335574,0.002633089,0
Leak_2664,10.790724,6.254215,L3160,0.00349,L3160,L3160,110,2176.566722,223.807365,2400.374087,0.002605517,0
Leak_499,44.389046,6.2513657,L1402,0.0008,L1402,L1402,110,2346.837641,210.9998615,2557.837503,0.002444004,0
Leak_1130,18.890865,6.2301598,L1893,0.00195,L1893_2,L1893,75,2272.473163,153.5432114,2426.016374,0.002568062,0
Leak_2881,22.512598,6.2275367,L413,0.0016,L413_2,L413,63,2294.852881,136.8817026,2431.734584,0.002560944,0
Leak_841,24.079893,6.1936817,L1684,0.00151,L1684,L1684,25,2300.643203,110.3435123,2410.986715,0.002568941,0
Leak_2414,15.0158615,6.181276,L2986,0.00244,L2986,L2986,63,2241.507739,139.1958326,2380.703572,0.002596407,0
Leak_1052,4.9650273,6.173079,L1846,0.0081,L1846_2,L1846,125,1912.992438,270.1783207,2183.170758,0.002827575,0
Leak_500,44.312847,6.1663957,L1402,0.00079,L1402_1,L1402,110,2347.494848,210.8904944,2558.385342,0.002410269,0
Leak_1662,21.488947,6.163854,L2308,0.00169,L2308,L2308,75,2289.077132,152.6698779,2441.74701,0.002524362,0
Leak_742,8.93918,6.1451645,L1590,0.00418,L1590,L1590,75,2134.919065,158.1965797,2293.115645,0.002679832,0
Leak_1538,11.279307,6.1393957,L2208,0.00325,L2208,L2208,63,2191.242506,140.7678,2332.010306,0.002632662,0
Leak_1940,15.62166,6.1234612,L256,0.00233,L256_1,L256,63,2248.422226,138.9428665,2387.365092,0.002564945,0
Leak_3133,31.5324,6.113455,L611,0.00112,L611_2,L611,63,2325.903899,134.9257711,2460.82967,0.002484306,0
Leak_2823,18.790974,6.070035,L366,0.00188,L366,L366,20,2276.931578,110.4144774,2387.346055,0.002542587,0
Leak_24,24.309252,6.0527124,L1019,0.00144,L1019,L1019,75,2305.156886,151.6928889,2456.849775,0.002463607,0
Leak_2980,12.656459,6.0516067,L484,0.0028,L484_1,L484,63,2219.026835,139.9505197,2358.977355,0.002565352,0
Leak_589,29.717596,6.0304275,L1485,0.00116,L1485,L1485,63,2323.300345,135.1182046,2458.41855,0.00245297,0
Leak_2220,21.896202,6.023487,L2804,0.00162,L2804,L2804,75,2293.568123,152.4117097,2445.979833,0.002462607,0
Leak_1132,14.802013,6.009849,L1894,0.00243,L1894,L1894,75,2242.135449,154.8862322,2397.021682,0.002507215,0
Leak_2927,14.566423,6.0067143,L445,0.0024,L445,L445,140,2244.019634,300.5321627,2544.551797,0.002360618,0
Leak_1972,30.303911,5.999877,L2595,0.00115,L2595_1,L2595,110,2323.95096,214.1551708,2538.106131,0.002363919,0
Leak_2137,15.906738,5.979448,L2725,0.00225,L2725_2,L2725,63,2253.464337,138.7512734,2392.21561,0.002499544,0
Leak_2031,17.510508,5.9716067,L2638,0.00203,L2638_2,L2638,90,2267.38852,178.1660355,2445.554555,0.002441821,0
Leak_1578,45.726887,5.971266,L2232,0.00074,L2232_1,L2232,110,2350.783642,210.322019,2561.105661,0.002331519,0
Leak_1855,41.336063,5.965938,L2481,0.00082,L2481,L2481,110,2345.52378,211.2145533,2556.738333,0.002333418,0
Leak_2136,15.871114,5.9653616,L2725,0.00225,L2725_1,L2725,63,2253.464337,138.7512734,2392.21561,0.002493655,0
Leak_133,18.937462,5.9578953,L1109,0.00183,L1109,L1109,75,2280.121514,153.1555939,2433.277108,0.002448507,0
Leak_1577,48.813057,5.940316,L2232,0.00069,L2232,L2232,110,2354.077044,209.7137588,2563.790803,0.002317005,0
Leak_3121,17.655968,5.9288983,L602,0.00197,L602_1,L602,75,2271.200934,153.6054866,2424.806421,0.002445102,0
Leak_1844,31.071163,5.897353,L2474,0.00108,L2474,L2474,63,2328.510371,134.7263384,2463.236709,0.002394148,0
Leak_104,22.15884,5.8837233,L1082,0.00154,L1082,L1082,63,2298.711474,136.6721054,2435.38358,0.002415933,0
Leak_147,19.39974,5.8814373,L1123,0.00176,L1123,L1123,75,2284.594935,152.9175668,2437.512502,0.002412885,0
Leak_160,22.10152,5.8711257,L1138,0.00154,L1138,L1138,63,2298.711474,136.6721054,2435.38358,0.00241076,0
Leak_3233,23.331657,5.8436637,L7,0.00157,L7_2,L7,63,2296.781367,136.7779053,2433.559273,0.002401283,0
Leak_538,52.568245,5.828291,L1449,0.00063,L1449,L1449,350,2358.035218,1393.583937,3751.619155,0.00155354,0
Leak_1322,19.124046,5.824915,L2035,0.00177,L2035_1,L2035,32,2283.955338,113.3103009,2397.265639,0.002429816,0
Leak_2928,14.813518,5.804897,L445,0.00228,L445_1,L445,140,2251.572222,299.9244626,2551.496684,0.002275095,0
Leak_2906,18.491428,5.7949734,L434,0.00182,L434,L434,63,2280.760038,137.5881954,2418.348233,0.002396253,0
Leak_468,28.905674,5.7913346,L1379,0.00114,L1379,L1379,63,2324.601758,135.0228319,2459.62459,0.00235456,0
Leak_285,21.926443,5.75699,L1230,0.00154,L1230_1,L1230,75,2298.711474,152.1026349,2450.814109,0.002349011,0
Leak_1146,10.208827,5.7529035,L1904,0.00347,L1904_2,L1904,63,2177.785941,141.1269862,2318.912927,0.002480862,0
Leak_2815,16.88532,5.7477336,L355,0.00199,L355_1,L355,63,2269.929417,138.0778879,2408.007305,0.002386925,0
Leak_3355,22.676376,5.7410865,L812,0.00147,L812_2,L812,32,2303.221367,112.4706404,2415.692007,0.00237658,0
Leak_2032,15.715082,5.7218843,L2639,0.00218,L2639,L2639,110,2257.885458,219.715899,2477.601357,0.002309445,0
Leak_2979,13.115958,5.7125783,L484,0.00255,L484,L484,63,2234.614517,139.4376422,2374.052159,0.002406256,0
Leak_30,24.38932,5.6946926,L1025,0.00135,L1025,L1025,80,2310.973207,158.7011197,2469.674326,0.002305848,0
Leak_122,18.841593,5.692399,L11,0.00175,L11_1,L11,75,2285.234711,152.8827922,2438.117503,0.002334752,0
Leak_473,29.1524,5.6912026,L1381,0.00111,L1381,L1381,110,2326.555244,213.847366,2540.40261,0.002240276,0
Leak_1591,33.2759,5.683861,L2246,0.00099,L2246_1,L2246,75,2334.385617,149.4061636,2483.79178,0.002288381,0
Leak_3268,21.725882,5.6789136,L737,0.00152,L737,L737,80,2299.999113,159.4603745,2459.459488,0.002309009,0
Leak_2221,19.247654,5.654171,L2806,0.00174,L2806,L2806,110,2285.874667,217.755796,2503.630463,0.002258389,0
Leak_3424,16.607439,5.650934,L866,0.002,L866,L866,50,2269.293926,125.1237832,2394.417709,0.002360045,0
Leak_3185,35.03292,5.6478405,L66,0.00093,L66,L66,63,2338.310681,133.9063373,2472.217018,0.002284525,0
Leak_2267,19.465622,5.627051,L2850,0.00171,L2850,L2850,110,2287.795608,217.6045821,2505.40019,0.002245969,0
Leak_2814,17.061344,5.6031914,L355,0.00192,L355,L355,63,2274.382842,137.8815163,2412.264358,0.002322793,0
Leak_1939,14.867087,5.5878983,L256,0.00224,L256,L256,63,2254.095395,138.7268467,2392.822242,0.002335275,0
Leak_1766,17.890982,5.5753536,L240,0.00183,L240,L240,60,2280.121514,134.2733974,2414.394912,0.002309214,0
Leak_3293,24.827114,5.570569,L763,0.0013,L763_1,L763,63,2314.210835,135.7430513,2449.953886,0.002273744,0
Leak_2908,19.110142,5.5641227,L434,0.00169,L434_2,L434,63,2289.077132,137.1818026,2426.258935,0.002293293,0
Leak_3292,23.362705,5.5564513,L763,0.00138,L763,L763,63,2309.032804,136.0705392,2445.103343,0.002272481,0
