,"('V_TR', 'day')","('V_TR', 'night')","('CV8', 'day')","('CV8', 'night')","('CV3', 'day')","('CV3', 'night')","('CV12', 'day')","('CV12', 'night')",1,2,3,4,5,6,7,8,9
215,1,1,0,1,0,1,1,1,0.9519,0.8707,0.2149,0.8134,0.8345,0.64,60313.0781,17223.4629,0.8343
216,1,1,0,1,1,0,0,0,0.9591,0.876,0.2523,0.8284,0.8624,0.6502,58250.0705,16184.0039,0.8543
217,1,1,0,1,1,0,0,1,0.9552,0.7404,0.2273,0.8216,0.8471,0.316,97245.7605,16912.3828,0.8472
218,1,1,0,1,1,0,1,0,0.953,0.8235,0.2351,0.8147,0.8451,0.4026,77463.8225,16469.7324,0.8368
219,1,1,0,1,1,0,1,1,0.9513,0.8725,0.2147,0.8104,0.8337,0.64,60207.8529,17223.4824,0.831
220,1,1,0,1,1,1,0,0,0.9618,0.876,0.254,0.8322,0.8684,0.6513,58003.921,16316.6035,0.8603
221,1,1,0,1,1,1,0,1,0.9559,0.7474,0.2285,0.8214,0.8478,0.3191,95617.9704,16882.6992,0.847
222,1,1,0,1,1,1,1,0,0.9565,0.8249,0.2364,0.8187,0.8512,0.4068,76921.25,16644.3203,0.843
223,1,1,0,1,1,1,1,1,0.952,0.8728,0.2151,0.8129,0.8347,0.6407,59949.8851,17223.082,0.8343
224,1,1,1,0,0,0,0,0,0.9576,0.7471,0.2572,0.8252,0.8599,0.3184,95742.3702,15931.8984,0.8513
225,1,1,1,0,0,0,0,1,0.9544,0.7298,0.2286,0.8181,0.845,0.3079,100131.2133,16752.6152,0.8424
226,1,1,1,0,0,0,1,0,0.9527,0.8235,0.2348,0.8138,0.8444,0.4033,77426.0424,16469.709,0.8352
227,1,1,1,0,0,0,1,1,0.9521,0.8721,0.2153,0.8131,0.835,0.639,60264.1307,17223.2324,0.8341
228,1,1,1,0,0,1,0,0,0.959,0.7393,0.2524,0.8277,0.862,0.3156,97451.5111,16191.793,0.8549
229,1,1,1,0,0,1,0,1,0.9528,0.7309,0.2247,0.8173,0.8413,0.3082,99896.4531,16804.1074,0.8403
230,1,1,1,0,0,1,1,0,0.9577,0.8246,0.237,0.8227,0.853,0.4065,76940.6541,16642.6797,0.8477
231,1,1,1,0,0,1,1,1,0.9524,0.8728,0.2153,0.8139,0.8351,0.6414,60016.6545,17223.0098,0.8351
232,1,1,1,0,1,0,0,0,0.9606,0.876,0.2572,0.8317,0.8666,0.6506,58304.3753,16095.4395,0.859
233,1,1,1,0,1,0,0,1,0.9552,0.7404,0.2273,0.8216,0.8471,0.3167,97195.8024,16912.373,0.8471
234,1,1,1,0,1,0,1,0,0.953,0.8235,0.2351,0.8146,0.8451,0.4033,77486.2758,16469.6602,0.8368
235,1,1,1,0,1,0,1,1,0.9503,0.8725,0.214,0.8091,0.8324,0.6407,60216.9054,17224.1602,0.8289
236,1,1,1,0,1,1,0,0,0.9611,0.876,0.2532,0.8308,0.8673,0.6516,58016.8746,16319.5684,0.8585
237,1,1,1,0,1,1,0,1,0.9561,0.7446,0.2286,0.8216,0.8482,0.3198,95998.233,16891.625,0.8474
238,1,1,1,0,1,1,1,0,0.9565,0.8249,0.2364,0.8187,0.8512,0.4072,76911.4828,16644.1543,0.8429
239,1,1,1,0,1,1,1,1,0.952,0.8728,0.2151,0.8128,0.8348,0.6414,60011.4505,17223.0898,0.8342
240,1,1,1,1,0,0,0,0,0.9567,0.7341,0.2533,0.8251,0.8578,0.3107,100229.2947,16025.7744,0.8512
241,1,1,1,1,0,0,0,1,0.9551,0.7221,0.2308,0.8201,0.8467,0.3043,101948.9184,16689.5312,0.8449
242,1,1,1,1,0,0,1,0,0.9541,0.8235,0.2358,0.8172,0.8465,0.4033,77434.8784,16469.2246,0.8396
243,1,1,1,1,0,0,1,1,0.9521,0.8721,0.2152,0.8125,0.8348,0.639,60245.7989,17223.252,0.8334
244,1,1,1,1,0,1,0,0,0.9588,0.7404,0.2534,0.8273,0.8622,0.3163,97273.8062,16152.2412,0.8548
245,1,1,1,1,0,1,0,1,0.9544,0.7312,0.2283,0.8211,0.8449,0.3086,99655.4721,16723.1582,0.8457
246,1,1,1,1,0,1,1,0,0.9561,0.8246,0.2342,0.8201,0.8498,0.4058,76961.0855,16683.0391,0.844
247,1,1,1,1,0,1,1,1,0.9525,0.8728,0.2154,0.814,0.8353,0.6414,60014.8979,17223.0176,0.8353
248,1,1,1,1,1,0,0,0,0.9591,0.876,0.2523,0.8284,0.8624,0.6506,58305.6286,16183.999,0.8542
249,1,1,1,1,1,0,0,1,0.9552,0.7408,0.2273,0.8216,0.8471,0.3167,97162.4385,16912.373,0.8471
250,1,1,1,1,1,0,1,0,0.953,0.8235,0.2351,0.8146,0.8451,0.404,77464.2018,16469.6738,0.8368
251,1,1,1,1,1,0,1,1,0.9513,0.8725,0.2149,0.8105,0.8341,0.6407,60218.7789,17217.0938,0.8312
252,1,1,1,1,1,1,0,0,0.9611,0.876,0.2532,0.8308,0.8673,0.6516,58013.9789,16319.7549,0.8585
253,1,1,1,1,1,1,0,1,0.9562,0.7446,0.2286,0.8216,0.8483,0.3195,96242.4019,16891.6445,0.8474
254,1,1,1,1,1,1,1,0,0.9565,0.8246,0.2364,0.8186,0.8512,0.4072,76916.9679,16644.3438,0.8429
255,1,1,1,1,1,1,1,1,0.952,0.8728,0.2151,0.8128,0.8348,0.6414,60011.4431,17223.1094,0.8342
