,"('V_TR', 'day')","('V_TR', 'night')","('CV8', 'day')","('CV8', 'night')","('CV3', 'day')","('CV3', 'night')","('CV12', 'day')","('CV12', 'night')",1,2,3,4,5,6,7,8,9
215,1,1,0,1,0,1,1,1,0.9431,0.8404,0.2547,0.7853,0.8135,0.5963,73677.8083,17221.334,0.808
216,1,1,0,1,1,0,0,0,0.9497,0.7182,0.2906,0.8035,0.836,0.2754,105630.1413,16419.9648,0.8307
217,1,1,0,1,1,0,0,1,0.9453,0.7147,0.2639,0.7919,0.8207,0.273,106827.4537,17024.4453,0.816
218,1,1,0,1,1,0,1,0,0.9438,0.8027,0.2698,0.79,0.8195,0.3614,85342.6329,16691.1348,0.8118
219,1,1,0,1,1,0,1,1,0.9433,0.8535,0.2538,0.7866,0.8124,0.6055,67038.2417,17204.0469,0.8076
220,1,1,0,1,1,1,0,0,0.9518,0.7154,0.2886,0.806,0.8401,0.2765,105812.3346,16553.9531,0.8348
221,1,1,0,1,1,1,0,1,0.9455,0.7164,0.2628,0.7932,0.8204,0.2747,106302.3039,17026.0859,0.8178
222,1,1,0,1,1,1,1,0,0.9496,0.802,0.2734,0.8012,0.8303,0.3603,86548.6821,16836.8535,0.8271
223,1,1,0,1,1,1,1,1,0.9431,0.8531,0.2534,0.786,0.8119,0.6055,66748.0426,17203.8672,0.8066
224,1,1,1,0,0,0,0,0,0.9452,0.6978,0.29,0.7899,0.8293,0.26,114831.1088,16291.8887,0.8152
225,1,1,1,0,0,0,0,1,0.9435,0.6985,0.2676,0.7882,0.8204,0.26,114592.0343,16840.6543,0.8131
226,1,1,1,0,0,0,1,0,0.9447,0.7799,0.2718,0.786,0.8222,0.3462,95273.656,16737.9434,0.8094
227,1,1,1,0,0,0,1,1,0.9435,0.8313,0.2553,0.7867,0.8145,0.5921,76513.2951,17237.6113,0.8096
228,1,1,1,0,0,1,0,0,0.9507,0.7129,0.2898,0.8049,0.8394,0.2652,111086.409,16449.6191,0.8347
229,1,1,1,0,0,1,0,1,0.9459,0.696,0.2695,0.7938,0.8239,0.2585,115057.2922,16800.2188,0.8203
230,1,1,1,0,0,1,1,0,0.9476,0.7883,0.2749,0.7964,0.8294,0.3494,93371.7977,16779.9688,0.8221
231,1,1,1,0,0,1,1,1,0.9417,0.8313,0.2538,0.7815,0.8118,0.5918,76508.6613,17220.373,0.803
232,1,1,1,0,1,0,0,0,0.9498,0.7179,0.2907,0.8037,0.8362,0.2754,105671.5462,16419.9062,0.8308
233,1,1,1,0,1,0,0,1,0.9452,0.7126,0.2639,0.7919,0.8208,0.2726,107576.8123,17024.5156,0.816
234,1,1,1,0,1,0,1,0,0.9442,0.8031,0.2698,0.7909,0.8202,0.3614,85348.8072,16704.6562,0.813
235,1,1,1,0,1,0,1,1,0.9433,0.8538,0.2538,0.7867,0.8126,0.6066,67060.565,17204.0625,0.8076
236,1,1,1,0,1,1,0,0,0.9525,0.7083,0.2898,0.8083,0.8419,0.274,107234.0625,16542.2871,0.8378
237,1,1,1,0,1,1,0,1,0.9464,0.714,0.2656,0.7945,0.8228,0.2737,106748.1381,16994.5234,0.8195
238,1,1,1,0,1,1,1,0,0.9482,0.8024,0.2715,0.7991,0.8279,0.3614,86533.1037,16841.8457,0.824
239,1,1,1,0,1,1,1,1,0.9426,0.8535,0.253,0.7862,0.8116,0.6062,66795.6021,17204.1562,0.8067
240,1,1,1,1,0,0,0,0,0.9455,0.702,0.2888,0.7916,0.8292,0.2614,113744.8127,16313.6738,0.817
241,1,1,1,1,0,0,0,1,0.9435,0.6957,0.2676,0.7882,0.8204,0.2596,115125.2555,16840.6895,0.8131
242,1,1,1,1,0,0,1,0,0.9447,0.7799,0.2718,0.786,0.8222,0.3462,95273.5497,16738.0391,0.8094
243,1,1,1,1,0,0,1,1,0.9421,0.8316,0.254,0.7846,0.8124,0.5918,76507.5753,17238.1309,0.8067
244,1,1,1,1,0,1,0,0,0.9509,0.7094,0.2901,0.8053,0.8397,0.2645,111734.6643,16447.5059,0.8352
245,1,1,1,1,0,1,0,1,0.9446,0.6932,0.2659,0.7921,0.821,0.2582,115915.211,16858.6035,0.8185
246,1,1,1,1,0,1,1,0,0.9481,0.7883,0.2748,0.7973,0.8299,0.3494,93362.24,16788.8652,0.8235
247,1,1,1,1,0,1,1,1,0.9425,0.8408,0.2543,0.7845,0.8129,0.5974,73625.7638,17220.7617,0.8068
248,1,1,1,1,1,0,0,0,0.9497,0.72,0.2907,0.8036,0.8362,0.2758,105265.6791,16420.0039,0.8307
249,1,1,1,1,1,0,0,1,0.9453,0.7179,0.264,0.7919,0.8208,0.274,106451.5987,17024.5273,0.8159
250,1,1,1,1,1,0,1,0,0.9442,0.8027,0.2698,0.7909,0.8202,0.3614,85350.5929,16704.7539,0.813
251,1,1,1,1,1,0,1,1,0.9433,0.8538,0.2538,0.7867,0.8126,0.6066,67061.4771,17204.0703,0.8076
252,1,1,1,1,1,1,0,0,0.9518,0.7309,0.2882,0.8057,0.84,0.2811,101838.3793,16582.4121,0.8342
253,1,1,1,1,1,1,0,1,0.9455,0.7147,0.2628,0.7933,0.8205,0.2744,106688.3609,17026.082,0.8178
254,1,1,1,1,1,1,1,0,0.9482,0.8024,0.2715,0.7991,0.8279,0.3614,86535.5806,16842.0098,0.8239
255,1,1,1,1,1,1,1,1,0.943,0.8517,0.2534,0.7859,0.8121,0.6058,67789.3747,17203.8867,0.8065
