element,action,new_diameter_m,d_cost,so,1,2,3,4,5,6,7,8,9,leak_pipe_diameter_mm,d_benefit,mb,iter
Leak_1940,leak,,2347.456815,8.851944392,0.941042285,0.80345192,0.268220053,0.796667336,0.815894734,0.535047552,89231.20787,16387.57813,0.81745727,63,0.148055608,6.31E-05,4
Leak_1508,leak,,2357.165424,8.851412765,0.941962713,0.803804156,0.268929658,0.795095718,0.817045269,0.536808735,89275.58211,16431.59766,0.815007639,75,0.148587235,6.30E-05,4
Leak_2623,leak,,2447.623813,8.846088862,0.941260336,0.803099683,0.26827851,0.796829441,0.816056123,0.536808735,89279.95003,16398.93164,0.817594207,60,0.153911138,6.29E-05,4
Leak_1132,leak,,2355.633933,8.851994032,0.94158951,0.802747446,0.269522321,0.795452919,0.817164096,0.534695315,89347.93368,16364.44727,0.815434766,75,0.148005968,6.28E-05,4
Leak_1110,leak,,2329.713672,8.853780867,0.941688052,0.803804156,0.26898675,0.795331243,0.816940017,0.537865446,89251.37546,16398.15234,0.815290227,75,0.146219133,6.28E-05,4
Leak_1561,leak,,2473.167523,8.845242237,0.94126453,0.80345192,0.268438595,0.796897493,0.816084008,0.538922156,89307.60816,16376.8457,0.817635395,75,0.154757763,6.26E-05,4
Leak_3344,leak,,2357.481991,8.852483562,0.940998256,0.80345192,0.268640055,0.796535706,0.816120805,0.536808735,89268.2797,16386.4375,0.817381503,63,0.147516438,6.26E-05,4
Leak_2424,leak,,2453.701734,8.847796892,0.941757242,0.803099683,0.268899524,0.795753588,0.816980377,0.536456499,89295.28785,16387.70898,0.815793132,32,0.152203108,6.20E-05,4
Leak_3323,leak,,2468.712596,8.84689165,0.941316946,0.803099683,0.26806527,0.796793934,0.815824968,0.536808735,89285.57102,16388.93945,0.817532969,63,0.15310835,6.20E-05,4
Leak_693,leak,,2476.672381,8.846618913,0.941316946,0.803099683,0.268448749,0.796573227,0.816113204,0.536456499,89316.44477,16398.41211,0.817495321,110,0.153381087,6.19E-05,4
Leak_1565,leak,,2435.333083,8.849452773,0.941744662,0.802747446,0.269020061,0.795557317,0.817115768,0.536456499,89343.67591,16376.01563,0.815531529,63,0.150547227,6.18E-05,4
Leak_1272,leak,,2456.189431,8.848200653,0.942025613,0.781261007,0.268891293,0.795017098,0.81659297,0.368087355,99583.77276,16430.76758,0.815954102,75,0.151799347,6.18E-05,4
Leak_303,leak,,2344.934079,8.855247279,0.941178567,0.779499824,0.2690852,0.795624642,0.816570221,0.367735118,100025.774,16387.41016,0.816678415,75,0.144752721,6.17E-05,4
Leak_697,leak,,2424.055887,8.850389237,0.940954226,0.802747446,0.269023868,0.796780402,0.816070642,0.536456499,89347.45206,16353.73633,0.817457319,50,0.149610763,6.17E-05,4
Leak_2829,leak,,2414.496247,8.851165447,0.941956423,0.802747446,0.2693793,0.794915552,0.81740563,0.535047552,89295.15875,16418.9668,0.814874856,32,0.148834553,6.16E-05,4
Leak_96,leak,,2447.030759,8.849261239,0.940954226,0.803099683,0.268055769,0.797148898,0.815648325,0.536808735,89331.8961,16366.93848,0.817916019,63,0.150738761,6.16E-05,4
Leak_2433,leak,,2306.52533,8.85800452,0.941210017,0.780204297,0.268875602,0.795467234,0.815838177,0.368791828,99949.6058,16377.05469,0.816922853,60,0.14199548,6.16E-05,4
Leak_1726,leak,,2474.072472,8.848177906,0.941184857,0.803099683,0.267627358,0.796885526,0.815804683,0.536456499,89295.78322,16410.53906,0.817629948,63,0.151822094,6.14E-05,4
Leak_1069,leak,,2404.870435,8.852744283,0.941342106,0.803804156,0.268943223,0.796037873,0.816718035,0.537865446,89290.24166,16366.14258,0.815987187,63,0.147255717,6.12E-05,4
Leak_1216,leak,,2469.480368,8.849015575,0.941755145,0.803804156,0.26969287,0.795474504,0.817247228,0.536808735,89285.04224,16386.57031,0.81555245,63,0.150984425,6.11E-05,4
Leak_3437,leak,,2423.407654,8.851924694,0.940855684,0.803804156,0.267774488,0.797132179,0.815677678,0.537865446,89313.31166,16388.45313,0.817828789,60,0.148075306,6.11E-05,4
Leak_1403,leak,,2438.342888,8.851249763,0.940887133,0.80345192,0.267818083,0.79703203,0.815682501,0.536456499,89297.82283,16410.60352,0.817947238,75,0.148750237,6.10E-05,4
L1199,pipe,0.25,2849.88,8.826292366,0.942228987,0.802042973,0.269387256,0.796210266,0.817769713,0.537160972,89744.89084,16399.78906,0.817232833,,0.173707634,6.10E-05,4
Leak_2223,leak,,2452.476033,8.850628383,0.941182761,0.801338499,0.269304746,0.796409445,0.816438866,0.537160972,90547.18291,16375.25,0.816927916,63,0.149371617,6.09E-05,4
Leak_2247,leak,,2429.866252,8.852755205,0.940924873,0.803099683,0.268298952,0.796867968,0.815800856,0.536456499,89287.0099,16376.87305,0.817557861,63,0.147244795,6.06E-05,4
Leak_1961,leak,,2596.777268,8.84274841,0.9419711,0.803099683,0.268966634,0.795690122,0.817176099,0.535399789,89324.77463,16387.81445,0.81595985,160,0.15725159,6.06E-05,4
Leak_1776,leak,,2482.347246,8.849794644,0.941065348,0.80345192,0.268927985,0.796645417,0.816217932,0.536808735,89313.15431,16386.42578,0.817490381,75,0.150205356,6.05E-05,4
Leak_698,leak,,2432.684988,8.852936572,0.941836914,0.742162733,0.269741423,0.794027414,0.817990804,0.527298344,114505.6501,16383.36719,0.815122355,50,0.147063428,6.05E-05,4
Leak_3007,leak,,2403.073708,8.854792325,0.941096798,0.803099683,0.268619145,0.796464356,0.81585495,0.536456499,89282.81274,16376.69922,0.816953462,60,0.145207675,6.04E-05,4
Leak_3451,leak,,2418.708893,8.853861768,0.941780305,0.80345192,0.268276322,0.795198271,0.816837439,0.536808735,89309.28964,16431.66016,0.815216378,80,0.146138232,6.04E-05,4
L373,pipe,0.05,1743.4295,8.895202661,0.940817944,0.80345192,0.26797152,0.793644099,0.815670025,0.536808735,89299.69653,16387.41211,0.81288137,,0.104797339,6.01E-05,4
L1226,pipe,0.1,2630.133,8.841958644,0.941394522,0.802042973,0.268404273,0.79645334,0.81682381,0.535752025,89656.68648,16399.55273,0.817538363,,0.158041356,6.01E-05,4
Leak_12,leak,,2424.35881,8.854514011,0.941235177,0.803099683,0.267686699,0.796201991,0.815747235,0.536808735,89281.99123,16443.30664,0.816948495,75,0.145485989,6.00E-05,4
Leak_1879,leak,,2425.959947,8.854676041,0.941541287,0.803099683,0.268799605,0.795471484,0.816876646,0.536456499,89315.00808,16398.19531,0.815505853,63,0.145323959,5.99E-05,4
L1780,pipe,0.075,284.240544,8.982462771,0.944954629,0.806269813,0.244422594,0.802186564,0.826656037,0.541740049,88023.64673,16190.18945,0.823984428,,0.017537229,6.17E-05,5
Leak_1555,leak,,2483.909928,8.851509839,0.941193244,0.803099683,0.267655314,0.796685118,0.815633806,0.536456499,89313.63307,16422.02344,0.817324028,63,0.148490161,5.98E-05,5
Leak_1537,leak,,2449.365838,8.853663289,0.941287593,0.803099683,0.268252252,0.79608736,0.816352903,0.536456499,89296.55008,16356.25488,0.816187119,63,0.146336711,5.97E-05,5
Leak_1862,leak,,2559.454736,8.847116435,0.941027609,0.803804156,0.268583103,0.797057529,0.816025826,0.537865446,89167.43024,16387.41211,0.817934869,110,0.152883565,5.97E-05,5
Leak_24,leak,,2432.127649,8.854761313,0.941132441,0.803804156,0.268995448,0.796106651,0.816202626,0.536104262,89253.94917,16386.16016,0.816844191,75,0.145238687,5.97E-05,5
Leak_1548,leak,,2387.723507,8.857535815,0.941698536,0.802747446,0.268696969,0.795082969,0.816697068,0.535047552,89330.71584,16377.00391,0.814998096,63,0.142464185,5.97E-05,5
Leak_596,leak,,2470.247492,8.852612791,0.940970999,0.781261007,0.26920983,0.796530338,0.815298919,0.368087355,99604.11758,16365.2832,0.818121837,63,0.147387209,5.97E-05,5
Leak_3274,leak,,2409.922869,8.856231323,0.940765528,0.80345192,0.26909151,0.796574681,0.816038092,0.536808735,89302.64,16364.22461,0.817264817,50,0.143768677,5.97E-05,5
Leak_2945,leak,,2446.884642,8.854150357,0.941029705,0.803099683,0.268590897,0.796468605,0.815915071,0.536808735,89306.00072,16387.30664,0.817235924,75,0.145849643,5.96E-05,5
Leak_1782,leak,,2293.28798,8.863353883,0.941476291,0.802747446,0.268520603,0.794938031,0.816647273,0.534695315,89343.45627,16376.33594,0.814745304,63,0.136646117,5.96E-05,5
L1085,pipe,0.05,2067.9995,8.876805075,0.941170181,0.803099683,0.267977042,0.794569031,0.816003025,0.536456499,89329.57691,16410.32813,0.814129255,,0.123194925,5.96E-05,5
Leak_2756,leak,,2470.445317,8.852933619,0.941654506,0.801338499,0.268789094,0.79497214,0.817704402,0.535752025,89659.49269,16431.27344,0.815110997,160,0.147066381,5.95E-05,5
Leak_2842,leak,,2455.414838,8.853981223,0.941736275,0.80345192,0.268147961,0.795357748,0.816813904,0.536808735,89275.039,16432.09375,0.815207187,75,0.146018777,5.95E-05,5
L2147,pipe,0.1,2193.498,8.869620148,0.941381942,0.801690736,0.269562407,0.794108662,0.817359451,0.534695315,89730.40375,16397.45703,0.813900963,,0.130379852,5.94E-05,5
Leak_2502,leak,,2429.598837,8.855727887,0.941438551,0.779499824,0.268433126,0.795311336,0.816461615,0.367735118,99898.51476,16400.23242,0.816184389,200,0.144272113,5.94E-05,5
Leak_305,leak,,2224.110569,8.868030448,0.941084218,0.801338499,0.266906621,0.795280022,0.815636846,0.535752025,89720.55793,16423.6543,0.815786464,75,0.131969552,5.93E-05,5
Leak_495,leak,,2447.623813,8.854803084,0.941230983,0.80345192,0.267792304,0.796168328,0.81576579,0.536808735,89313.95357,16420.85156,0.816918213,60,0.145196916,5.93E-05,5
Leak_757,leak,,2382.712707,8.858810615,0.94087665,0.803099683,0.268388548,0.796402511,0.815832935,0.536456499,89309.32078,16376.16211,0.816935037,90,0.141189385,5.93E-05,5
Leak_3477,leak,,2615.758757,8.845217411,0.941375652,0.80345192,0.267774666,0.796795276,0.815801643,0.536808735,89290.50236,16411.14258,0.817694247,160,0.154782589,5.92E-05,5
Leak_490,leak,,2404.183673,8.85787125,0.941371459,0.803099683,0.267729257,0.795818508,0.816192615,0.536456499,89307.62189,16368.05566,0.815671792,75,0.14212875,5.91E-05,5
Leak_512,leak,,2537.043516,8.850457861,0.941635636,0.80345192,0.269257934,0.795630178,0.817092391,0.537865446,89291.39495,16387.05859,0.81565841,110,0.149542139,5.89E-05,5
Leak_2495,leak,,2470.589759,8.854534776,0.941019222,0.803099683,0.268214242,0.796466816,0.815889125,0.536456499,89283.88092,16398.36328,0.817222599,200,0.145465224,5.89E-05,5
Leak_1066,leak,,2418.927767,8.85760125,0.941379845,0.803099683,0.268020717,0.795820074,0.816206138,0.536456499,89285.25257,16368.04785,0.815682377,63,0.14239875,5.89E-05,5
Leak_1541,leak,,2365.143376,8.860917414,0.941423875,0.803804156,0.268236117,0.795331019,0.816638414,0.537865446,89295.92823,16387.85156,0.815044622,110,0.139082586,5.88E-05,5
Leak_1070,leak,,2326.73648,8.863272764,0.9408452,0.782317718,0.268000519,0.796191031,0.814606921,0.370200775,99526.288,16400.375,0.817634446,63,0.136727236,5.88E-05,5
L10,pipe,0.05,2372.502,8.86141537,0.941243563,0.80345192,0.268948179,0.795404551,0.81659905,0.535399789,89287.26702,16365.6543,0.815327882,,0.13858463,5.84E-05,5
Leak_1155,leak,,2382.279187,8.860846962,0.940916486,0.80345192,0.267979708,0.796241748,0.815494903,0.537865446,89262.98077,16399.36914,0.81693707,63,0.139153038,5.84E-05,5
Leak_1240,leak,,2327.437455,8.864097045,0.94162096,0.801338499,0.269109064,0.794365883,0.817288637,0.535752025,89830.56667,16387.99609,0.814057727,75,0.135902955,5.84E-05,5
Leak_1838,leak,,2475.642082,8.855473553,0.941465808,0.803099683,0.268832345,0.795638454,0.816791417,0.536456499,89324.10686,16387.58594,0.815519248,90,0.144526447,5.84E-05,5
Leak_2979,leak,,2330.56284,8.864157137,0.940891327,0.803804156,0.267913405,0.795968591,0.815538356,0.537865446,89274.16725,16398.67188,0.816588358,63,0.135842863,5.83E-05,5
Leak_2312,leak,,2384.076427,8.86116999,0.941505644,0.803804156,0.267788562,0.795294337,0.816286545,0.537865446,89286.17488,16433.18164,0.815133791,75,0.13883001,5.82E-05,5
Leak_1575,leak,,2495.914783,8.855090651,0.941482581,0.803099683,0.269296095,0.795507495,0.816988921,0.536456499,89316.37084,16364.85156,0.815304186,75,0.144909349,5.81E-05,5
Leak_2573,leak,,2326.679121,8.864983045,0.941635636,0.801338499,0.269007001,0.794083499,0.817435664,0.535752025,89809.36176,16430.92383,0.813952755,75,0.135016955,5.80E-05,5
Leak_250,leak,,2480.823025,8.856278395,0.941413392,0.801338499,0.268593186,0.795266602,0.816634955,0.535752025,89623.69063,16431.54102,0.816022672,75,0.143721605,5.79E-05,5
Leak_3302,leak,,2462.365971,8.857364726,0.941042285,0.80345192,0.268057075,0.796293583,0.815639257,0.535047552,89285.28939,16387.92578,0.81702219,60,0.142635274,5.79E-05,5
Leak_1773,leak,,2481.585462,8.856474578,0.941721599,0.781965481,0.268779618,0.795062559,0.816006328,0.369848538,99525.4786,16399.5293,0.815859598,75,0.143525422,5.78E-05,5
Leak_1076,leak,,2467.781507,8.857290489,0.941205824,0.802042973,0.269014331,0.795305073,0.817587619,0.537160972,89742.764,16419.86328,0.815471165,75,0.142709511,5.78E-05,5
Leak_1835,leak,,2472.869534,8.857006684,0.940897617,0.803099683,0.268188984,0.796589331,0.815688738,0.536456499,89325.53031,16376.78125,0.817196935,110,0.142993316,5.78E-05,5
Leak_3399,leak,,2443.726635,8.858818207,0.940849394,0.803099683,0.267692866,0.796646647,0.815278162,0.536456499,89340.29764,16367.32422,0.817251227,60,0.141181793,5.78E-05,5
Leak_1970,leak,,2414.513484,8.860597579,0.940796977,0.803804156,0.267477007,0.796467263,0.815580708,0.536104262,89253.59284,16367.90625,0.816938056,110,0.139402421,5.77E-05,5
Leak_1652,leak,,2447.030759,8.858903622,0.940956323,0.803804156,0.268177688,0.796198524,0.815869102,0.537865446,89280.02192,16419.8125,0.81684743,63,0.141096378,5.77E-05,5
Leak_2056,leak,,2406.409628,8.861315103,0.94160838,0.802747446,0.269773061,0.794633895,0.817162366,0.534695315,89319.3314,16374.64648,0.814466836,90,0.138684897,5.76E-05,5
Leak_2951,leak,,2450.143756,8.858965634,0.941004546,0.802747446,0.267930361,0.796343686,0.815436249,0.536456499,89401.33871,16399.45117,0.81699187,63,0.141034366,5.76E-05,5
Leak_1858,leak,,2474.072472,8.857601,0.940975192,0.80345192,0.267620275,0.796494439,0.815434258,0.535047552,89301.74428,16432.75195,0.817206656,63,0.142399,5.76E-05,5
Leak_1999,leak,,2328.240549,8.866196161,0.940893423,0.801690736,0.2683929,0.795394597,0.815863546,0.534343079,89697.86012,16387.20898,0.816388122,125,0.133803839,5.75E-05,5
Leak_1681,leak,,2451.410634,8.859169861,0.940954226,0.80345192,0.268390745,0.796164973,0.815883254,0.536808735,89315.26266,16408.75391,0.816819406,40,0.140830139,5.74E-05,5
Leak_284,leak,,2459.285916,8.859079284,0.941591607,0.801338499,0.268651034,0.794692329,0.817342311,0.535752025,89782.95862,16432.16992,0.814752507,75,0.140920716,5.73E-05,5
Leak_3145,leak,,2462.273243,8.858929433,0.940866167,0.802747446,0.268732771,0.796284301,0.815795982,0.536808735,89336.30332,16354.03711,0.816831991,50,0.141070567,5.73E-05,5
Leak_2947,leak,,2458.512095,8.859423502,0.940939549,0.803099683,0.268329453,0.79616419,0.815884932,0.536808735,89310.99074,16408.75195,0.816815099,75,0.140576498,5.72E-05,5
Leak_1361,leak,,2457.907931,8.859645304,0.94085778,0.803804156,0.268536878,0.7963202,0.815753787,0.537513209,89300.44527,16365.12695,0.816860167,63,0.140354696,5.71E-05,5
L2745,pipe,0.075,2522.03275,8.85601308,0.941511934,0.802747446,0.269289775,0.795465109,0.816813746,0.536456499,89372.33979,16365.46973,0.815260752,,0.14398692,5.71E-05,5
Leak_1568,leak,,2512.338623,8.856589995,0.940794881,0.80345192,0.267186366,0.796919077,0.81515294,0.535399789,89262.84487,16379.15625,0.817849097,110,0.143410005,5.71E-05,5
Leak_3231,leak,,2382.279187,8.864191142,0.940767624,0.803099683,0.268247989,0.796159214,0.815600679,0.536456499,89332.40758,16376.19336,0.816700023,63,0.135808858,5.70E-05,5
Leak_2634,leak,,2444.506482,8.860814176,0.941501451,0.80345192,0.268708687,0.795120322,0.816613307,0.536808735,89310.56497,16387.62695,0.815043512,60,0.139185824,5.69E-05,5
Leak_1691,leak,,2444.422737,8.860939533,0.941520321,0.803099683,0.268575194,0.795091357,0.816585212,0.535047552,89328.23836,16399.02539,0.815016452,50,0.139060467,5.69E-05,5
Leak_487,leak,,2487.637087,8.858521396,0.940878747,0.803099683,0.268652585,0.796366556,0.815828427,0.536456499,89309.39847,16365.0918,0.816892202,63,0.141478604,5.69E-05,5
Leak_2948,leak,,2457.738068,8.860325142,0.94092697,0.803099683,0.268167555,0.796135057,0.815802481,0.536808735,89312.22704,16419.86133,0.816791488,75,0.139674858,5.68E-05,5
Leak_1153,leak,,2381.501953,8.86467082,0.940618762,0.803099683,0.268682927,0.79618309,0.815678727,0.536456499,89326.78355,16364.67383,0.816830624,63,0.13532918,5.68E-05,5
Leak_1108,leak,,2340.359749,8.867118461,0.941086315,0.803099683,0.268226094,0.79545812,0.816121276,0.536456499,89281.35404,16366.93457,0.815171031,75,0.132881539,5.68E-05,5
Leak_882,leak,,2379.947896,8.864931701,0.941350492,0.80345192,0.269323479,0.794990593,0.816638467,0.535752025,89274.92861,16375.95313,0.814786951,63,0.135068299,5.68E-05,5
Leak_518,leak,,2426.378436,8.862324679,0.941327429,0.810144417,0.267972401,0.795084367,0.816618129,0.553363861,86727.67876,16401.72461,0.814655715,90,0.137675321,5.67E-05,5
Leak_1154,leak,,2392.394894,8.864305853,0.940595699,0.803099683,0.267805444,0.796485325,0.815226165,0.536456499,89310.60607,16366.7832,0.817176405,63,0.135694147,5.67E-05,5
Leak_6,leak,,2450.599659,8.861315463,0.941480484,0.803099683,0.269465545,0.794956819,0.816841579,0.536808735,89331.75308,16353.65723,0.814644092,32,0.138684537,5.66E-05,5
Leak_109,leak,,2473.935329,8.860134532,0.940847297,0.802747446,0.268494912,0.796302195,0.815732034,0.536808735,89335.78202,16365.14355,0.816837599,75,0.139865468,5.65E-05,5
Leak_45,leak,,2291.273271,8.870767736,0.941436455,0.801338499,0.2683714,0.794113023,0.816675944,0.535752025,89811.5033,16420.74609,0.814200023,75,0.129232264,5.64E-05,5
Leak_1323,leak,,2385.328787,8.865597621,0.940861974,0.80345192,0.267914549,0.795903726,0.815472102,0.536808735,89296.04873,16398.70703,0.816529705,32,0.134402379,5.63E-05,5
Leak_782,leak,,2448.587693,8.862038689,0.941461615,0.803099683,0.26863576,0.795060602,0.816648059,0.536456499,89324.06166,16398.48242,0.814951676,63,0.137961311,5.63E-05,5
Leak_2094,leak,,2414.849238,8.864032454,0.941713212,0.802747446,0.267982155,0.794704351,0.81629425,0.534695315,89333.01975,16410.99219,0.814481257,90,0.135967546,5.63E-05,5
Leak_3512,leak,,2440.015732,8.862876608,0.940788591,0.803099683,0.268445146,0.796179512,0.815618867,0.536456499,89323.05779,16365.16602,0.816721113,63,0.137123392,5.62E-05,5
Leak_117,leak,,2407.992749,8.864774671,0.941560157,0.80345192,0.267715325,0.794878087,0.816361185,0.536808735,89286.25488,16421.41211,0.814583513,63,0.135225329,5.62E-05,5
Leak_189,leak,,2435.664699,8.863401184,0.940981482,0.801338499,0.268870774,0.795402705,0.816419262,0.535752025,89698.08616,16365.39941,0.815932898,110,0.136598816,5.61E-05,5
Leak_462,leak,,2436.421926,8.8635053,0.940784398,0.802747446,0.267908016,0.796234255,0.815621698,0.536456499,89461.26613,16398.23242,0.816714603,110,0.1364947,5.60E-05,5
Leak_3322,leak,,2467.944201,8.862058112,0.941010835,0.810496654,0.268713498,0.795559051,0.816008844,0.553011624,86723.74406,16397.38477,0.816000216,63,0.137941888,5.59E-05,5
Leak_2106,leak,,2443.914578,8.863521943,0.941075832,0.80345192,0.268340256,0.795543897,0.816570745,0.535752025,89262.02715,16409.30469,0.815489873,63,0.136478057,5.58E-05,5
L2727,pipe,0.1,1561.005,8.912889657,0.940136534,0.802747446,0.267621894,0.79353931,0.814680198,0.536456499,89367.22241,16356.28027,0.812437096,,0.087110343,5.58E-05,5
Leak_1044,leak,,2338.998213,8.869509209,0.940708918,0.803099683,0.26780584,0.795965627,0.815236858,0.536456499,89337.18384,16388.17188,0.816434432,63,0.130490791,5.58E-05,5
Leak_3081,leak,,2430.22581,8.864710161,0.940880843,0.80345192,0.267937667,0.795942254,0.81550764,0.536808735,89307.42896,16398.71094,0.816570057,90,0.135289839,5.57E-05,5
Leak_252,leak,,2682.595331,8.850753199,0.941792885,0.801338499,0.268272659,0.7951513,0.817050668,0.535752025,89826.03596,16443.72656,0.815597913,200,0.149246801,5.56E-05,5
Leak_895,leak,,2111.713673,8.882656543,0.941121958,0.800986263,0.268305486,0.793672505,0.816643184,0.533990842,89743.56565,16387.88086,0.813333071,100,0.117343457,5.56E-05,5
Leak_1963,leak,,2547.311806,8.858791631,0.941560157,0.802747446,0.26923563,0.795172213,0.816843781,0.534695315,89332.12915,16376.31055,0.814945942,110,0.141208369,5.54E-05,5
Leak_60,leak,,2425.135587,8.865566275,0.941398715,0.801338499,0.268145186,0.794800306,0.81668323,0.535752025,89736.10488,16379.45801,0.814673883,75,0.134433725,5.54E-05,5
Leak_2456,leak,,2437.322099,8.865170747,0.940744561,0.803099683,0.268299705,0.796099661,0.815578192,0.536456499,89341.30576,16376.20508,0.816661089,32,0.134829253,5.53E-05,5
Leak_2636,leak,,2441.386011,8.865027256,0.940868263,0.80345192,0.267998463,0.795934984,0.815499778,0.536808735,89309.752,16398.70898,0.81656275,60,0.134972744,5.53E-05,5
Leak_2949,leak,,2446.884642,8.864734224,0.940752948,0.803099683,0.268312479,0.796123706,0.815595961,0.536456499,89297.9974,16376.20508,0.816678755,75,0.135265776,5.53E-05,5
Leak_30,leak,,2446.596434,8.864867265,0.940744561,0.803099683,0.268300294,0.796078133,0.815566766,0.536808735,89485.3441,16365.16211,0.81662156,80,0.135132735,5.52E-05,5
Leak_509,leak,,2537.782684,8.85994797,0.941618863,0.803099683,0.267990694,0.795184963,0.816433991,0.536456499,89313.82648,16410.99414,0.814970463,110,0.14005203,5.52E-05,5
Leak_2144,leak,,2384.61169,8.868532542,0.940752948,0.803099683,0.267872863,0.795950921,0.815310031,0.536456499,89311.12011,16388.08984,0.816425168,63,0.131467458,5.51E-05,5
Leak_3478,leak,,2603.355243,8.856703182,0.940918583,0.80345192,0.268544315,0.796439081,0.815911245,0.537160972,89260.8254,16365.04199,0.816966437,160,0.143296818,5.50E-05,5
Leak_1315,leak,,2418.438861,8.866893648,0.940578926,0.80345192,0.267714144,0.796385624,0.815176318,0.536808735,89291.21308,16377.79883,0.817003911,32,0.133106352,5.50E-05,5
Leak_2918,leak,,2379.03514,8.869095304,0.940841007,0.80345192,0.267266987,0.795814258,0.815162218,0.536808735,89309.67798,16432.81055,0.816321314,32,0.130904696,5.50E-05,5
Leak_3062,leak,,2354.852293,8.870433911,0.940711015,0.803099683,0.268138565,0.795747717,0.815372197,0.536456499,89323.62901,16365.45215,0.816164006,60,0.129566089,5.50E-05,5
Leak_2570,leak,,2405.733652,8.86764822,0.941723695,0.798168369,0.268688277,0.793882979,0.817184958,0.534695315,91662.94065,16421.03906,0.81361016,75,0.13235178,5.50E-05,5
Leak_2635,leak,,2442.946601,8.865608313,0.94048248,0.80345192,0.267957566,0.796515632,0.815390752,0.536808735,89307.13763,16387.85547,0.817216191,60,0.134391687,5.50E-05,5
Leak_2916,leak,,2378.248944,8.869626745,0.941325333,0.803804156,0.268235984,0.794896764,0.81622354,0.536456499,89246.18819,16377.73438,0.814493841,32,0.130373255,5.48E-05,5
Leak_1894,leak,,2351.043826,8.871135691,0.940622956,0.803099683,0.266954819,0.79601914,0.815133494,0.536456499,89300.79884,16388.60742,0.816443559,75,0.128864309,5.48E-05,5
Leak_2943,leak,,2438.950878,8.866735388,0.94090181,0.803099683,0.268115291,0.795944155,0.815303794,0.536808735,89327.24252,16377.52344,0.816314296,50,0.133264612,5.46E-05,5
Leak_2268,leak,,2497.951978,8.863517407,0.940989869,0.781261007,0.268417518,0.795708071,0.815408574,0.368791828,99553.60146,16356.5918,0.816523186,110,0.136482593,5.46E-05,5
Leak_3386,leak,,2381.394429,8.869895595,0.940750851,0.803099683,0.267648665,0.795968926,0.81508265,0.536808735,89314.47976,16378.11133,0.816382164,32,0.130104405,5.46E-05,5
Leak_2959,leak,,2442.804282,8.866657718,0.940744561,0.803099683,0.268187591,0.795991573,0.815645337,0.536456499,89312.91747,16397.94727,0.816433172,32,0.133342282,5.46E-05,5
Leak_2414,leak,,2338.998213,8.872392086,0.941472098,0.800986263,0.269303898,0.793597688,0.81746486,0.533990842,89695.2701,16396.89844,0.813455261,63,0.127607914,5.46E-05,5
Leak_1109,leak,,2355.633933,8.87191026,0.941350492,0.803099683,0.268524471,0.794571827,0.816324546,0.536456499,89288.98008,16387.77344,0.814182468,75,0.12808974,5.44E-05,5
Leak_244,leak,,2458.512095,8.866466734,0.941654506,0.801338499,0.268040964,0.794181019,0.81693792,0.535752025,89805.80212,16432.98438,0.814025078,75,0.133533266,5.43E-05,5
Leak_444,leak,,2379.03514,8.870888221,0.940989869,0.803804156,0.268143374,0.795093258,0.816428225,0.537865446,89268.47375,16420.04688,0.814903735,32,0.129111779,5.43E-05,5
Leak_1847,leak,,2519.874831,8.863264015,0.941449035,0.80345192,0.269094781,0.794972476,0.816820298,0.537865446,89297.66983,16375.75586,0.81463353,110,0.136735985,5.43E-05,5
Leak_2919,leak,,2392.416741,8.870266116,0.940528607,0.803099683,0.267790791,0.796213398,0.815001614,0.536808735,89285.19298,16356.05762,0.816595554,32,0.129733884,5.42E-05,5
Leak_678,leak,,2303.273539,8.875486336,0.940356682,0.803099683,0.267369524,0.796053921,0.814719301,0.536456499,89336.01147,16345.46973,0.816434551,75,0.124513664,5.41E-05,5
Leak_1231,leak,,2414.496247,8.869564521,0.940746658,0.782317718,0.267972788,0.795803802,0.814542187,0.370200775,99506.84483,16399.71484,0.817155496,32,0.130435479,5.40E-05,5
Leak_3000,leak,,2848.069591,8.84633482,0.941681763,0.801338499,0.269131073,0.795597187,0.817375438,0.535752025,89777.63019,16399.07617,0.816047296,200,0.15366518,5.40E-05,5
Leak_1529,leak,,2458.512095,8.867403412,0.941568544,0.801338499,0.268856433,0.794107432,0.81691753,0.535752025,89818.80106,16420.30078,0.814197675,75,0.132596588,5.39E-05,5
Leak_2609,leak,,2425.60919,8.869311392,0.940734078,0.803099683,0.267591232,0.795969038,0.81523104,0.536808735,89333.82789,16399.16211,0.816397747,90,0.130688608,5.39E-05,5
Leak_35,leak,,2525.877473,8.864108085,0.940805364,0.803099683,0.267944122,0.796294254,0.815254313,0.536456499,89324.21574,16377.83398,0.81684538,110,0.135891915,5.38E-05,5
Leak_1298,leak,,2438.922263,8.86889355,0.940729885,0.802747446,0.267703569,0.796020035,0.815237173,0.536456499,89353.2916,16399.19141,0.816437618,40,0.13110645,5.38E-05,5
Leak_1239,leak,,2322.133398,8.875286451,0.940612473,0.801338499,0.268418268,0.795011562,0.816108749,0.535752025,89788.78654,16419.73828,0.815619068,75,0.124713549,5.37E-05,5
Leak_2795,leak,,2420.015469,8.870066259,0.940742465,0.80345192,0.268141257,0.795737987,0.815394421,0.536808735,89300.42388,16365.42578,0.816123787,32,0.129933741,5.37E-05,5
