,"('V_CO', 'day')","('V_CO', 'night')","('V_PE1', 'day')","('V_PE1', 'night')","('V_PE2', 'day')","('V_PE2', 'night')","('CV3', 'day')","('CV3', 'night')",1,2,3,4,5,6,7,8,9
214,1,1,0,1,0,1,1,0,0.9569,0.8623,0.2137,0.8146,0.8383,0.6161,64908.2316,17207.1113,0.8432
215,1,1,0,1,0,1,1,1,0.9564,0.8623,0.2125,0.8144,0.8361,0.6164,64942.3921,17223.375,0.8427
216,1,1,0,1,1,0,0,0,0.958,0.8725,0.2139,0.8174,0.8391,0.628,60721.7824,17222.707,0.8467
217,1,1,0,1,1,0,0,1,0.9581,0.8718,0.2137,0.818,0.8389,0.628,60782.2923,17222.4434,0.8474
218,1,1,0,1,1,0,1,0,0.9567,0.8718,0.2132,0.8144,0.8376,0.6252,61068.0111,17222.9844,0.8425
219,1,1,0,1,1,0,1,1,0.9567,0.8711,0.2129,0.8154,0.8371,0.6252,61146.6997,17222.707,0.8436
220,1,1,0,1,1,1,0,0,0.959,0.8721,0.2148,0.82,0.8414,0.6277,60838.2972,17206.2246,0.8498
221,1,1,0,1,1,1,0,1,0.9591,0.8721,0.2142,0.8206,0.8402,0.6284,60734.5898,17221.8633,0.8507
222,1,1,0,1,1,1,1,0,0.9572,0.8714,0.2139,0.8164,0.8391,0.6263,61066.2936,17206.4941,0.845
223,1,1,0,1,1,1,1,1,0.9571,0.8711,0.2131,0.8164,0.8374,0.6256,61145.1123,17222.4375,0.8449
224,1,1,1,0,0,0,0,0,0.9571,0.8711,0.2186,0.8188,0.8425,0.6309,60853.9925,17098.834,0.8455
225,1,1,1,0,0,0,0,1,0.9578,0.8707,0.2152,0.8211,0.842,0.6309,60887.732,17220.4922,0.8474
226,1,1,1,0,0,0,1,0,0.956,0.8707,0.2173,0.8177,0.8405,0.6305,61180.6517,17100.2891,0.8427
227,1,1,1,0,0,0,1,1,0.956,0.8707,0.2133,0.8192,0.8389,0.6309,61066.665,17222.6719,0.8436
228,1,1,1,0,0,1,0,0,0.957,0.8718,0.2155,0.8195,0.8424,0.633,60329.1772,17214.0703,0.8452
229,1,1,1,0,0,1,0,1,0.9567,0.8718,0.2143,0.8193,0.8401,0.6326,60352.4188,17221.1172,0.8448
230,1,1,1,0,0,1,1,0,0.9561,0.8711,0.2146,0.8184,0.8408,0.6316,60759.3579,17214.9766,0.8428
231,1,1,1,0,0,1,1,1,0.9553,0.8711,0.213,0.8171,0.8376,0.6316,60729.6889,17222.334,0.8409
232,1,1,1,0,1,0,0,0,0.9568,0.8707,0.2177,0.8189,0.8418,0.6309,61091.6301,17100.0137,0.8443
233,1,1,1,0,1,0,0,1,0.9579,0.8711,0.215,0.823,0.842,0.6309,60970.6076,17221.3652,0.8484
234,1,1,1,0,1,0,1,0,0.9556,0.8707,0.217,0.8167,0.8401,0.6294,61325.2116,17100.4961,0.8416
235,1,1,1,0,1,0,1,1,0.9558,0.8707,0.2134,0.8181,0.8389,0.6305,61191.0567,17222.3477,0.8426
236,1,1,1,0,1,1,0,0,0.9562,0.8711,0.2146,0.8192,0.841,0.6323,60652.0933,17215.1016,0.8436
237,1,1,1,0,1,1,0,1,0.9561,0.8711,0.2138,0.8191,0.8394,0.6319,60687.8082,17204.1426,0.8436
238,1,1,1,0,1,1,1,0,0.9556,0.8711,0.2143,0.8173,0.8404,0.6316,60773.3857,17215.1855,0.8418
239,1,1,1,0,1,1,1,1,0.9548,0.8714,0.2127,0.8162,0.8372,0.6326,60512.0591,17222.5098,0.84
240,1,1,1,1,0,0,0,0,0.9561,0.8718,0.2149,0.8188,0.8406,0.6333,60338.0828,17220.9395,0.8441
241,1,1,1,1,0,0,0,1,0.9566,0.8718,0.2147,0.8203,0.8407,0.633,60319.6593,17220.7578,0.8457
242,1,1,1,1,0,0,1,0,0.9556,0.8711,0.2141,0.8183,0.8394,0.6316,60733.5559,17221.7676,0.8421
243,1,1,1,1,0,0,1,1,0.9564,0.8711,0.2143,0.8209,0.8402,0.6319,60682.4805,17221.4238,0.8454
244,1,1,1,1,0,1,0,0,0.957,0.8718,0.2158,0.8205,0.8425,0.6333,60275.5966,17204.2949,0.8463
245,1,1,1,1,0,1,0,1,0.9556,0.8718,0.2139,0.8181,0.8387,0.6333,60236.5507,17221.0469,0.8426
246,1,1,1,1,0,1,1,0,0.9553,0.8714,0.2142,0.8177,0.8395,0.6323,60643.4432,17205.7578,0.8413
247,1,1,1,1,0,1,1,1,0.9548,0.8711,0.2129,0.8176,0.8372,0.6319,60680.0944,17222.2871,0.8411
248,1,1,1,1,1,0,0,0,0.9548,0.8711,0.2137,0.8168,0.8383,0.6323,60624.6685,17222.6035,0.8401
249,1,1,1,1,1,0,0,1,0.9556,0.8714,0.2139,0.8191,0.8393,0.6326,60583.9992,17195.1875,0.8431
250,1,1,1,1,1,0,1,0,0.9541,0.8711,0.2131,0.8151,0.8373,0.6319,60718.8858,17222.5098,0.8382
251,1,1,1,1,1,0,1,1,0.9549,0.8711,0.2133,0.8171,0.838,0.6319,60664.1289,17221.9941,0.8408
252,1,1,1,1,1,1,0,0,0.9561,0.8714,0.2149,0.8197,0.8409,0.6326,60578.2051,17205.3027,0.8441
253,1,1,1,1,1,1,0,1,0.9546,0.8714,0.2124,0.8183,0.8371,0.6326,60576.2675,17222.8828,0.8416
254,1,1,1,1,1,1,1,0,0.9549,0.8711,0.2139,0.8167,0.8391,0.6323,60614.8933,17205.9395,0.8403
255,1,1,1,1,1,1,1,1,0.9548,0.8711,0.213,0.8172,0.8375,0.6319,60692.8359,17222.0801,0.841
