,"('V_CO', 'day')","('V_CO', 'night')","('V_G1', 'day')","('V_G1', 'night')","('V_G2', 'day')","('V_G2', 'night')","('V_G3', 'day')","('V_G3', 'night')",1,2,3,4,5,6,7,8,9
215,1,1,0,1,0,1,1,1,0.9176,0.7858,0.3498,0.7201,0.7714,0.5516,94002.1008,17009.1133,0.7374
216,1,1,0,1,1,0,0,0,0.9176,0.7837,0.3471,0.7258,0.7694,0.5488,94238.2173,16892.1152,0.7388
217,1,1,0,1,1,0,0,1,0.9195,0.783,0.3476,0.7311,0.7695,0.5477,94278.9699,16908.752,0.7462
218,1,1,0,1,1,0,1,0,0.9143,0.783,0.342,0.719,0.7625,0.5477,94352.7033,17013.4883,0.7271
219,1,1,0,1,1,0,1,1,0.9231,0.783,0.3507,0.7405,0.7738,0.5474,94439.563,16788.3066,0.7578
220,1,1,0,1,1,1,0,0,0.9239,0.7841,0.3536,0.74,0.7785,0.5484,94166.3754,17062.6602,0.7582
221,1,1,0,1,1,1,0,1,0.9234,0.783,0.3513,0.738,0.7754,0.5477,94356.8834,16822.7715,0.7556
222,1,1,0,1,1,1,1,0,0.9259,0.783,0.3545,0.7461,0.7798,0.5474,94427.196,16788.793,0.7649
223,1,1,0,1,1,1,1,1,0.9252,0.783,0.3522,0.7449,0.7767,0.547,94436.6002,16806.1602,0.7635
224,1,1,1,0,0,0,0,0,0.894,0.7732,0.3469,0.7133,0.7662,0.5583,102572.1963,17229.2559,0.7434
225,1,1,1,0,0,0,0,1,0.9174,0.7837,0.3543,0.7247,0.7761,0.5516,94428.9886,17229.418,0.7491
226,1,1,1,0,0,0,1,0,0.8999,0.7682,0.3483,0.7234,0.7667,0.5541,105337.8518,17176.127,0.7482
227,1,1,1,0,0,0,1,1,0.9109,0.7827,0.34,0.7122,0.7573,0.5477,94387.1406,16943.4023,0.7191
228,1,1,1,0,0,1,0,0,0.9131,0.7834,0.3473,0.7122,0.7684,0.5513,94476.0352,17216.6895,0.7285
229,1,1,1,0,0,1,0,1,0.9124,0.7834,0.3459,0.7117,0.7662,0.5509,94483.0836,17216.6895,0.728
230,1,1,1,0,0,1,1,0,0.9228,0.7827,0.3521,0.7367,0.7755,0.5477,94451.0205,16822.1621,0.7538
231,1,1,1,0,0,1,1,1,0.9222,0.7827,0.3509,0.7361,0.7736,0.5477,94463.3663,16822.1484,0.7532
232,1,1,1,0,1,0,0,0,0.9058,0.7689,0.3507,0.7427,0.7728,0.5537,105273.6385,17143.9766,0.7705
233,1,1,1,0,1,0,0,1,0.9222,0.7834,0.3494,0.7392,0.7715,0.5477,94340.8702,16788.1348,0.7552
234,1,1,1,0,1,0,1,0,0.9064,0.7672,0.3513,0.7434,0.773,0.5527,105573.9364,17126.6445,0.7715
235,1,1,1,0,1,0,1,1,0.9186,0.7816,0.3466,0.7287,0.7665,0.547,94529.6168,16805.1816,0.7407
236,1,1,1,0,1,1,0,0,0.9146,0.782,0.3408,0.7191,0.7608,0.5474,94335.8775,16877.9297,0.7252
237,1,1,1,0,1,1,0,1,0.9125,0.782,0.338,0.7153,0.7568,0.5474,94315.7111,16878.291,0.7201
238,1,1,1,0,1,1,1,0,0.9183,0.782,0.3447,0.7265,0.7657,0.5467,94548.0515,16773.9141,0.7357
239,1,1,1,0,1,1,1,1,0.9151,0.782,0.3404,0.7202,0.7597,0.5467,94553.0162,16774.6445,0.7269
240,1,1,1,1,0,0,0,0,0.9254,0.7837,0.3623,0.7382,0.789,0.5516,94428.391,17211.582,0.7688
241,1,1,1,1,0,0,0,1,0.9156,0.7834,0.3495,0.7171,0.7708,0.5502,94547.3833,17163.6367,0.7366
242,1,1,1,1,0,0,1,0,0.9185,0.7827,0.3475,0.726,0.7692,0.5477,94385.9249,17011.043,0.7389
243,1,1,1,1,0,0,1,1,0.9217,0.7827,0.3493,0.7357,0.7717,0.5474,94388.1508,16856.8809,0.7529
244,1,1,1,1,0,1,0,0,0.9146,0.7837,0.3484,0.7162,0.771,0.5505,94634.8093,17234.3652,0.7344
245,1,1,1,1,0,1,0,1,0.9144,0.7837,0.3469,0.7158,0.7687,0.5505,94634.4088,17217.168,0.734
246,1,1,1,1,0,1,1,0,0.9208,0.7827,0.349,0.732,0.7719,0.547,94429.2632,16823.877,0.7468
247,1,1,1,1,0,1,1,1,0.92,0.7827,0.3466,0.7308,0.7687,0.547,94463.0891,16824.209,0.7452
248,1,1,1,1,1,0,0,0,0.9123,0.782,0.3382,0.7127,0.7577,0.547,94449.2759,16894.9453,0.717
249,1,1,1,1,1,0,0,1,0.9103,0.7834,0.3343,0.7095,0.7522,0.5495,94210.4986,16879.0723,0.7121
250,1,1,1,1,1,0,1,0,0.9157,0.782,0.3415,0.7204,0.7621,0.5467,94517.7126,16808.6367,0.7281
251,1,1,1,1,1,0,1,1,0.912,0.782,0.3366,0.7117,0.7546,0.547,94387.6429,16877.8887,0.7148
252,1,1,1,1,1,1,0,0,0.9145,0.7834,0.3404,0.7177,0.7608,0.5498,94342.6251,16878.2812,0.7231
253,1,1,1,1,1,1,0,1,0.9164,0.7834,0.341,0.7228,0.7618,0.5498,94341.7738,16877.8398,0.7308
254,1,1,1,1,1,1,1,0,0.9189,0.7827,0.3453,0.7273,0.7671,0.5488,94375.1776,16876.8477,0.7369
255,1,1,1,1,1,1,1,1,0.9243,0.7827,0.3504,0.7387,0.7736,0.5484,94365.048,16874.9375,0.7535
