,"('V_TR', 'day')","('V_TR', 'night')","('CV8', 'day')","('CV8', 'night')","('CV3', 'day')","('CV3', 'night')","('CV12', 'day')","('CV12', 'night')",1,2,3,4,5,6,7,8,9
215,1,1,0,1,0,1,1,1,0.9447,0.8662,0.2488,0.7971,0.8207,0.633,61567.1333,17212.9805,0.813
216,1,1,0,1,1,0,0,0,0.9495,0.7133,0.2844,0.8099,0.8421,0.2948,104205.7524,16386.6035,0.8353
217,1,1,0,1,1,0,0,1,0.9451,0.7098,0.2558,0.7983,0.8258,0.2938,105097.1553,17025.4668,0.8176
218,1,1,0,1,1,0,1,0,0.9459,0.8158,0.2692,0.7984,0.8303,0.3868,80479.1489,16591.457,0.8153
219,1,1,0,1,1,0,1,1,0.9425,0.8676,0.2472,0.7928,0.8177,0.6344,61333.6935,17214.2148,0.8072
220,1,1,0,1,1,1,0,0,0.9549,0.7277,0.2895,0.8199,0.8531,0.3043,101269.1723,16467.3242,0.8458
221,1,1,0,1,1,1,0,1,0.946,0.7126,0.2565,0.8001,0.827,0.2938,104595.6931,17030.7559,0.82
222,1,1,0,1,1,1,1,0,0.9462,0.8158,0.2656,0.8015,0.8317,0.3871,80466.3636,16763.9258,0.8193
223,1,1,0,1,1,1,1,1,0.9442,0.8672,0.2487,0.7956,0.8201,0.634,61479.4151,17212.8398,0.8113
224,1,1,1,0,0,0,0,0,0.9461,0.7062,0.2805,0.8013,0.8353,0.2945,105933.4018,16295.8135,0.821
225,1,1,1,0,0,0,0,1,0.9459,0.7083,0.2579,0.7982,0.8267,0.2938,105280.5726,16911.5977,0.8178
226,1,1,1,0,0,0,1,0,0.9471,0.8161,0.2686,0.8014,0.8316,0.3882,80273.1764,16629.8477,0.8192
227,1,1,1,0,0,0,1,1,0.9447,0.8679,0.249,0.7965,0.8209,0.6344,61381.1983,17212.6992,0.812
228,1,1,1,0,0,1,0,0,0.9496,0.7105,0.2826,0.8098,0.8431,0.2948,104790.5578,16398.0391,0.833
229,1,1,1,0,0,1,0,1,0.9461,0.7069,0.2562,0.7994,0.826,0.2938,105752.2534,16947.6719,0.8194
230,1,1,1,0,0,1,1,0,0.9476,0.8161,0.2671,0.8039,0.8338,0.3882,80254.5284,16762.5859,0.8224
231,1,1,1,0,0,1,1,1,0.9449,0.8662,0.2493,0.7971,0.821,0.633,61567.3269,17212.6621,0.8132
232,1,1,1,0,1,0,0,0,0.9494,0.701,0.2844,0.8098,0.8422,0.2941,107331.0014,16386.5723,0.8353
233,1,1,1,0,1,0,0,1,0.9453,0.721,0.2564,0.7991,0.8266,0.3005,102609.0271,17029.3066,0.8175
234,1,1,1,0,1,0,1,0,0.9459,0.8154,0.2692,0.7984,0.8303,0.3871,80481.8303,16591.459,0.8152
235,1,1,1,0,1,0,1,1,0.9425,0.8676,0.2471,0.7927,0.8178,0.6351,61352.6475,17214.2422,0.8071
236,1,1,1,0,1,1,0,0,0.9548,0.726,0.2895,0.8198,0.8531,0.305,101597.9117,16467.1797,0.8457
237,1,1,1,0,1,1,0,1,0.947,0.7143,0.2584,0.8021,0.8292,0.2952,104336.4345,17011.9473,0.8228
238,1,1,1,0,1,1,1,0,0.9462,0.8154,0.2656,0.8015,0.8318,0.3871,80468.2533,16763.7695,0.8193
239,1,1,1,0,1,1,1,1,0.9442,0.8672,0.2488,0.7956,0.8201,0.6344,61483.5395,17212.8379,0.8113
240,1,1,1,1,0,0,0,0,0.9469,0.7038,0.2789,0.8025,0.8358,0.2945,106709.3336,16358.1406,0.8231
241,1,1,1,1,0,0,0,1,0.9464,0.7069,0.2585,0.7986,0.8273,0.2938,105780.4573,16910.8066,0.8181
242,1,1,1,1,0,0,1,0,0.947,0.8161,0.2686,0.8014,0.8315,0.3882,80263.8561,16629.8828,0.8192
243,1,1,1,1,0,0,1,1,0.9439,0.8679,0.2487,0.7951,0.8199,0.6344,61313.5324,17213.1367,0.8103
244,1,1,1,1,0,1,0,0,0.9495,0.7105,0.2819,0.8097,0.8427,0.2948,104762.6698,16406.6504,0.833
245,1,1,1,1,0,1,0,1,0.9461,0.7203,0.2562,0.7993,0.8259,0.2976,101714.0265,16947.7266,0.8194
246,1,1,1,1,0,1,1,0,0.9472,0.8161,0.2664,0.8035,0.8331,0.3882,80252.1158,16767.877,0.8219
247,1,1,1,1,0,1,1,1,0.9449,0.8662,0.2493,0.7971,0.821,0.633,61567.8101,17212.6719,0.8132
248,1,1,1,1,1,0,0,0,0.9495,0.714,0.2844,0.8099,0.8422,0.2952,104273.9728,16386.5957,0.8352
249,1,1,1,1,1,0,0,1,0.9453,0.7235,0.2564,0.7991,0.8266,0.3008,102220.0833,17029.3125,0.8175
250,1,1,1,1,1,0,1,0,0.9459,0.8154,0.2692,0.7984,0.8304,0.3871,80637.0952,16591.4824,0.8152
251,1,1,1,1,1,0,1,1,0.9425,0.8676,0.2472,0.7927,0.8178,0.6351,61344.0114,17214.2402,0.8071
252,1,1,1,1,1,1,0,0,0.9548,0.7231,0.2895,0.8198,0.8531,0.3036,102042.2742,16467.3242,0.8457
253,1,1,1,1,1,1,0,1,0.946,0.7098,0.2569,0.8,0.8273,0.2945,105006.3712,17017.6738,0.8199
254,1,1,1,1,1,1,1,0,0.9462,0.8158,0.2656,0.8014,0.8317,0.3871,80466.2392,16763.9062,0.8193
255,1,1,1,1,1,1,1,1,0.9442,0.8672,0.2488,0.7955,0.8201,0.6344,61483.5327,17212.8535,0.8113
