,"('V_TR', 'day')","('V_TR', 'night')","('CV8', 'day')","('CV8', 'night')","('CV3', 'day')","('CV3', 'night')","('CV12', 'day')","('CV12', 'night')",1,2,3,4,5,6,7,8,9
217,1,1,0,1,1,0,0,1,0.6031,0.2515,0.4928,0.3736,0.3403,0.0789,262991.6998,449.7898,0.2682
218,1,1,0,1,1,0,1,0,0.5949,0.0888,0.4758,0.3295,0.3486,0.075,299990.368,399.8372,0.3201
219,1,1,0,1,1,0,1,1,0.5603,0.1659,0.4324,0.2847,0.3216,0.0757,283428.7438,335.2142,0.1899
220,1,1,0,1,1,1,0,0,0.5942,0.1398,0.4896,0.3734,0.3305,0.0757,281762.9458,336.9168,0.2604
221,1,1,0,1,1,1,0,1,0.5978,0.1092,0.4857,0.3665,0.3344,0.0757,291186.4361,337.2669,0.2691
222,1,1,0,1,1,1,1,0,0.627,0.0965,0.5206,0.3798,0.3789,0.075,297550.7645,360.536,0.409
223,1,1,0,1,1,1,1,1,0.6214,0.1944,0.5155,0.3704,0.3832,0.0782,277061.6691,338.1495,0.3947
224,1,1,1,0,0,0,0,0,0.6146,0.1522,0.5047,0.3891,0.3501,0.0997,276442.0784,2843.2058,0.2634
225,1,1,1,0,0,0,0,1,0.6194,0.1303,0.5113,0.3859,0.3604,0.1007,281886.0634,2866.2947,0.2809
226,1,1,1,0,0,0,1,0,0.6156,0.1194,0.5061,0.338,0.3756,0.1,286532.6606,2814.075,0.3277
227,1,1,1,0,0,0,1,1,0.5659,0.211,0.451,0.2692,0.3342,0.1011,266313.5013,2716.1477,0.1366
228,1,1,1,0,0,1,0,0,0.5932,0.3054,0.4816,0.3723,0.3213,0.0859,247389.6577,348.6999,0.2382
229,1,1,1,0,0,1,0,1,0.5894,0.2413,0.4746,0.3643,0.3269,0.0789,266677.6425,326.2449,0.2514
230,1,1,1,0,0,1,1,0,0.5601,0.1021,0.4436,0.2775,0.3183,0.075,296656.9553,256.2015,0.1846
231,1,1,1,0,0,1,1,1,0.5764,0.2029,0.4718,0.3028,0.345,0.0768,274550.8925,285.4743,0.2473
232,1,1,1,0,1,0,0,0,0.5919,0.0775,0.4881,0.3727,0.3298,0.075,302908.8631,456.4187,0.2512
233,1,1,1,0,1,0,0,1,0.5985,0.255,0.4888,0.3718,0.3371,0.0793,264547.1126,456.1026,0.2625
234,1,1,1,0,1,0,1,0,0.6007,0.1092,0.4888,0.3351,0.3572,0.0754,293693.9392,403.7983,0.3295
235,1,1,1,0,1,0,1,1,0.6242,0.1987,0.5208,0.3696,0.3889,0.0771,275869.2008,432.6945,0.3896
236,1,1,1,0,1,1,0,0,0.5778,0.1043,0.4763,0.3546,0.318,0.0743,294228.6056,314.0131,0.2327
237,1,1,1,0,1,1,0,1,0.5989,0.0754,0.4935,0.3701,0.3397,0.0726,304316.0947,342.6041,0.2828
238,1,1,1,0,1,1,1,0,0.6234,0.1021,0.5214,0.3665,0.3798,0.0754,295845.745,313.9561,0.4001
239,1,1,1,0,1,1,1,1,0.5894,0.1652,0.4887,0.3125,0.3566,0.0761,283775.7985,296.759,0.2812
240,1,1,1,1,0,0,0,0,0.6071,0.1184,0.4974,0.3778,0.3459,0.0983,284449.2476,2831.709,0.261
241,1,1,1,1,0,0,0,1,0.6204,0.1296,0.5124,0.3848,0.3623,0.1004,281674.984,2859.8989,0.288
242,1,1,1,1,0,0,1,0,0.6061,0.1233,0.4943,0.3258,0.3659,0.1,285888.5045,2785.3372,0.3017
243,1,1,1,1,0,0,1,1,0.6432,0.1145,0.5458,0.3724,0.4129,0.1,288168.4454,2887.1245,0.391
244,1,1,1,1,0,1,0,0,0.5908,0.0859,0.4851,0.3666,0.3268,0.0754,299881.5822,325.4205,0.2516
245,1,1,1,1,0,1,0,1,0.5977,0.1021,0.491,0.3755,0.3354,0.0754,293648.6465,350.4796,0.2673
246,1,1,1,1,0,1,1,0,0.5918,0.0969,0.4925,0.3281,0.354,0.0754,297430.8244,308.3882,0.3313
247,1,1,1,1,0,1,1,1,0.5681,0.1821,0.4669,0.2916,0.3381,0.0761,279728.4449,291.0045,0.2187
248,1,1,1,1,1,0,0,0,0.5967,0.0898,0.4901,0.3771,0.3323,0.074,298159.4406,445.002,0.2632
249,1,1,1,1,1,0,0,1,0.5863,0.1018,0.4785,0.3544,0.3266,0.0754,293933.4386,420.7545,0.2228
250,1,1,1,1,1,0,1,0,0.6057,0.0898,0.4945,0.3501,0.3622,0.075,299070.2644,417.8537,0.3644
251,1,1,1,1,1,0,1,1,0.6231,0.1754,0.5202,0.3636,0.3874,0.0768,280539.2509,427.1779,0.3868
252,1,1,1,1,1,1,0,0,0.5925,0.254,0.4769,0.3712,0.3191,0.0785,265050.3056,291.0664,0.2417
253,1,1,1,1,1,1,0,1,0.5843,0.1036,0.4759,0.3547,0.3232,0.0757,294836.7722,325.9902,0.2324
254,1,1,1,1,1,1,1,0,0.5947,0.0937,0.4807,0.3299,0.3485,0.075,298990.0106,291.3589,0.3286
255,1,1,1,1,1,1,1,1,0.608,0.1194,0.5002,0.3387,0.3719,0.0757,292897.1086,303.6674,0.3325
