,"('V_CO', 'day')","('V_CO', 'night')","('V_G1', 'day')","('V_G1', 'night')","('V_G2', 'day')","('V_G2', 'night')","('V_G3', 'day')","('V_G3', 'night')",1,2,3,4,5,6,7,8,9
214,1,1,0,1,0,1,1,0,0.9516,0.8693,0.219,0.7996,0.8472,0.6407,61856.8991,17210.9082,0.835
215,1,1,0,1,0,1,1,1,0.951,0.869,0.2168,0.7981,0.8432,0.6386,61985.8931,17210.8984,0.8331
216,1,1,0,1,1,0,0,0,0.9542,0.8693,0.2175,0.8125,0.8454,0.6383,61676.429,17250.9121,0.8414
217,1,1,0,1,1,0,0,1,0.9542,0.8693,0.2156,0.8141,0.8421,0.6379,61862.3229,17251.293,0.8431
218,1,1,0,1,1,0,1,0,0.9545,0.8732,0.216,0.8162,0.8433,0.6372,59893.8175,17218.1816,0.8425
219,1,1,0,1,1,0,1,1,0.9533,0.8728,0.2134,0.8145,0.8379,0.6365,59969.0718,17218.8242,0.8398
220,1,1,0,1,1,1,0,0,0.9546,0.8693,0.2177,0.8144,0.846,0.6383,61736.2851,17252.7441,0.8428
221,1,1,0,1,1,1,0,1,0.9547,0.8693,0.2163,0.8147,0.8436,0.6383,61747.515,17252.3047,0.8434
222,1,1,0,1,1,1,1,0,0.9548,0.8728,0.2166,0.8173,0.8438,0.6365,59978.7376,17219.2969,0.8427
223,1,1,0,1,1,1,1,1,0.9533,0.8728,0.2137,0.8149,0.8388,0.6365,59994.7357,17220.3086,0.8396
224,1,1,1,0,0,0,0,0,0.9262,0.8221,0.2146,0.779,0.8347,0.639,85044.8167,17237.0098,0.8258
225,1,1,1,0,0,0,0,1,0.9481,0.8549,0.2166,0.7936,0.8421,0.6372,67626.5459,17244.1738,0.8335
226,1,1,1,0,0,0,1,0,0.9285,0.8218,0.2107,0.7966,0.8289,0.6319,85758.3531,17210.2832,0.8339
227,1,1,1,0,0,0,1,1,0.9507,0.8721,0.2129,0.8094,0.8358,0.6375,60692.8219,17216.4062,0.8378
228,1,1,1,0,0,1,0,0,0.9497,0.8549,0.2184,0.7933,0.8459,0.6375,67600.9134,17246.5293,0.8314
229,1,1,1,0,0,1,0,1,0.95,0.8549,0.2174,0.7944,0.8442,0.6379,67578.9876,17245.7617,0.8333
230,1,1,1,0,0,1,1,0,0.9537,0.8718,0.2156,0.814,0.8422,0.6375,60760.0054,17218.2246,0.8419
231,1,1,1,0,0,1,1,1,0.9535,0.8718,0.2145,0.8132,0.8397,0.6368,60780.7137,17217.4062,0.8414
232,1,1,1,0,1,0,0,0,0.9327,0.8204,0.2122,0.8086,0.8334,0.6291,86329.1024,17213.3145,0.8444
233,1,1,1,0,1,0,0,1,0.9526,0.8679,0.2128,0.8173,0.837,0.6326,61787.7393,17220.1992,0.8438
234,1,1,1,0,1,0,1,0,0.9331,0.8204,0.2118,0.8088,0.8323,0.6273,86359.215,17213.0293,0.8448
235,1,1,1,0,1,0,1,1,0.9529,0.8721,0.2124,0.8162,0.8354,0.6337,60317.3678,17219.5879,0.8417
236,1,1,1,0,1,1,0,0,0.9557,0.869,0.216,0.8204,0.843,0.6344,61562.4252,17221.4102,0.8459
237,1,1,1,0,1,1,0,1,0.955,0.869,0.2144,0.819,0.8398,0.634,61579.762,17221.043,0.8445
238,1,1,1,0,1,1,1,0,0.9547,0.8714,0.2141,0.8182,0.8396,0.6326,60461.6536,17222.25,0.842
239,1,1,1,0,1,1,1,1,0.953,0.8714,0.2118,0.8149,0.8348,0.6326,60496.3042,17222.4414,0.8378
240,1,1,1,1,0,0,0,0,0.9516,0.8549,0.2198,0.7961,0.8491,0.6372,67621.2144,17244.6465,0.8363
241,1,1,1,1,0,0,0,1,0.9507,0.8549,0.2174,0.7942,0.8441,0.6375,67588.3134,17244.9551,0.8335
242,1,1,1,1,0,0,1,0,0.9546,0.8721,0.2164,0.8134,0.8438,0.6379,60660.1758,17216.4707,0.8424
243,1,1,1,1,0,0,1,1,0.9537,0.8718,0.2141,0.8122,0.8389,0.6368,60788.0275,17216.8574,0.8404
244,1,1,1,1,0,1,0,0,0.9518,0.8514,0.2205,0.795,0.8495,0.6368,69693.8227,17245.4746,0.8339
245,1,1,1,1,0,1,0,1,0.952,0.8549,0.2189,0.7952,0.8469,0.6368,67792.2615,17245.123,0.8345
246,1,1,1,1,0,1,1,0,0.9549,0.8707,0.2169,0.8142,0.8442,0.6354,61066.591,17217.8105,0.8423
247,1,1,1,1,0,1,1,1,0.9536,0.8707,0.2143,0.8112,0.8394,0.6354,61067.9375,17218.0762,0.8385
248,1,1,1,1,1,0,0,0,0.9565,0.869,0.2168,0.8207,0.8446,0.6358,61495.2662,17220.0293,0.8475
249,1,1,1,1,1,0,0,1,0.9552,0.869,0.2139,0.818,0.839,0.634,61569.5008,17220.5879,0.8435
250,1,1,1,1,1,0,1,0,0.9562,0.8714,0.2156,0.819,0.8423,0.6326,60533.1432,17220.123,0.8447
251,1,1,1,1,1,0,1,1,0.9536,0.8714,0.2118,0.8146,0.8348,0.6326,60473.7195,17221.6426,0.8379
252,1,1,1,1,1,1,0,0,0.9557,0.869,0.2165,0.8193,0.8435,0.6337,61602.7458,17221.6816,0.8443
253,1,1,1,1,1,1,0,1,0.9549,0.8679,0.2142,0.8171,0.8394,0.6326,61761.4266,17221.6504,0.8417
254,1,1,1,1,1,1,1,0,0.9546,0.8711,0.2145,0.817,0.84,0.6319,60666.194,17222.5742,0.8403
255,1,1,1,1,1,1,1,1,0.9548,0.8711,0.213,0.8172,0.8375,0.6319,60692.8359,17222.0801,0.841
