,"('V_CO', 'day')","('V_CO', 'night')","('V_G1', 'day')","('V_G1', 'night')","('V_G2', 'day')","('V_G2', 'night')","('V_G3', 'day')","('V_G3', 'night')",1,2,3,4,5,6,7,8,9
215,1,1,0,1,0,1,1,1,0.9427,0.8665,0.2493,0.7843,0.8273,0.6354,62474.5049,17221.6543,0.8114
216,1,1,0,1,1,0,0,0,0.9471,0.864,0.2517,0.7985,0.8316,0.6259,63711.8253,17224.375,0.823
217,1,1,0,1,1,0,0,1,0.9468,0.863,0.2499,0.7986,0.8282,0.6242,63932.4842,17207.1797,0.8228
218,1,1,0,1,1,0,1,0,0.9474,0.8651,0.2501,0.8019,0.8294,0.6228,62706.6431,17191.418,0.8241
219,1,1,0,1,1,0,1,1,0.9467,0.8651,0.2479,0.8003,0.825,0.6228,62767.0993,17191.7578,0.8215
220,1,1,0,1,1,1,0,0,0.9473,0.863,0.2522,0.7989,0.832,0.6242,63964.9161,17208.5352,0.8221
221,1,1,0,1,1,1,0,1,0.9476,0.863,0.2509,0.7983,0.8299,0.6242,63981.2308,17191.7266,0.8218
222,1,1,0,1,1,1,1,0,0.9479,0.8651,0.2508,0.8019,0.8299,0.6228,62771.5267,17192.5723,0.8228
223,1,1,0,1,1,1,1,1,0.9476,0.8651,0.249,0.8006,0.8268,0.6228,62772.2963,17191.9668,0.8213
224,1,1,1,0,0,0,0,0,0.9183,0.813,0.2479,0.766,0.8214,0.6199,89096.1795,17212.2188,0.8072
225,1,1,1,0,0,0,0,1,0.9397,0.8524,0.25,0.7763,0.8266,0.6337,68494.9257,17253.5996,0.8093
226,1,1,1,0,0,0,1,0,0.9227,0.8186,0.245,0.7861,0.8182,0.6221,86885.8748,17218.4062,0.8193
227,1,1,1,0,0,0,1,1,0.9442,0.864,0.2476,0.7963,0.8234,0.6221,63439.1445,17189.0898,0.8204
228,1,1,1,0,0,1,0,0,0.9421,0.8521,0.2523,0.7789,0.8317,0.6337,68566.3971,17255.6719,0.8111
229,1,1,1,0,0,1,0,1,0.9419,0.8524,0.2509,0.7798,0.8297,0.6337,68551.7236,17255.4746,0.8127
230,1,1,1,0,0,1,1,0,0.946,0.864,0.2493,0.7968,0.8271,0.6221,63439.3085,17191.4004,0.8188
231,1,1,1,0,0,1,1,1,0.9459,0.864,0.2483,0.7976,0.8254,0.6221,63441.8743,17190.7773,0.8206
232,1,1,1,0,1,0,0,0,0.9228,0.8175,0.2431,0.7888,0.8163,0.6192,87267.0703,17221.8574,0.8185
233,1,1,1,0,1,0,0,1,0.9465,0.863,0.2483,0.8017,0.8252,0.6221,63955.0458,17190.9961,0.8243
234,1,1,1,0,1,0,1,0,0.9235,0.8165,0.2427,0.79,0.8153,0.6161,87664.9616,17187.9707,0.8193
235,1,1,1,0,1,0,1,1,0.9464,0.8654,0.2469,0.8025,0.8232,0.6242,62320.2691,17209.4863,0.8242
236,1,1,1,0,1,1,0,0,0.9481,0.863,0.2504,0.8031,0.8289,0.6224,63847.5997,17193.6562,0.8239
237,1,1,1,0,1,1,0,1,0.9481,0.8644,0.2491,0.8042,0.827,0.6249,63318.0276,17227.6953,0.8257
238,1,1,1,0,1,1,1,0,0.949,0.8658,0.2497,0.8044,0.828,0.6242,62303.999,17210.9004,0.8245
239,1,1,1,0,1,1,1,1,0.9469,0.8658,0.2466,0.8012,0.823,0.6242,62308.4036,17211.6074,0.8203
240,1,1,1,1,0,0,0,0,0.944,0.8524,0.2538,0.7804,0.8343,0.6344,68477.5985,17253.3867,0.8144
241,1,1,1,1,0,0,0,1,0.9425,0.8524,0.2509,0.7797,0.8296,0.6337,68555.6688,17254.6406,0.8129
242,1,1,1,1,0,0,1,0,0.9475,0.864,0.2507,0.7977,0.8296,0.6221,63434.7662,17189.1797,0.8216
243,1,1,1,1,0,0,1,1,0.9464,0.864,0.2481,0.7962,0.8247,0.6221,63441.3849,17189.9922,0.819
244,1,1,1,1,0,1,0,0,0.9441,0.8524,0.2542,0.7822,0.8353,0.6337,68568.9787,17255.3398,0.8159
245,1,1,1,1,0,1,0,1,0.9434,0.8524,0.2519,0.7805,0.8316,0.6337,68573.6124,17255.2012,0.8138
246,1,1,1,1,0,1,1,0,0.9478,0.864,0.2514,0.7985,0.8303,0.6221,63443.7197,17188.9512,0.8211
247,1,1,1,1,0,1,1,1,0.9473,0.864,0.2491,0.7975,0.8268,0.6221,63444.6701,17190.6523,0.8202
248,1,1,1,1,1,0,0,0,0.9512,0.863,0.2533,0.806,0.8336,0.6221,64008.0303,17190.5,0.8297
249,1,1,1,1,1,0,0,1,0.9491,0.8644,0.2495,0.8044,0.8276,0.6249,63314.8314,17226.4004,0.8266
250,1,1,1,1,1,0,1,0,0.9504,0.8651,0.251,0.8042,0.8302,0.6217,62825.1226,17191.5098,0.8261
251,1,1,1,1,1,0,1,1,0.948,0.8658,0.2471,0.8016,0.8236,0.6242,62312.1045,17210.4219,0.8214
252,1,1,1,1,1,1,0,0,0.9484,0.8644,0.2508,0.803,0.8297,0.6249,63306.6831,17228.377,0.8235
253,1,1,1,1,1,1,0,1,0.9481,0.8644,0.2488,0.8018,0.8266,0.6249,63298.4263,17228.0508,0.8224
254,1,1,1,1,1,1,1,0,0.9491,0.8654,0.2501,0.8039,0.8286,0.6242,62320.0488,17211.3203,0.8237
255,1,1,1,1,1,1,1,1,0.9484,0.8665,0.2476,0.8023,0.8248,0.6245,62134.439,17211.416,0.8218
