,"('V_CO', 'day')","('V_CO', 'night')","('V_PE1', 'day')","('V_PE1', 'night')","('V_PE2', 'day')","('V_PE2', 'night')","('CV3', 'day')","('CV3', 'night')",1,2,3,4,5,6,7,8,9
214,1,1,0,1,0,1,1,0,0.9524,0.8566,0.2498,0.8035,0.8282,0.6083,67179.9112,17228.2422,0.8298
215,1,1,0,1,0,1,1,1,0.9509,0.8584,0.248,0.799,0.8244,0.6118,65596.0697,17228.4395,0.8243
216,1,1,0,1,1,0,0,0,0.9524,0.864,0.2493,0.8026,0.8273,0.6143,63597.879,17206.6426,0.8288
217,1,1,0,1,1,0,0,1,0.9521,0.8588,0.2486,0.8024,0.8265,0.6132,64665.6681,17206.6211,0.8284
218,1,1,0,1,1,0,1,0,0.9515,0.8679,0.2486,0.8017,0.8261,0.6199,62075.512,17228.8438,0.8269
219,1,1,0,1,1,0,1,1,0.9512,0.8672,0.2479,0.8016,0.8252,0.6196,62229.2159,17228.9316,0.8266
220,1,1,0,1,1,1,0,0,0.9524,0.8577,0.2492,0.803,0.8276,0.6125,66384.4094,17206.752,0.8291
221,1,1,0,1,1,1,0,1,0.9527,0.864,0.249,0.8041,0.8271,0.6147,62919.3176,17206.3691,0.8304
222,1,1,0,1,1,1,1,0,0.9513,0.8676,0.2485,0.8018,0.8261,0.6196,62187.2022,17228.9551,0.8269
223,1,1,0,1,1,1,1,1,0.9524,0.8665,0.249,0.8042,0.8269,0.6199,62593.4879,17210.9707,0.8301
224,1,1,1,0,0,0,0,0,0.9479,0.8654,0.2508,0.7996,0.8253,0.6175,62889.4329,17119.4961,0.8202
225,1,1,1,0,0,0,0,1,0.9485,0.8658,0.2471,0.8013,0.8246,0.6171,62827.6581,17229.2148,0.8219
226,1,1,1,0,0,0,1,0,0.9466,0.8676,0.2488,0.7984,0.8229,0.6213,62154.5404,17121.4512,0.8173
227,1,1,1,0,0,0,1,1,0.9469,0.8679,0.2452,0.7991,0.8218,0.6217,62098.0272,17230.6934,0.8176
228,1,1,1,0,0,1,0,0,0.9492,0.8654,0.2482,0.8023,0.8268,0.6171,62643.9804,17228.6309,0.8231
229,1,1,1,0,0,1,0,1,0.9494,0.8654,0.2483,0.802,0.8258,0.6171,62844.0478,17227.8125,0.8227
230,1,1,1,0,0,1,1,0,0.948,0.8676,0.247,0.8008,0.825,0.6213,62134.2665,17211.8672,0.8202
231,1,1,1,0,0,1,1,1,0.9478,0.8676,0.2465,0.8002,0.8232,0.6213,62136.4192,17229.2891,0.8189
232,1,1,1,0,1,0,0,0,0.9467,0.8626,0.2499,0.7959,0.8235,0.6139,63490.2629,17076.459,0.8141
233,1,1,1,0,1,0,0,1,0.9474,0.8626,0.2466,0.7977,0.8231,0.6143,63491.7081,17185.7227,0.8159
234,1,1,1,0,1,0,1,0,0.945,0.8672,0.2472,0.7954,0.8206,0.6256,61790.9838,17122.3066,0.8131
235,1,1,1,0,1,0,1,1,0.947,0.8672,0.2455,0.7991,0.8222,0.6252,61802.482,17230.4492,0.8178
236,1,1,1,0,1,1,0,0,0.948,0.8626,0.2479,0.7995,0.8257,0.6132,63518.4784,17167.5332,0.8187
237,1,1,1,0,1,1,0,1,0.9483,0.8626,0.2476,0.7995,0.8245,0.6136,63528.062,17184.8105,0.8185
238,1,1,1,0,1,1,1,0,0.9473,0.8672,0.2463,0.7994,0.824,0.6256,61938.2597,17195.1816,0.8183
239,1,1,1,0,1,1,1,1,0.9484,0.8672,0.2471,0.8009,0.8243,0.6259,61791.2377,17228.8535,0.8203
240,1,1,1,1,0,0,0,0,0.9492,0.8658,0.2493,0.8025,0.8269,0.6171,62635.865,17227.6699,0.8231
241,1,1,1,1,0,0,0,1,0.9489,0.8683,0.2485,0.8026,0.826,0.6263,61581.1549,17227.8438,0.8229
242,1,1,1,1,0,0,1,0,0.9486,0.8676,0.2483,0.8022,0.8257,0.6213,62126.1568,17228.5977,0.8216
243,1,1,1,1,0,0,1,1,0.9491,0.8672,0.248,0.8039,0.8263,0.6213,62294.4152,17228.3926,0.8236
244,1,1,1,1,0,1,0,0,0.9497,0.8654,0.2494,0.8049,0.8278,0.6171,62688.4718,17227.8262,0.8252
245,1,1,1,1,0,1,0,1,0.9502,0.8669,0.2494,0.8052,0.8275,0.6245,61909.8211,17209.8984,0.8261
246,1,1,1,1,0,1,1,0,0.9485,0.8676,0.2485,0.8024,0.8261,0.6213,62127.417,17225.6074,0.8217
247,1,1,1,1,0,1,1,1,0.9491,0.8665,0.2483,0.8035,0.8258,0.6242,62180.0333,17210.8301,0.8233
248,1,1,1,1,1,0,0,0,0.9487,0.8623,0.2489,0.8015,0.8265,0.6157,63586.273,17184.4727,0.8208
249,1,1,1,1,1,0,0,1,0.9488,0.8577,0.2486,0.8019,0.8262,0.6189,66190.5195,17181.6348,0.8214
250,1,1,1,1,1,0,1,0,0.9483,0.8672,0.248,0.8017,0.8254,0.6256,61811.1016,17228.8164,0.821
251,1,1,1,1,1,0,1,1,0.9485,0.8672,0.2478,0.8022,0.8252,0.6256,61832.7544,17228.4902,0.8215
252,1,1,1,1,1,1,0,0,0.948,0.8528,0.2485,0.8,0.8258,0.6129,67472.3253,17184.627,0.8187
253,1,1,1,1,1,1,0,1,0.9494,0.8669,0.2491,0.8032,0.8268,0.6221,62185.0073,17183.9375,0.8229
254,1,1,1,1,1,1,1,0,0.9482,0.8672,0.2479,0.8018,0.8255,0.6259,61801.8113,17228.9355,0.8209
255,1,1,1,1,1,1,1,1,0.9484,0.8665,0.2476,0.8023,0.8248,0.6245,62134.439,17211.416,0.8218
