,"('V_CO', 'day')","('V_CO', 'night')","('V_MO1', 'day')","('V_MO1', 'night')","('V_MO2', 'day')","('V_MO2', 'night')","('V_MO3', 'day')","('V_MO3', 'night')","('V_MO4', 'day')","('V_MO4', 'night')",1,2,3,4,5,6,7,8,9
201,0,0,1,1,0,0,1,0,0,1,0.7913,0.5763,0.2927,0.5315,0.6115,0.285,170646.0548,15001.2969,0.4784
202,0,0,1,1,0,0,1,0,1,0,0.7885,0.5203,0.2913,0.5342,0.6078,0.2374,187812.1328,15002.0703,0.4782
203,0,0,1,1,0,0,1,0,1,1,0.7894,0.5925,0.2914,0.5351,0.6081,0.2864,167972.3276,15006.7461,0.4759
204,0,0,1,1,0,0,1,1,0,0,0.7876,0.5424,0.291,0.5322,0.6058,0.2508,180069.5893,15001.6602,0.4744
205,0,0,1,1,0,0,1,1,0,1,0.7889,0.6069,0.2906,0.5348,0.6073,0.305,164627.3296,15000.8955,0.4746
206,0,0,1,1,0,0,1,1,1,0,0.79,0.5903,0.2915,0.5356,0.608,0.2941,169014.3306,15001.6611,0.4786
207,0,0,1,1,0,0,1,1,1,1,0.7906,0.5812,0.2923,0.5369,0.6097,0.279,171143.0426,15006.4824,0.4794
208,0,0,1,1,0,1,0,0,0,0,0.8141,0.5963,0.2737,0.5563,0.65,0.285,166789.1655,15405.6934,0.5161
209,0,0,1,1,0,1,0,0,0,1,0.8139,0.6009,0.2689,0.5572,0.648,0.285,165717.7717,15408.0449,0.5161
210,0,0,1,1,0,1,0,0,1,0,0.8155,0.5953,0.2749,0.5591,0.6521,0.2853,167492.2558,15422.8145,0.5211
211,0,0,1,1,0,1,0,0,1,1,0.8141,0.6016,0.2692,0.5573,0.6488,0.2853,165716.2789,15408.0107,0.5173
212,0,0,1,1,0,1,0,1,0,0,0.8156,0.5586,0.2731,0.5592,0.6516,0.2103,178198.0207,15424.1582,0.5196
213,0,0,1,1,0,1,0,1,0,1,0.8134,0.5907,0.2683,0.5561,0.6471,0.285,167981.476,15412.0088,0.5159
214,0,0,1,1,0,1,0,1,1,0,0.8163,0.602,0.2736,0.5608,0.6528,0.2853,165787.9903,15416.959,0.5225
215,0,0,1,1,0,1,0,1,1,1,0.818,0.5977,0.2705,0.5656,0.6538,0.2994,166699.2485,15427.8721,0.5269
216,0,0,1,1,0,1,1,0,0,0,0.8147,0.5977,0.274,0.5575,0.6506,0.2786,166303.4072,15405.6953,0.5181
217,0,0,1,1,0,1,1,0,0,1,0.8164,0.5903,0.2705,0.5619,0.652,0.285,168935.4177,15415.8545,0.5242
218,0,0,1,1,0,1,1,0,1,0,0.814,0.4565,0.2743,0.5576,0.6513,0.1617,201426.8305,15405.6074,0.5195
219,0,0,1,1,0,1,1,0,1,1,0.8159,0.5918,0.2705,0.561,0.6511,0.2656,168209.1181,15407.9609,0.5217
220,0,0,1,1,0,1,1,1,0,0,0.8147,0.5999,0.2726,0.5583,0.6504,0.2776,166652.7467,15407.0713,0.5166
221,0,0,1,1,0,1,1,1,0,1,0.8156,0.6009,0.2694,0.5606,0.6502,0.2853,165714.9159,15417.7051,0.5208
222,0,0,1,1,0,1,1,1,1,0,0.8142,0.6002,0.2729,0.5566,0.65,0.285,166435.0392,15406.9189,0.5172
223,0,0,1,1,0,1,1,1,1,1,0.8138,0.5914,0.2688,0.5567,0.6477,0.2857,168980.7536,15408.2148,0.5173
224,0,0,1,1,1,0,0,0,0,0,0.8966,0.7573,0.2524,0.7422,0.7553,0.5195,107315.325,15962.4277,0.7438
225,0,0,1,1,1,0,0,0,0,1,0.8966,0.757,0.2523,0.7421,0.7553,0.5195,107370.3076,15944.5059,0.7436
226,0,0,1,1,1,0,0,0,1,0,0.8961,0.7619,0.2486,0.7412,0.7494,0.5298,103930.7818,16185.3301,0.7388
227,0,0,1,1,1,0,0,0,1,1,0.8965,0.7615,0.2486,0.7417,0.7499,0.5298,103975.7178,16184.5684,0.739
228,0,0,1,1,1,0,0,1,0,0,0.8965,0.757,0.2523,0.7421,0.7552,0.5195,107327.5591,15962.0098,0.7437
229,0,0,1,1,1,0,0,1,0,1,0.8965,0.757,0.2522,0.7419,0.7552,0.5195,107362.5552,15944.0898,0.7435
230,0,0,1,1,1,0,0,1,1,0,0.8965,0.7619,0.2488,0.7419,0.7499,0.5298,103925.4266,16202.0703,0.7391
231,0,0,1,1,1,0,0,1,1,1,0.8965,0.7615,0.2485,0.7416,0.7498,0.5298,103961.1259,16184.1553,0.7389
232,0,0,1,1,1,0,1,0,0,0,0.8963,0.7577,0.2513,0.7418,0.7534,0.5217,106295.1078,16013.8652,0.7427
233,0,0,1,1,1,0,1,0,0,1,0.8963,0.7573,0.2511,0.7416,0.7534,0.5217,106350.9812,15995.9268,0.7424
234,0,0,1,1,1,0,1,0,1,0,0.8963,0.7629,0.2482,0.7415,0.7488,0.5315,103562.6956,16202.4883,0.7385
235,0,0,1,1,1,0,1,0,1,1,0.8964,0.7629,0.2482,0.7415,0.7489,0.5315,103604.7028,16201.7168,0.7384
236,0,0,1,1,1,0,1,1,0,0,0.8963,0.7573,0.2513,0.7418,0.7535,0.5217,106306.4167,16116.3457,0.7427
237,0,0,1,1,1,0,1,1,0,1,0.8964,0.7573,0.2512,0.7417,0.7536,0.5217,106352.6254,15995.5293,0.7425
238,0,0,1,1,1,0,1,1,1,0,0.8963,0.7633,0.2483,0.7416,0.7489,0.5315,103555.3488,16184.9209,0.7386
239,0,0,1,1,1,0,1,1,1,1,0.8964,0.7629,0.2482,0.7415,0.749,0.5315,103617.1017,16201.3174,0.7385
240,0,0,1,1,1,1,0,0,0,0,0.9145,0.8679,0.2447,0.7571,0.7888,0.634,60877.424,16438.1973,0.757
241,0,0,1,1,1,1,0,0,0,1,0.914,0.8679,0.2414,0.7573,0.7867,0.634,60879.1581,16457.7461,0.7565
242,0,0,1,1,1,1,0,0,1,0,0.9143,0.8651,0.2416,0.7568,0.7835,0.627,61992.9885,16588.1191,0.7538
243,0,0,1,1,1,1,0,0,1,1,0.9139,0.863,0.2384,0.7573,0.7817,0.6266,63462.7026,16590.5469,0.7537
244,0,0,1,1,1,1,0,1,0,0,0.9144,0.863,0.2435,0.757,0.7885,0.634,61995.1495,16439.5625,0.7567
245,0,0,1,1,1,1,0,1,0,1,0.9139,0.8683,0.2409,0.7575,0.7865,0.634,60571.0794,16458.0234,0.7566
246,0,0,1,1,1,1,0,1,1,0,0.914,0.8651,0.2406,0.7568,0.7828,0.627,61973.3654,16606.6328,0.7536
247,0,0,1,1,1,1,0,1,1,1,0.9136,0.8647,0.2377,0.7569,0.7809,0.627,62018.9301,16590.8516,0.7532
248,0,0,1,1,1,1,1,0,0,0,0.9144,0.8676,0.244,0.7571,0.7873,0.6333,60879.1031,16450.9648,0.7565
249,0,0,1,1,1,1,1,0,0,1,0.9139,0.8676,0.2407,0.7573,0.7852,0.6333,60955.2286,16453.4258,0.756
250,0,0,1,1,1,1,1,0,1,0,0.914,0.8647,0.241,0.7563,0.7821,0.6266,61978.9567,16605.1445,0.7531
251,0,0,1,1,1,1,1,0,1,1,0.9135,0.864,0.2376,0.7565,0.7802,0.6266,62281.1543,16590.4629,0.7527
252,0,0,1,1,1,1,1,1,0,0,0.9143,0.8676,0.243,0.7573,0.7868,0.6333,60890.3197,16452.3711,0.7564
253,0,0,1,1,1,1,1,1,0,1,0.914,0.8679,0.2403,0.7577,0.7851,0.6333,60669.5362,16453.6934,0.7563
254,0,0,1,1,1,1,1,1,1,0,0.9138,0.8647,0.2401,0.7564,0.7818,0.6266,61973.3466,16606.541,0.753
255,0,0,1,1,1,1,1,1,1,1,0.9137,0.8647,0.2373,0.7571,0.7802,0.6266,61974.4158,16607.8926,0.7531
256,0,1,0,0,0,0,0,0,0,0,0.835,0.6076,0.2706,0.5974,0.6607,0.2416,162787.565,15806.2607,0.5664
257,0,1,0,0,0,0,0,0,0,1,0.8368,0.6083,0.277,0.5932,0.667,0.243,162546.6869,15708.3379,0.5624
258,0,1,0,0,0,0,0,0,1,0,0.8388,0.6002,0.2704,0.5968,0.665,0.2688,166375.7071,15703.0479,0.5734
259,0,1,0,0,0,0,0,0,1,1,0.8397,0.6023,0.2778,0.5904,0.6725,0.2705,165716.4056,15610.9922,0.5661
260,0,1,0,0,0,0,0,1,0,0,0.8364,0.6083,0.2765,0.59,0.6661,0.2434,162537.4075,15710.5938,0.5601
261,0,1,0,0,0,0,0,1,0,1,0.8361,0.6083,0.2776,0.5897,0.6661,0.2434,162538.8215,15706.5576,0.5596
262,0,1,0,0,0,0,0,1,1,0,0.8389,0.6023,0.2772,0.5879,0.6715,0.2705,165727.9253,15607.4131,0.563
263,0,1,0,0,0,0,0,1,1,1,0.8374,0.6009,0.2775,0.5855,0.6697,0.2705,165923.5738,15603.3955,0.5599
264,0,1,0,0,0,0,1,0,0,0,0.8377,0.6062,0.27,0.5942,0.6674,0.2917,164390.2319,15685.9668,0.5689
265,0,1,0,0,0,0,1,0,0,1,0.8382,0.5988,0.2775,0.5866,0.6729,0.273,166972.4154,15570.1846,0.5624
266,0,1,0,0,0,0,1,0,1,0,0.8393,0.6013,0.2726,0.5954,0.6713,0.2818,166246.4699,15622.8555,0.5738
267,0,1,0,0,0,0,1,0,1,1,0.8377,0.5999,0.2787,0.5844,0.6741,0.2832,166224.1254,15552.4746,0.5597
268,0,1,0,0,0,0,1,1,0,0,0.838,0.5844,0.2768,0.5865,0.6728,0.2797,169751.8739,15607.4668,0.5632
269,0,1,0,0,0,0,1,1,0,1,0.8384,0.5939,0.2776,0.5876,0.6734,0.279,167833.1821,15551.9834,0.5629
270,0,1,0,0,0,0,1,1,1,0,0.8373,0.6002,0.2778,0.5836,0.6737,0.2836,166258.796,15555.4512,0.5594
271,0,1,0,0,0,0,1,1,1,1,0.8382,0.596,0.2787,0.5864,0.6752,0.2804,167308.5729,15556.5039,0.5617
272,0,1,0,0,0,1,0,0,0,0,0.834,0.6044,0.2806,0.5852,0.6704,0.2437,163495.1415,15562.5713,0.556
273,0,1,0,0,0,1,0,0,0,1,0.8349,0.6083,0.277,0.5865,0.6699,0.2437,162538.8199,15654.4277,0.5571
274,0,1,0,0,0,1,0,0,1,0,0.8359,0.5699,0.2815,0.5841,0.6753,0.2388,174942.3006,15442.2383,0.5615
275,0,1,0,0,0,1,0,0,1,1,0.8379,0.6023,0.2782,0.5871,0.6758,0.2716,165723.7468,15516.9365,0.5643
276,0,1,0,0,0,1,0,1,0,0,0.8372,0.6083,0.2747,0.591,0.6715,0.2437,162541.3943,15709.8857,0.5619
277,0,1,0,0,0,1,0,1,0,1,0.8369,0.6083,0.2743,0.5908,0.6693,0.2437,162540.9778,15701.1367,0.5627
278,0,1,0,0,0,1,0,1,1,0,0.8389,0.5992,0.2755,0.5879,0.6756,0.2688,166444.7093,15547.3994,0.5653
279,0,1,0,0,0,1,0,1,1,1,0.8379,0.5019,0.2744,0.5871,0.6733,0.1656,197782.3432,15580.8164,0.5658
280,0,1,0,0,0,1,1,0,0,0,0.8366,0.5928,0.2818,0.5867,0.6786,0.2843,167569.5851,15442.2861,0.5636
281,0,1,0,0,0,1,1,0,0,1,0.8364,0.4995,0.2776,0.5851,0.6776,0.1913,193635.7295,15499.8301,0.5647
282,0,1,0,0,0,1,1,0,1,0,0.8357,0.5812,0.2829,0.5828,0.6791,0.2839,170568.7079,15441.7578,0.5622
283,0,1,0,0,0,1,1,0,1,1,0.8371,0.6013,0.2792,0.5847,0.679,0.2843,165734.0852,15499.2852,0.5629
284,0,1,0,0,0,1,1,1,0,0,0.8401,0.5819,0.2757,0.591,0.6797,0.2758,170419.609,15557.1826,0.5695
285,0,1,0,0,0,1,1,1,0,1,0.8384,0.5999,0.2745,0.5875,0.6762,0.2804,166414.4156,15546.5576,0.5648
286,0,1,0,0,0,1,1,1,1,0,0.8374,0.6013,0.276,0.5843,0.6777,0.2843,165743.8204,15529.7305,0.5619
287,0,1,0,0,0,1,1,1,1,1,0.8383,0.6013,0.2752,0.5872,0.678,0.2843,165803.1123,15538.6855,0.5634
288,0,1,0,0,1,0,0,0,0,0,0.9099,0.6432,0.2769,0.7286,0.7855,0.2554,152048.7157,15621.8789,0.7716
289,0,1,0,0,1,0,0,0,0,1,0.9109,0.6742,0.283,0.722,0.7897,0.2776,143969.5986,15506.3066,0.7595
290,0,1,0,0,1,0,0,0,1,0,0.9264,0.7422,0.2614,0.772,0.8111,0.5368,107771.3022,16738.4336,0.7922
291,0,1,0,0,1,0,0,0,1,1,0.9303,0.739,0.2686,0.7703,0.8202,0.4861,119924.8359,16486.373,0.7887
292,0,1,0,0,1,0,0,1,0,0,0.911,0.6742,0.2818,0.7224,0.7898,0.2786,143918.1404,15509.2861,0.7593
293,0,1,0,0,1,0,0,1,0,1,0.9102,0.6742,0.2827,0.7213,0.7889,0.2786,143913.0649,15505.2393,0.7584
294,0,1,0,0,1,0,0,1,1,0,0.9297,0.7443,0.2671,0.7703,0.8194,0.4935,116937.1642,16489.4688,0.7882
295,0,1,0,0,1,0,0,1,1,1,0.9292,0.7485,0.2678,0.7686,0.819,0.4949,115882.4085,16485.5215,0.7862
296,0,1,0,0,1,0,1,0,0,0,0.929,0.7784,0.2528,0.7786,0.8073,0.5643,91252.0134,17100.1973,0.7945
297,0,1,0,0,1,0,1,0,0,1,0.9329,0.8197,0.2593,0.7778,0.8169,0.5907,79698.128,17071.0879,0.7908
298,0,1,0,0,1,0,1,0,1,0,0.9284,0.7788,0.2485,0.7788,0.8006,0.5653,90670.0562,17219.0371,0.7903
299,0,1,0,0,1,0,1,0,1,1,0.9326,0.8355,0.2555,0.7796,0.8108,0.6129,73418.4795,17206.8555,0.7891
300,0,1,0,0,1,0,1,1,0,0,0.9322,0.8242,0.258,0.7776,0.8161,0.5967,78089.4056,17074.2812,0.7901
301,0,1,0,0,1,0,1,1,0,1,0.9322,0.8263,0.2596,0.7777,0.8166,0.5992,77525.4369,17069.4297,0.791
302,0,1,0,0,1,0,1,1,1,0,0.9321,0.839,0.2542,0.7794,0.81,0.6147,72424.4706,17209.9512,0.7885
303,0,1,0,0,1,0,1,1,1,1,0.9316,0.8401,0.2549,0.7778,0.8097,0.6157,71999.454,17205.7812,0.7865
304,0,1,0,0,1,1,0,0,0,0,0.9097,0.7439,0.2877,0.7215,0.7953,0.3857,116968.0495,15361.4336,0.753
305,0,1,0,0,1,1,0,0,0,1,0.9111,0.7422,0.2846,0.7233,0.7956,0.3765,118950.2488,15436.0078,0.7553
306,0,1,0,0,1,1,0,0,1,0,0.9273,0.7883,0.2704,0.7665,0.8218,0.5421,101191.9909,16085.2246,0.7815
307,0,1,0,0,1,1,0,0,1,1,0.9291,0.7915,0.2685,0.77,0.8236,0.5604,100110.8282,16175.9629,0.7842
308,0,1,0,0,1,1,0,1,0,0,0.9118,0.7404,0.2814,0.7244,0.7943,0.3684,118398.1625,15466.4414,0.7566
309,0,1,0,0,1,1,0,1,0,1,0.9127,0.7376,0.2814,0.7271,0.7954,0.3582,120102.0346,15508.6025,0.7602
310,0,1,0,0,1,1,0,1,1,0,0.9304,0.7911,0.2666,0.7712,0.8238,0.5572,100247.2483,16394.3145,0.7858
311,0,1,0,0,1,1,0,1,1,1,0.9301,0.7901,0.2663,0.771,0.8226,0.5558,100406.8976,16461.8379,0.7854
312,0,1,0,0,1,1,1,0,0,0,0.9323,0.87,0.2626,0.7785,0.8221,0.6541,59782.0437,16908.7461,0.7902
313,0,1,0,0,1,1,1,0,0,1,0.9324,0.87,0.2601,0.7792,0.8215,0.6506,59864.7498,16965.3047,0.7902
314,0,1,0,0,1,1,1,0,1,0,0.9323,0.8693,0.2586,0.7787,0.8156,0.6383,61021.3641,17096.375,0.7873
315,0,1,0,0,1,1,1,0,1,1,0.9324,0.87,0.2564,0.7801,0.8152,0.6435,60291.8592,17186.4766,0.7883
316,0,1,0,0,1,1,1,1,0,0,0.9335,0.8707,0.2581,0.78,0.8212,0.6502,59229.0655,16978.3262,0.7909
317,0,1,0,0,1,1,1,1,0,1,0.9326,0.87,0.2571,0.7789,0.8192,0.6485,59740.3608,17046.377,0.7892
318,0,1,0,0,1,1,1,1,1,0,0.9325,0.87,0.2535,0.7797,0.8139,0.64,60264.4778,17200.5156,0.7872
319,0,1,0,0,1,1,1,1,1,1,0.933,0.87,0.2539,0.7802,0.8138,0.6397,60258.6111,17198.5078,0.7877
320,0,1,0,1,0,0,0,0,0,0,0.8365,0.6083,0.2749,0.5922,0.666,0.2434,162537.3558,15733.0225,0.561
321,0,1,0,1,0,0,0,0,0,1,0.8364,0.6083,0.2763,0.5921,0.6666,0.2434,162540.906,15712.3652,0.5609
322,0,1,0,1,0,0,0,0,1,0,0.8395,0.6023,0.2754,0.5904,0.6715,0.2709,165717.9385,15622.4434,0.5659
323,0,1,0,1,0,0,0,0,1,1,0.8383,0.6013,0.2761,0.5882,0.6704,0.2709,166294.7991,15618.9609,0.563
324,0,1,0,1,0,0,0,1,0,0,0.8363,0.6083,0.2756,0.5914,0.6665,0.2434,162541.7424,15713.7627,0.5599
325,0,1,0,1,0,0,0,1,0,1,0.8366,0.6083,0.2769,0.5922,0.667,0.2434,162551.2622,15710.2949,0.561
326,0,1,0,1,0,0,0,1,1,0,0.8386,0.6023,0.276,0.5882,0.6707,0.2709,165726.1635,15610.5771,0.5635
327,0,1,0,1,0,0,0,1,1,1,0.8369,0.6023,0.2761,0.5855,0.6688,0.2709,165716.3514,15607.127,0.5597
328,0,1,0,1,0,0,1,0,0,0,0.8365,0.4843,0.2744,0.5848,0.6701,0.1779,197437.3471,15612.7441,0.5636
329,0,1,0,1,0,0,1,0,0,1,0.8371,0.6009,0.2758,0.5862,0.6712,0.2797,165765.7767,15557.8066,0.562
330,0,1,0,1,0,0,1,0,1,0,0.8393,0.6002,0.2766,0.5877,0.6747,0.2836,166129.157,15560.7314,0.5643
331,0,1,0,1,0,0,1,0,1,1,0.8373,0.6013,0.277,0.5851,0.6735,0.2836,166018.746,15563.7588,0.5606
332,0,1,0,1,0,0,1,1,0,0,0.8374,0.5763,0.2753,0.5862,0.6713,0.2307,173289.1413,15610.6289,0.5633
333,0,1,0,1,0,0,1,1,0,1,0.8388,0.6058,0.2768,0.5902,0.6746,0.2934,164333.2545,15555.7217,0.5638
334,0,1,0,1,0,0,1,1,1,0,0.8369,0.6013,0.2764,0.5839,0.6727,0.2836,165738.7957,15558.6191,0.5597
335,0,1,0,1,0,0,1,1,1,1,0.8363,0.6013,0.2774,0.5831,0.6724,0.2836,165734.1401,15555.1602,0.5586
336,0,1,0,1,0,1,0,0,0,0,0.8374,0.6083,0.2734,0.5915,0.67,0.2437,162539.3616,15707.3838,0.5638
337,0,1,0,1,0,1,0,0,0,1,0.8365,0.6083,0.2724,0.5909,0.6681,0.2437,162537.0459,15688.8779,0.5626
338,0,1,0,1,0,1,0,0,1,0,0.8395,0.6023,0.274,0.5893,0.6758,0.2712,165731.1158,15588.0527,0.5663
339,0,1,0,1,0,1,0,0,1,1,0.8379,0.6023,0.2724,0.5875,0.6728,0.2716,165721.8844,15568.5576,0.5632
340,0,1,0,1,0,1,0,1,0,0,0.838,0.6083,0.2742,0.5927,0.6711,0.2437,162537.5002,15705.7188,0.5653
341,0,1,0,1,0,1,0,1,0,1,0.8365,0.6083,0.2725,0.5908,0.668,0.2437,162536.0587,15687.748,0.5624
342,0,1,0,1,0,1,0,1,1,0,0.8395,0.6023,0.2742,0.5893,0.6753,0.2716,165717.6283,15602.5498,0.5663
343,0,1,0,1,0,1,0,1,1,1,0.8386,0.5104,0.2722,0.5897,0.6739,0.1691,192664.5974,15567.4238,0.5669
344,0,1,0,1,0,1,1,0,0,0,0.8395,0.5319,0.2739,0.5906,0.6781,0.2029,189520.195,15569.96,0.5694
345,0,1,0,1,0,1,1,0,0,1,0.8379,0.6009,0.2722,0.5876,0.6749,0.2804,165908.1232,15534.3164,0.5647
346,0,1,0,1,0,1,1,0,1,0,0.8384,0.5093,0.2744,0.5873,0.6782,0.2036,187777.3409,15535.0859,0.5667
347,0,1,0,1,0,1,1,0,1,1,0.8363,0.6013,0.273,0.5836,0.6747,0.2843,165735.7784,15516.583,0.5601
348,0,1,0,1,0,1,1,1,0,0,0.8392,0.5449,0.2743,0.5891,0.678,0.2681,184596.4395,15568.291,0.5677
349,0,1,0,1,0,1,1,1,0,1,0.8378,0.6009,0.2727,0.5874,0.6749,0.2804,165756.9557,15533.166,0.5645
350,0,1,0,1,0,1,1,1,1,0,0.8378,0.6013,0.2747,0.5851,0.6772,0.2843,165740.7316,15533.4238,0.563
351,0,1,0,1,0,1,1,1,1,1,0.8363,0.6013,0.2732,0.5837,0.6746,0.2843,165737.6132,15515.4463,0.56
352,0,1,0,1,1,0,0,0,0,0,0.9103,0.6745,0.2797,0.7223,0.7881,0.279,143916.1337,15548.8564,0.7591
353,0,1,0,1,1,0,0,0,0,1,0.9099,0.6745,0.2812,0.7209,0.7883,0.2786,143911.3746,15528.1094,0.7577
354,0,1,0,1,1,0,0,0,1,0,0.9283,0.7492,0.2644,0.7698,0.8167,0.4952,115684.0348,16494.9668,0.7875
355,0,1,0,1,1,0,0,0,1,1,0.9298,0.7496,0.2671,0.7703,0.8193,0.4956,115486.8122,16508.2656,0.7884
356,0,1,0,1,1,0,0,1,0,0,0.9105,0.6742,0.2806,0.7224,0.7888,0.2786,143918.7955,15529.5918,0.7593
357,0,1,0,1,1,0,0,1,0,1,0.9097,0.6742,0.2814,0.7214,0.7882,0.2786,143915.0358,15526.1318,0.7586
358,0,1,0,1,1,0,0,1,1,0,0.9292,0.7492,0.2657,0.7702,0.8183,0.4952,115602.08,16492.6582,0.788
359,0,1,0,1,1,0,0,1,1,1,0.9293,0.7499,0.2671,0.7687,0.819,0.4956,115472.3381,16488.9922,0.7864
360,0,1,0,1,1,0,1,0,0,0,0.9325,0.8383,0.2569,0.7799,0.8157,0.6147,72993.3868,17079.3691,0.7924
361,0,1,0,1,1,0,1,0,0,1,0.9328,0.8278,0.259,0.7781,0.8169,0.6006,77596.8591,17074.9258,0.7914
362,0,1,0,1,1,0,1,0,1,0,0.9312,0.8387,0.2521,0.7789,0.808,0.6147,72403.3199,17215.3379,0.7877
363,0,1,0,1,1,0,1,0,1,1,0.9322,0.8401,0.2543,0.7783,0.8101,0.6161,71906.0066,17211.248,0.7871
364,0,1,0,1,1,0,1,1,0,0,0.9322,0.8274,0.2573,0.7775,0.8158,0.6002,77390.9904,17077.0449,0.7899
365,0,1,0,1,1,0,1,1,0,1,0.9323,0.8285,0.2591,0.7778,0.8166,0.6006,77474.5072,17072.9102,0.791
366,0,1,0,1,1,0,1,1,1,0,0.9321,0.8401,0.2535,0.7795,0.8098,0.6154,72086.156,17212.8301,0.7886
367,0,1,0,1,1,0,1,1,1,1,0.9317,0.8401,0.2543,0.7779,0.8096,0.6161,71896.8801,17209.2617,0.7866
368,0,1,0,1,1,1,0,0,0,0,0.9123,0.7376,0.2798,0.726,0.7944,0.3649,119047.0827,15509.2285,0.7589
369,0,1,0,1,1,1,0,0,0,1,0.9115,0.7358,0.2792,0.7252,0.7926,0.3547,120666.016,15487.5645,0.7584
370,0,1,0,1,1,1,0,0,1,0,0.9302,0.789,0.2647,0.7717,0.8228,0.5565,100593.3953,16468.9414,0.7862
371,0,1,0,1,1,1,0,0,1,1,0.9299,0.7851,0.2648,0.7719,0.8221,0.5516,102171.9171,16467.0,0.7866
372,0,1,0,1,1,1,0,1,0,0,0.9124,0.7372,0.2803,0.726,0.7944,0.3639,119294.9351,15504.3945,0.759
373,0,1,0,1,1,1,0,1,0,1,0.9116,0.7358,0.2795,0.7259,0.7925,0.354,120873.8843,15486.4219,0.759
374,0,1,0,1,1,1,0,1,1,0,0.9302,0.7887,0.265,0.7716,0.8228,0.5551,100786.2429,16467.2129,0.7861
375,0,1,0,1,1,1,0,1,1,1,0.9297,0.7883,0.2648,0.7712,0.8216,0.5516,100971.8893,16397.1895,0.7856
376,0,1,0,1,1,1,1,0,0,0,0.9331,0.8707,0.2562,0.7804,0.82,0.6495,59291.5005,17053.0469,0.791
377,0,1,0,1,1,1,1,0,0,1,0.9327,0.869,0.2562,0.7797,0.819,0.6485,60109.5126,17050.9219,0.7903
378,0,1,0,1,1,1,1,0,1,0,0.9325,0.8693,0.2519,0.7798,0.8131,0.6379,60674.221,17206.3281,0.787
379,0,1,0,1,1,1,1,0,1,1,0.9327,0.87,0.2527,0.781,0.8132,0.6397,60259.7408,17203.6914,0.7886
380,0,1,0,1,1,1,1,1,0,0,0.9331,0.8707,0.2565,0.7802,0.8199,0.6495,59342.8634,17051.252,0.7908
381,0,1,0,1,1,1,1,1,0,1,0.9324,0.8704,0.256,0.7798,0.8185,0.6485,59748.2205,17050.1895,0.7902
382,0,1,0,1,1,1,1,1,1,0,0.9325,0.87,0.2523,0.7799,0.8132,0.6397,60255.6032,17204.4531,0.7871
383,0,1,0,1,1,1,1,1,1,1,0.9323,0.8686,0.2524,0.7807,0.8126,0.6372,60872.875,17202.875,0.7882
384,0,1,1,0,0,0,0,0,0,0,0.8377,0.5805,0.2702,0.5945,0.6682,0.2846,172001.4139,15686.1006,0.5708
385,0,1,1,0,0,0,0,0,0,1,0.8395,0.6027,0.278,0.5894,0.6754,0.2839,165497.9635,15580.0264,0.5667
386,0,1,1,0,0,0,0,0,1,0,0.8392,0.6016,0.2725,0.5952,0.671,0.2828,165796.2416,15634.3789,0.5744
387,0,1,1,0,0,0,0,0,1,1,0.8378,0.6016,0.2785,0.5847,0.6744,0.2843,165863.1481,15552.9385,0.5598
388,0,1,1,0,0,0,0,1,0,0,0.8388,0.5333,0.2774,0.5882,0.6745,0.217,183835.3763,15573.8027,0.5671
389,0,1,1,0,0,0,0,1,0,1,0.8392,0.6009,0.2785,0.5888,0.6753,0.2836,166052.7847,15558.6279,0.5663
390,0,1,1,0,0,0,0,1,1,0,0.8386,0.602,0.278,0.5863,0.6753,0.2853,165730.1417,15565.6191,0.5631
391,0,1,1,0,0,0,0,1,1,1,0.8398,0.4058,0.2789,0.5897,0.6772,0.1296,215930.6029,15571.3232,0.5684
392,0,1,1,0,0,0,1,0,0,0,0.8381,0.5999,0.2705,0.5945,0.6692,0.2828,165844.1767,15686.0244,0.5718
393,0,1,1,0,0,0,1,0,0,1,0.8383,0.6013,0.2774,0.5873,0.6743,0.2843,165764.0821,15553.6846,0.5642
394,0,1,1,0,0,0,1,0,1,0,0.8405,0.5844,0.2725,0.598,0.673,0.2547,170343.4332,15609.4199,0.5776
395,0,1,1,0,0,0,1,0,1,1,0.8372,0.497,0.2786,0.584,0.6738,0.1645,196626.8982,15552.5918,0.5608
396,0,1,1,0,0,0,1,1,0,0,0.8401,0.6013,0.2779,0.5904,0.6767,0.2846,165626.6899,15565.9189,0.5683
397,0,1,1,0,0,0,1,1,0,1,0.8377,0.6006,0.2779,0.5853,0.6741,0.2846,165733.9441,15552.0605,0.5601
398,0,1,1,0,0,0,1,1,1,0,0.8377,0.5671,0.2777,0.5843,0.6743,0.2462,177238.4396,15555.5654,0.5606
399,0,1,1,0,0,0,1,1,1,1,0.8387,0.608,0.279,0.5872,0.676,0.2987,164865.8492,15557.7432,0.5623
400,0,1,1,0,0,1,0,0,0,0,0.8372,0.6009,0.2819,0.5874,0.68,0.2846,165735.685,15442.4219,0.5655
401,0,1,1,0,0,1,0,0,0,1,0.8363,0.5963,0.2772,0.5851,0.6768,0.2846,167178.3678,15499.9648,0.5637
402,0,1,1,0,0,1,0,0,1,0,0.8374,0.5981,0.2826,0.5876,0.6815,0.2726,167305.6323,15449.8633,0.5645
403,0,1,1,0,0,1,0,0,1,1,0.8402,0.5579,0.2799,0.5927,0.6838,0.2128,180264.1191,15509.5371,0.5723
