,"('V_CO', 'day')","('V_CO', 'night')","('V_PE1', 'day')","('V_PE1', 'night')","('V_PE2', 'day')","('V_PE2', 'night')","('CV3', 'day')","('CV3', 'night')",1,2,3,4,5,6,7,8,9
215,1,1,0,1,0,1,1,1,0.9469,0.8147,0.2533,0.787,0.8178,0.5882,82219.9073,17271.4844,0.8186
216,1,1,0,1,1,0,0,0,0.9515,0.8232,0.2564,0.7942,0.8239,0.5868,78833.4977,17236.2695,0.8262
217,1,1,0,1,1,0,0,1,0.9506,0.8228,0.2548,0.7943,0.8219,0.5865,78999.7487,17237.0684,0.8258
218,1,1,0,1,1,0,1,0,0.9512,0.8433,0.2554,0.7935,0.8225,0.596,72021.3392,17236.5449,0.8239
219,1,1,0,1,1,0,1,1,0.9504,0.8429,0.2542,0.794,0.821,0.5956,72131.8554,17237.3574,0.8243
220,1,1,0,1,1,1,0,0,0.9513,0.8228,0.2563,0.7943,0.824,0.5865,78978.3493,17236.4629,0.8262
221,1,1,0,1,1,1,0,1,0.95,0.8341,0.2534,0.7963,0.8202,0.5939,75842.4953,17238.1133,0.8276
222,1,1,0,1,1,1,1,0,0.951,0.8426,0.2554,0.7936,0.8226,0.5956,72181.5228,17236.7812,0.8239
223,1,1,0,1,1,1,1,1,0.9506,0.8464,0.2538,0.7977,0.8211,0.603,70152.8557,17237.8535,0.8284
224,1,1,1,0,0,0,0,0,0.9475,0.8246,0.2579,0.7916,0.8215,0.5896,78943.9804,17128.1992,0.819
225,1,1,1,0,0,0,0,1,0.9466,0.8246,0.2535,0.7867,0.8187,0.5889,78945.1837,17270.5566,0.8125
226,1,1,1,0,0,0,1,0,0.9451,0.8292,0.2549,0.7862,0.817,0.5921,77820.8571,17129.4961,0.8107
227,1,1,1,0,0,0,1,1,0.9453,0.8316,0.2509,0.7875,0.8156,0.5921,76670.8725,17237.9961,0.8114
228,1,1,1,0,0,1,0,0,0.9482,0.8249,0.2555,0.7929,0.8227,0.5893,78957.9054,17235.9922,0.8206
229,1,1,1,0,0,1,0,1,0.9491,0.8366,0.2548,0.798,0.8225,0.5953,75816.6194,17236.6758,0.8267
230,1,1,1,0,0,1,1,0,0.949,0.8316,0.2553,0.7944,0.8232,0.5903,76495.3077,17236.668,0.8213
231,1,1,1,0,0,1,1,1,0.9478,0.8316,0.2534,0.7931,0.8198,0.5907,76481.5831,17237.1816,0.8191
232,1,1,1,0,1,0,0,0,0.9456,0.8246,0.2559,0.7881,0.8183,0.5896,78933.988,17129.293,0.8136
233,1,1,1,0,1,0,0,1,0.9459,0.8249,0.2519,0.7888,0.8171,0.5893,78917.5576,17237.7266,0.8138
234,1,1,1,0,1,0,1,0,0.9446,0.8517,0.254,0.7844,0.815,0.6048,68137.2364,17131.8086,0.8058
235,1,1,1,0,1,0,1,1,0.9474,0.8517,0.2518,0.7929,0.818,0.6048,68126.9349,17238.0254,0.8171
236,1,1,1,0,1,1,0,0,0.9489,0.8246,0.2558,0.7936,0.8236,0.5893,78960.486,17236.2266,0.8207
237,1,1,1,0,1,1,0,1,0.9483,0.8249,0.2542,0.7953,0.8211,0.5893,78971.9884,17236.9609,0.8222
238,1,1,1,0,1,1,1,0,0.9481,0.8517,0.2526,0.7967,0.8202,0.6037,67858.5198,17221.3125,0.8217
239,1,1,1,0,1,1,1,1,0.9503,0.8531,0.2543,0.8011,0.8229,0.6051,67636.0077,17220.418,0.8275
240,1,1,1,1,0,0,0,0,0.9476,0.8249,0.2551,0.7938,0.8217,0.5893,78970.5559,17235.9844,0.8213
241,1,1,1,1,0,0,0,1,0.9458,0.8362,0.2524,0.793,0.8181,0.5953,75833.2929,17237.4609,0.819
242,1,1,1,1,0,0,1,0,0.9491,0.8316,0.2556,0.7975,0.8234,0.5907,76490.3283,17236.416,0.8246
243,1,1,1,1,0,0,1,1,0.9472,0.8316,0.2534,0.7938,0.8198,0.5907,76472.206,17237.1953,0.8194
244,1,1,1,1,0,1,0,0,0.9482,0.8249,0.2555,0.7959,0.8231,0.5893,78956.2654,17236.1934,0.824
245,1,1,1,1,0,1,0,1,0.948,0.8373,0.2539,0.8004,0.8214,0.5967,74876.651,17237.2344,0.8284
246,1,1,1,1,0,1,1,0,0.9489,0.8316,0.2555,0.7975,0.8234,0.5907,76491.5939,17236.6016,0.8244
247,1,1,1,1,0,1,1,1,0.9472,0.8426,0.2526,0.7983,0.8194,0.6002,72507.4039,17238.1641,0.8242
248,1,1,1,1,1,0,0,0,0.9484,0.8249,0.2555,0.7953,0.8226,0.5893,78973.5857,17236.1562,0.8222
249,1,1,1,1,1,0,0,1,0.9466,0.8249,0.253,0.7939,0.8194,0.5893,78981.8002,17237.2324,0.8196
250,1,1,1,1,1,0,1,0,0.9499,0.8521,0.2553,0.7997,0.8235,0.6051,68069.2372,17236.6602,0.8256
251,1,1,1,1,1,0,1,1,0.9473,0.8535,0.2524,0.7946,0.819,0.6051,67631.9934,17199.541,0.8186
252,1,1,1,1,1,1,0,0,0.9478,0.8242,0.2543,0.795,0.8221,0.5893,79222.4244,17236.8594,0.8215
253,1,1,1,1,1,1,0,1,0.9461,0.8376,0.2519,0.7966,0.8181,0.5967,74863.9385,17238.3125,0.8223
254,1,1,1,1,1,1,1,0,0.9498,0.8521,0.2552,0.7998,0.8236,0.6051,68071.9389,17236.8555,0.8256
255,1,1,1,1,1,1,1,1,0.9479,0.8531,0.2524,0.8007,0.8199,0.6076,66903.2969,17221.3223,0.8262
