,"('V_TR', 'day')","('V_TR', 'night')","('CV8', 'day')","('CV8', 'night')","('CV3', 'day')","('CV3', 'night')","('CV12', 'day')","('CV12', 'night')",1,2,3,4,5,6,7,8,9
215,1,1,0,1,0,1,1,1,0.9222,0.8144,0.3267,0.7405,0.7717,0.5734,82658.2008,16495.9375,0.749
216,1,1,0,1,1,0,0,0,0.9199,0.6604,0.3426,0.7411,0.7655,0.2473,119575.4653,16360.708,0.7724
217,1,1,0,1,1,0,0,1,0.9183,0.6661,0.3272,0.7379,0.7592,0.2473,118812.1497,16603.8965,0.7679
218,1,1,0,1,1,0,1,0,0.9243,0.6918,0.3422,0.7487,0.7735,0.2575,121382.783,15947.3262,0.7636
219,1,1,0,1,1,0,1,1,0.9259,0.8408,0.3286,0.7487,0.7749,0.5868,71391.1861,16169.6465,0.7591
220,1,1,0,1,1,1,0,0,0.9245,0.6756,0.3452,0.7504,0.7749,0.2536,116422.0702,16594.707,0.7809
221,1,1,0,1,1,1,0,1,0.9189,0.6654,0.327,0.7399,0.7594,0.2473,118926.7749,16590.0996,0.7699
222,1,1,0,1,1,1,1,0,0.9263,0.6985,0.3412,0.7523,0.7785,0.2659,119912.2018,16248.0801,0.7669
223,1,1,0,1,1,1,1,1,0.9242,0.8027,0.3267,0.7458,0.7723,0.5646,88661.7019,16118.3555,0.755
224,1,1,1,0,0,0,0,0,0.9226,0.6428,0.3473,0.7409,0.7762,0.2342,129549.9136,16580.8828,0.7609
225,1,1,1,0,0,0,0,1,0.9191,0.6527,0.3308,0.7376,0.7633,0.2356,127370.6593,16854.6543,0.7699
226,1,1,1,0,0,0,1,0,0.9252,0.701,0.345,0.7474,0.7796,0.2656,116287.2764,16304.3369,0.7616
227,1,1,1,0,0,0,1,1,0.9234,0.7999,0.3292,0.7395,0.7738,0.5611,88830.3574,16477.4199,0.748
228,1,1,1,0,0,1,0,0,0.9266,0.646,0.3541,0.7505,0.7845,0.242,126836.6362,16703.7344,0.7771
229,1,1,1,0,0,1,0,1,0.9176,0.6495,0.3295,0.7352,0.7604,0.2356,127917.9254,16812.2852,0.7688
230,1,1,1,0,0,1,1,0,0.9275,0.7179,0.3463,0.751,0.7839,0.2762,110334.2371,16524.7734,0.7656
231,1,1,1,0,0,1,1,1,0.923,0.813,0.3279,0.7418,0.7731,0.5738,83175.6764,16478.5527,0.7506
232,1,1,1,0,1,0,0,0,0.9174,0.658,0.3398,0.737,0.7614,0.2462,121468.2082,16361.9961,0.7693
233,1,1,1,0,1,0,0,1,0.9184,0.67,0.3275,0.7396,0.7596,0.2494,117832.2009,16559.4004,0.77
234,1,1,1,0,1,0,1,0,0.9238,0.7228,0.3418,0.75,0.7726,0.2747,106020.9188,15913.6777,0.7649
235,1,1,1,0,1,0,1,1,0.9241,0.7714,0.3269,0.7456,0.7726,0.5298,100529.6355,16118.3965,0.7553
236,1,1,1,0,1,1,0,0,0.9267,0.6781,0.3491,0.7553,0.7797,0.2543,115886.7886,16590.5723,0.7874
237,1,1,1,0,1,1,0,1,0.9184,0.6661,0.3272,0.7392,0.7594,0.2494,118446.6066,16696.8672,0.7696
238,1,1,1,0,1,1,1,0,0.9262,0.6953,0.3415,0.7523,0.7787,0.2607,120742.8055,16196.8975,0.7668
239,1,1,1,0,1,1,1,1,0.9233,0.7714,0.3256,0.7455,0.7712,0.5298,100526.3592,16119.002,0.7551
240,1,1,1,1,0,0,0,0,0.9223,0.646,0.348,0.7394,0.776,0.2342,129136.0708,16540.0781,0.7587
241,1,1,1,1,0,0,0,1,0.9185,0.6495,0.331,0.7366,0.7621,0.2356,127925.9052,16811.7832,0.7709
242,1,1,1,1,0,0,1,0,0.9224,0.6904,0.341,0.7407,0.7748,0.2564,121182.6903,16303.2676,0.7522
243,1,1,1,1,0,0,1,1,0.9235,0.7869,0.3295,0.7418,0.7747,0.5675,91395.0003,16512.1094,0.7509
244,1,1,1,1,0,1,0,0,0.9269,0.6538,0.3533,0.752,0.7839,0.242,125411.9567,16710.2656,0.7815
245,1,1,1,1,0,1,0,1,0.9181,0.6492,0.3297,0.7358,0.761,0.2356,127972.658,16812.2949,0.7682
246,1,1,1,1,0,1,1,0,0.9288,0.7179,0.3486,0.7535,0.7862,0.2762,110326.8606,16512.5547,0.769
247,1,1,1,1,0,1,1,1,0.9227,0.8144,0.3269,0.7417,0.7725,0.5738,82643.441,16478.8125,0.7502
248,1,1,1,1,1,0,0,0,0.9177,0.658,0.3409,0.7373,0.762,0.2462,121576.9803,16345.2715,0.7695
249,1,1,1,1,1,0,0,1,0.9192,0.6633,0.3282,0.7407,0.7617,0.249,118985.6743,16590.8457,0.7701
250,1,1,1,1,1,0,1,0,0.9237,0.6636,0.3417,0.7486,0.773,0.2399,127367.872,15947.7822,0.7634
251,1,1,1,1,1,0,1,1,0.9263,0.8408,0.3295,0.7492,0.776,0.5882,71444.67,16118.0186,0.7597
252,1,1,1,1,1,1,0,0,0.9261,0.6759,0.3482,0.7546,0.7786,0.2543,116353.6885,16592.2871,0.7868
253,1,1,1,1,1,1,0,1,0.9187,0.6692,0.3279,0.7393,0.76,0.2494,118056.3421,16696.5801,0.7701
254,1,1,1,1,1,1,1,0,0.9257,0.6981,0.3408,0.7516,0.7779,0.2656,119944.8547,16196.8867,0.7657
255,1,1,1,1,1,1,1,1,0.9238,0.7714,0.3265,0.7458,0.772,0.5298,100526.0907,16135.7295,0.7556
