,"('CV1', 'day')","('CV1', 'night')","('CV6', 'day')","('CV6', 'night')","('CV12', 'day')","('CV12', 'night')","('V_TR', 'day')","('V_TR', 'night')",1,2,3,4,5,6,7,8,9
215,1,1,0,1,0,1,1,1,0.9167,0.6523,0.3281,0.7378,0.7569,0.249,120977.1949,15728.916,0.7704
216,1,1,0,1,1,0,0,0,0.931,0.6323,0.3478,0.7666,0.7776,0.223,141922.3865,15118.1973,0.7963
217,1,1,0,1,1,0,0,1,0.9305,0.6161,0.3513,0.7672,0.7795,0.2159,149635.8559,15052.1836,0.7984
218,1,1,0,1,1,0,1,0,0.9262,0.6946,0.3421,0.7487,0.7786,0.2638,120428.9356,15351.377,0.7623
219,1,1,0,1,1,0,1,1,0.9244,0.6985,0.339,0.7489,0.7757,0.267,119630.9234,15394.207,0.7627
220,1,1,0,1,1,1,0,0,0.929,0.702,0.3421,0.7526,0.7802,0.3339,128796.9836,15048.4336,0.7736
221,1,1,0,1,1,1,0,1,0.9264,0.702,0.3312,0.7557,0.772,0.3339,128795.1718,15207.958,0.7778
222,1,1,0,1,1,1,1,0,0.9281,0.8119,0.341,0.7501,0.7845,0.5706,83567.2205,15352.5244,0.7608
223,1,1,0,1,1,1,1,1,0.9259,0.8397,0.3313,0.7501,0.7762,0.5822,72094.3958,15497.2852,0.7609
224,1,1,1,0,0,0,0,0,0.9198,0.665,0.3482,0.755,0.7584,0.2522,118677.8021,15339.3545,0.8053
225,1,1,1,0,0,0,0,1,0.9164,0.6692,0.3426,0.7548,0.7523,0.2533,118055.8971,15369.6543,0.8048
226,1,1,1,0,0,0,1,0,0.9273,0.6756,0.3506,0.7531,0.7816,0.2543,116436.1727,16156.5215,0.7848
227,1,1,1,0,0,0,1,1,0.9274,0.6742,0.3513,0.7544,0.7825,0.2543,116559.1022,16093.9746,0.7834
228,1,1,1,0,0,1,0,0,0.9194,0.6626,0.3445,0.7542,0.7574,0.2526,119483.4035,15353.4473,0.8044
229,1,1,1,0,0,1,0,1,0.9136,0.6545,0.3303,0.7458,0.7437,0.2476,121296.4017,15375.2715,0.795
230,1,1,1,0,0,1,1,0,0.9243,0.6548,0.3441,0.7463,0.7742,0.2483,120950.2782,16094.2422,0.7819
231,1,1,1,0,0,1,1,1,0.9189,0.6611,0.33,0.7416,0.7609,0.249,119664.4283,16176.2031,0.7745
232,1,1,1,0,1,0,0,0,0.9326,0.633,0.3492,0.7705,0.7808,0.224,141736.5812,15103.8496,0.8007
233,1,1,1,0,1,0,0,1,0.9267,0.6048,0.3422,0.7559,0.7724,0.2096,152186.7143,15125.167,0.7837
234,1,1,1,0,1,0,1,0,0.9271,0.6957,0.3416,0.7504,0.7797,0.2628,120468.0528,15711.085,0.7642
235,1,1,1,0,1,0,1,1,0.925,0.6981,0.3363,0.7513,0.7757,0.2656,119933.0233,15767.1436,0.7657
236,1,1,1,0,1,1,0,0,0.9323,0.7027,0.3441,0.7588,0.7856,0.3304,128741.7609,15146.9385,0.7816
237,1,1,1,0,1,1,0,1,0.926,0.7027,0.3275,0.7533,0.7714,0.3304,128746.7184,15218.9082,0.7729
238,1,1,1,0,1,1,1,0,0.9279,0.8108,0.3356,0.7493,0.7841,0.571,83778.5564,15559.7363,0.7594
239,1,1,1,0,1,1,1,1,0.9265,0.8323,0.3287,0.7495,0.7769,0.5844,74763.8053,15676.5566,0.76
240,1,1,1,1,0,0,0,0,0.9152,0.6562,0.3473,0.7474,0.7504,0.2515,120539.8541,15757.9844,0.7955
241,1,1,1,1,0,0,0,1,0.9195,0.6654,0.3505,0.7581,0.7566,0.2526,118695.4899,15772.79,0.8076
242,1,1,1,1,0,0,1,0,0.9289,0.6735,0.3523,0.7547,0.7849,0.2543,116776.2783,16554.7871,0.7839
243,1,1,1,1,0,0,1,1,0.9261,0.6759,0.3482,0.7546,0.7786,0.2543,116353.6885,16592.2871,0.7868
244,1,1,1,1,0,1,0,0,0.9184,0.665,0.3435,0.7537,0.7525,0.2526,119040.1911,15737.502,0.8004
245,1,1,1,1,0,1,0,1,0.9117,0.6513,0.3294,0.7417,0.7416,0.2476,122063.513,15881.502,0.7917
246,1,1,1,1,0,1,1,0,0.9217,0.6657,0.3394,0.7423,0.7683,0.2494,118712.0828,16497.9121,0.7785
247,1,1,1,1,0,1,1,1,0.9187,0.6692,0.3279,0.7393,0.76,0.2494,118056.3421,16696.5801,0.7701
248,1,1,1,1,1,0,0,0,0.932,0.633,0.3477,0.7679,0.7792,0.224,141724.4977,15500.6855,0.7977
249,1,1,1,1,1,0,0,1,0.9293,0.5907,0.3491,0.7621,0.7773,0.2029,154982.4968,15459.8291,0.7926
250,1,1,1,1,1,0,1,0,0.9293,0.6795,0.3438,0.7564,0.7832,0.2533,124060.5946,16146.0156,0.773
251,1,1,1,1,1,0,1,1,0.9257,0.6981,0.3408,0.7516,0.7779,0.2656,119944.8547,16196.8867,0.7657
252,1,1,1,1,1,1,0,0,0.9319,0.7027,0.3453,0.7582,0.7854,0.3304,128746.9729,15465.2617,0.7807
253,1,1,1,1,1,1,0,1,0.927,0.7027,0.3308,0.7562,0.7729,0.3304,128746.705,15544.0947,0.7784
254,1,1,1,1,1,1,1,0,0.9294,0.8123,0.3398,0.753,0.7861,0.5752,83237.6411,15989.7383,0.7646
255,1,1,1,1,1,1,1,1,0.9238,0.7714,0.3265,0.7458,0.772,0.5298,100526.0907,16135.7295,0.7556
