element,action,new_diameter_m,d_cost,so,1,2,3,4,5,6,7,8,9,leak_pipe_diameter_mm,d_benefit,mb,iter
L2913,pipe,0.125,2075.805,8.957039118,0.91806513,0.651990137,0.338267114,0.727541415,0.756622417,0.285311729,144908.0267,16752.77539,0.744718092,,0.042960882,2.07E-05,14
Leak_546,leak,,3406.804925,8.939061346,0.91493903,0.650933427,0.335493922,0.727164643,0.750489148,0.284959493,144968.8485,16756.61523,0.744936465,350,0.060938654,1.79E-05,14
Leak_1254,leak,,4070.165808,8.927740772,0.918723477,0.651990137,0.338703716,0.729502331,0.757509928,0.285311729,144926.4587,16752.75781,0.747476554,400,0.072259228,1.78E-05,14
L2927,pipe,0.15,182.46175,8.960848075,0.918411077,0.651285664,0.335153864,0.734026898,0.755842202,0.284959493,144988.6048,16766.36328,0.753469803,,0.039151925,0.000214576,15
L1373,pipe,0.5,543.585,8.960691418,0.918419464,0.651285664,0.33516292,0.734049936,0.755863902,0.284959493,144978.8574,16766.35547,0.753494454,,0.039308582,7.23E-05,15
L1461,pipe,0.5,1069.0505,8.960729823,0.917838692,0.651285664,0.334163412,0.733726117,0.754727939,0.284959493,144982.268,16767.26367,0.753041741,,0.039270177,3.67E-05,15
L2304,pipe,0.125,200.93,8.861536064,0.917654187,0.651285664,0.334376078,0.732359437,0.754658435,0.284959493,144985.0632,16756.12305,0.751306942,,0.138463936,0.000689115,16
L2848,pipe,0.45,190.918,8.898051176,0.916903588,0.651285664,0.333886429,0.729735171,0.7538333,0.284959493,144979.6312,16766.98828,0.747588338,,0.101948824,0.000533993,16
L1634,pipe,0.35,294.476,8.872514511,0.918297858,0.651990137,0.336512153,0.729321829,0.756888115,0.285311729,144942.3045,16752.94531,0.747037037,,0.127485489,0.000432923,16
L1654,pipe,0.2,649.254,8.848757845,0.919063134,0.651990137,0.337397205,0.730472388,0.758094106,0.285311729,144933.6781,16752.73242,0.748559266,,0.151242155,0.000232948,16
L2847,pipe,0.3,803.374,8.862517564,0.91775273,0.651285664,0.334590451,0.732087342,0.754981371,0.284959493,144978.2642,16766.36523,0.750837742,,0.137482436,0.000171131,16
L2798,pipe,0.25,1005.7075,8.843936258,0.9192099,0.651990137,0.337403748,0.730766179,0.757964848,0.285311729,144921.8173,16741.70313,0.749032473,,0.156063742,0.000155178,16
L2865,pipe,0.15,1121.168,8.833075121,0.919339892,0.651990137,0.337039429,0.731992674,0.758008301,0.285311729,144936.4419,16763.88281,0.75062608,,0.166924879,0.000148885,16
L2799,pipe,0.2,1142.4805,8.845348813,0.917886915,0.651285664,0.334410342,0.733804122,0.755111049,0.284959493,144977.4945,16766.64844,0.753139251,,0.154651187,0.000135364,16
L1635,pipe,0.2,1307.039,8.878400007,0.918385917,0.651990137,0.336711959,0.728496766,0.757195116,0.285311729,144935.4166,16763.77539,0.745872835,,0.121599993,9.30E-05,16
L1156,pipe,0.25,2863.215,8.828621558,0.91842785,0.650933427,0.335111906,0.734066879,0.755822808,0.289186333,144923.6252,16772.0957,0.753455389,,0.171378442,5.99E-05,16
L2845,pipe,0.125,2314.58625,8.862030455,0.917756923,0.651285664,0.334631664,0.732103223,0.755044061,0.284959493,145009.419,16766.37109,0.750871928,,0.137969545,5.96E-05,16
L2617,pipe,0.125,1865.6775,8.892566614,0.91742775,0.652342374,0.335692803,0.728475014,0.755899336,0.285311729,144924.6966,16764.01367,0.746161173,,0.107433386,5.76E-05,16
Leak_393,leak,,2581.776817,8.86941986,0.91807142,0.652342374,0.335172718,0.730372743,0.755985193,0.285311729,144838.8373,16764.09766,0.748197816,160,0.13058014,5.06E-05,16
Leak_89,leak,,2659.097897,8.867636587,0.917482262,0.651285664,0.333688598,0.732254592,0.753970368,0.284959493,144956.6744,16754.19727,0.751020862,160,0.132363413,4.98E-05,16
L2292,pipe,0.125,35.20725,8.937525418,0.918526393,0.653046847,0.335978526,0.730504093,0.756833811,0.289186333,144807.0308,16748.3418,0.748441139,,0.062474582,0.001774481,17
L2836,pipe,0.15,38.14375,8.936998908,0.918541069,0.653046847,0.336008504,0.730528138,0.75686935,0.289186333,144805.1215,16748.3457,0.748467912,,0.063001092,0.001651675,17
L2829,pipe,0.15,42.721,8.97856876,0.916459099,0.652342374,0.333473571,0.730168309,0.753982738,0.289186333,144863.7993,16772.14453,0.748412195,,0.02143124,0.000501656,17
L2848,pipe,0.5,212.758,8.954142939,0.91812803,0.653046847,0.335469774,0.729558472,0.756310541,0.289186333,144806.382,16758.75391,0.747009606,,0.045857061,0.000215536,17
L2819,pipe,0.25,192.6065,8.969064694,0.917291467,0.653046847,0.335214286,0.728994432,0.75585908,0.289186333,144807.0643,16758.83398,0.746758436,,0.030935306,0.000160614,17
L2845,pipe,0.15,587.23425,8.937790481,0.918543166,0.653046847,0.335897721,0.730516227,0.756889949,0.289186333,144833.5685,16759.37305,0.748467285,,0.062209519,0.000105936,17
L2304,pipe,0.15,50.978,8.994861855,0.916169761,0.652342374,0.333845656,0.726681962,0.754003705,0.289186333,144857.0888,16758.93359,0.743402321,,0.005138145,0.000100791,17
L2798,pipe,0.3,1217.8075,8.936695486,0.918580905,0.652694611,0.336089087,0.730555146,0.757174831,0.289186333,144810.0399,16758.75195,0.748507494,,0.063304514,5.20E-05,17
L2754,pipe,0.125,4855.5725,8.833264497,0.919639712,0.652694611,0.337950798,0.730850894,0.758977843,0.285663966,145050.8588,16752.7168,0.7489255,,0.166735503,3.43E-05,17
L2835,pipe,0.125,1996.565,8.93361001,0.918639612,0.653046847,0.336078359,0.730698015,0.757238569,0.289186333,144814.6629,16758.76367,0.748664816,,0.06638999,3.33E-05,17
L2827,pipe,0.125,1890.79375,8.945568668,0.918180446,0.653046847,0.335656807,0.730230936,0.756594269,0.289186333,144796.6378,16770.25,0.748265803,,0.054431332,2.88E-05,17
L2839,pipe,0.125,1660.5025,8.957652828,0.918021101,0.653046847,0.335341159,0.729375063,0.755996463,0.289186333,144828.2365,16748.33984,0.7468185,,0.042347172,2.55E-05,17
L1066,pipe,0.1,3161.907,8.92562581,0.915796558,0.656216978,0.333116458,0.726434639,0.752459839,0.285663966,143861.1246,16755.75195,0.74292072,,0.07437419,2.35E-05,17
L2799,pipe,0.25,1447.8205,8.966490147,0.917220181,0.652342374,0.333721852,0.730561632,0.754403378,0.289186333,144868.2699,16772.05664,0.748485666,,0.033509853,2.31E-05,17
L2836,pipe,0.2,95.4125,8.975693968,0.917691927,0.656216978,0.3350647,0.730816505,0.756064552,0.290243043,143716.3192,16761.48828,0.749051397,,0.024306032,0.000254747,18
L2821,pipe,0.15,482.76525,8.956044184,0.91849704,0.656216978,0.335582239,0.733151285,0.756928056,0.290243043,143708.5686,16761.49609,0.752243287,,0.043955816,9.11E-05,18
L2848,pipe,0.6,491.036,8.965779284,0.917830306,0.656216978,0.334686644,0.731735565,0.755784125,0.290243043,143726.4626,16761.69336,0.750422883,,0.034220716,6.97E-05,18
L1066,pipe,0.125,847.14175,8.948027585,0.91843414,0.657625925,0.335109599,0.733514469,0.756455367,0.290243043,143502.5376,16762.39258,0.752795221,,0.051972415,6.14E-05,18
L1654,pipe,0.25,822.774,8.960163448,0.918541069,0.656216978,0.336378814,0.732633712,0.757823743,0.291299753,143703.7622,16759.87695,0.751904291,,0.039836552,4.84E-05,18
L2837,pipe,0.075,1038.58725,8.951808131,0.9184593,0.656216978,0.335443228,0.733539968,0.756899436,0.290243043,143722.6279,16761.66602,0.752849942,,0.048191869,4.64E-05,18
L2835,pipe,0.15,506.549,8.978139095,0.917069223,0.657273688,0.334946171,0.72993379,0.75535578,0.29165199,143645.6933,16726.83594,0.747900825,,0.021860905,4.32E-05,18
L2754,pipe,0.15,1231.9085,8.957034696,0.91842156,0.655512504,0.335565005,0.732933319,0.756861592,0.29059528,143830.6374,16762.13477,0.752056943,,0.042965304,3.49E-05,18
Leak_2234,leak,,2046.199702,8.935020693,0.92021,0.657978161,0.337326681,0.732546928,0.760265498,0.290243043,143556.9079,16759.02539,0.751137826,110,0.064979307,3.18E-05,18
L2798,pipe,0.35,1429.9075,8.95635866,0.918463493,0.656216978,0.335510785,0.733078145,0.756842303,0.290243043,143712.7018,16761.48047,0.752178103,,0.04364134,3.05E-05,18
L1957,pipe,0.125,3562.97,8.919645643,0.917201312,0.651990137,0.335884577,0.725952574,0.755586149,0.285311729,144901.0108,16752.82031,0.742567162,,0.080354357,2.26E-05,18
L2847,pipe,0.35,943.294,8.979068358,0.917062933,0.656569215,0.335063507,0.729917798,0.755351272,0.29165199,143693.7666,16715.77344,0.747874096,,0.020931642,2.22E-05,18
L1061,pipe,0.1,2959.911,8.950108212,0.917444523,0.660091582,0.333202802,0.730584167,0.7538127,0.291299753,141586.4814,16773.78906,0.747986251,,0.049891788,1.69E-05,18
L2799,pipe,0.3,1753.1605,8.972843347,0.917584998,0.657273688,0.335802383,0.730707186,0.756258125,0.29165199,143651.2085,16715.67188,0.749006658,,0.027156653,1.55E-05,18
L2836,pipe,0.25,120.9125,8.952796806,0.918436237,0.662205002,0.333477032,0.733447872,0.755642601,0.29376541,140799.9787,16773.98047,0.751883835,,0.047203194,0.000390391,19
L2294,pipe,0.2,227.8675,8.952157759,0.919306345,0.662557238,0.335391791,0.731353313,0.757771327,0.293413174,140770.8795,16771.99609,0.748880687,,0.047842241,0.000209956,19
L2829,pipe,0.2,106.862,8.98547019,0.917629028,0.662205002,0.333555305,0.731193948,0.75493666,0.29376541,140798.2135,16739.51563,0.74892858,,0.01452981,0.000135968,19
L2310,pipe,0.15,50.4395,8.993484376,0.917249535,0.661852765,0.332134965,0.731155253,0.753924976,0.29376541,140816.7278,16774.26172,0.74878714,,0.006515624,0.000129177,19
L2819,pipe,0.3,233.2265,8.985778396,0.917624834,0.661852765,0.333534931,0.731174545,0.754914331,0.29376541,140809.321,16739.51563,0.748904717,,0.014221604,6.10E-05,19
L1654,pipe,0.3,996.294,8.952429665,0.918671061,0.661852765,0.334316308,0.732578801,0.756613297,0.29376541,140816.7086,16773.98633,0.751083128,,0.047570335,4.77E-05,19
L2839,pipe,0.15,421.2865,8.982317804,0.917790469,0.662205002,0.33291599,0.731449156,0.754740991,0.29376541,140798.4808,16773.98242,0.749205265,,0.017682196,4.20E-05,19
L2827,pipe,0.15,479.71375,8.982461246,0.917790469,0.662205002,0.332904047,0.731439034,0.754728096,0.29376541,140797.2823,16773.99609,0.749191812,,0.017538754,3.66E-05,19
L1634,pipe,0.4,338.156,8.988282634,0.916987454,0.662205002,0.331850245,0.731791259,0.753618289,0.29376541,140797.214,16774.44531,0.749764401,,0.011717366,3.47E-05,19
L2293,pipe,0.125,424.14625,8.985559513,0.917633221,0.661852765,0.333527941,0.731182653,0.754918367,0.293413174,140838.0373,16739.51367,0.748922605,,0.014440487,3.40E-05,19
L1063,pipe,0.1,2510.163,8.91976782,0.916211694,0.673828813,0.330247104,0.73157743,0.751742314,0.296583304,136547.8925,16775.7793,0.74874027,,0.08023218,3.20E-05,19
L2832,pipe,0.125,1688.8025,8.951162013,0.918457203,0.662557238,0.333400636,0.733468114,0.755677196,0.29376541,140797.3976,16773.97461,0.751914881,,0.048837987,2.89E-05,19
Leak_798,leak,,2444.413039,8.947160402,0.91847188,0.662205002,0.332817913,0.734188891,0.755253883,0.293413174,140803.3992,16774.66211,0.752898905,110,0.052839598,2.16E-05,19
L1061,pipe,0.125,793.02275,8.984481726,0.917465489,0.663613949,0.332188742,0.730901779,0.753710227,0.294117647,140116.8477,16774.47852,0.748298732,,0.015518274,1.96E-05,19
L2837,pipe,0.1,283.03575,8.995135267,0.917213892,0.662205002,0.331909099,0.730966475,0.753583537,0.29376541,140799.1279,16774.77148,0.748524359,,0.004864733,1.72E-05,19
L2293,pipe,0.15,107.61025,8.97156005,0.915377229,0.68052131,0.328998774,0.731959794,0.75046556,0.296935541,134273.0446,16754.81055,0.749564635,,0.02843995,0.000264287,20
L1063,pipe,0.125,672.52575,8.858614177,0.917088093,0.690031701,0.329184691,0.736220878,0.751357579,0.298344487,130834.4341,16778.61914,0.754814251,,0.141385823,0.000210231,20
L2304,pipe,0.2,127.516,8.981795926,0.916073316,0.68157802,0.329662574,0.729880781,0.751076261,0.297287777,134195.7085,16765.1875,0.746091349,,0.018204074,0.000142759,20
L2833,pipe,0.075,1004.6035,8.901621549,0.918624935,0.68157802,0.332159679,0.733857132,0.754738265,0.297287777,134192.4062,16775.75,0.751492542,,0.098378451,9.79E-05,20
L2617,pipe,0.15,473.3415,8.962733385,0.916672957,0.68157802,0.330396787,0.730769534,0.752017079,0.297287777,134183.0896,16765.10938,0.747317122,,0.037266615,7.87E-05,20
L2832,pipe,0.15,428.4665,8.967849996,0.916595381,0.68157802,0.33039766,0.730305978,0.751967284,0.297287777,134216.0038,16765.05859,0.746797508,,0.032150004,7.50E-05,20
L2819,pipe,0.35,273.8465,8.980546866,0.916125732,0.68157802,0.329676599,0.729957052,0.751101893,0.297287777,134196.243,16765.18555,0.746154412,,0.019453134,7.10E-05,20
L2310,pipe,0.2,126.169,8.991225599,0.91592655,0.680873547,0.329352464,0.729138084,0.750655831,0.297287777,134241.0131,16777.07617,0.74505866,,0.008774401,6.95E-05,20
L1066,pipe,0.15,1017.13675,8.937208464,0.91666457,0.685452624,0.330965926,0.730826122,0.75260456,0.297287777,133017.8561,16765.07813,0.747888802,,0.062791536,6.17E-05,20
L2842,pipe,0.125,1676.42125,8.943440312,0.915138211,0.679816837,0.327347355,0.735148883,0.749046235,0.296935541,134347.8463,16778.54883,0.753948105,,0.056559688,3.37E-05,20
Leak_394,leak,,2559.116944,8.920738115,0.91703987,0.680169074,0.328764912,0.735589513,0.751520646,0.296935541,134281.015,16776.61328,0.753786005,160,0.079261885,3.10E-05,20
L2847,pipe,0.4,1083.214,8.967011471,0.916601671,0.68157802,0.330428051,0.730356247,0.752004395,0.297287777,134187.8723,16765.04297,0.746853326,,0.032988529,3.05E-05,20
L2836,pipe,0.3,146.4125,8.996292612,0.914744041,0.68157802,0.328684818,0.724174732,0.749039107,0.297287777,134192.2903,16764.87305,0.738339135,,0.003707388,2.53E-05,20
L1061,pipe,0.15,952.15775,8.981187344,0.914934836,0.684043677,0.32858636,0.727663203,0.749537218,0.297287777,133102.8841,16777.17188,0.743302673,,0.018812656,1.98E-05,20
L1635,pipe,0.25,1656.359,8.974576984,0.916297657,0.68157802,0.33077879,0.729553384,0.752183029,0.297287777,134184.8971,16764.85547,0.746341998,,0.025423016,1.53E-05,20
Leak_2671,leak,,3992.370055,8.939118724,0.916515708,0.681225784,0.329321219,0.733795791,0.751785872,0.296935541,134191.8894,16765.54883,0.751489475,400,0.060881276,1.52E-05,20
L1063,pipe,0.15,807.48075,8.917145744,0.920425955,0.704473406,0.329757959,0.740670124,0.753232191,0.303980275,126062.2778,16803.38086,0.759203403,,0.082854256,0.000102608,21
L2842,pipe,0.15,425.32525,8.977382146,0.920218387,0.700598802,0.331009795,0.737079548,0.754242146,0.300810144,127681.2469,16790.98047,0.755204751,,0.022617854,5.32E-05,21
Leak_87,leak,,2664.538478,8.884180915,0.922667271,0.700598802,0.333132532,0.742340269,0.7573835,0.301866855,127666.3377,16790.90039,0.762358523,160,0.115819085,4.35E-05,21
L2832,pipe,0.2,1071.763,8.966257779,0.920753032,0.697780909,0.332212956,0.736904246,0.75552456,0.300457908,129106.759,16780.01953,0.755026385,,0.033742221,3.15E-05,21
L2836,pipe,0.35,171.9125,8.995648948,0.920017109,0.700598802,0.330929416,0.735130766,0.753109065,0.300810144,127694.1541,16781.94531,0.752900537,,0.004351052,2.53E-05,21
L1066,pipe,0.2,2544.2585,8.939901306,0.920352572,0.702359986,0.329930021,0.739545175,0.752770719,0.302923565,126849.1564,16792.50391,0.758628789,,0.060098694,2.36E-05,21
L2304,pipe,0.25,161.596,8.996543408,0.9192099,0.700951039,0.329862542,0.734766743,0.752452029,0.301162381,127672.2353,16779.97852,0.751941384,,0.003456592,2.14E-05,21
L2847,pipe,0.45,1223.134,8.977524446,0.920224677,0.700598802,0.330994726,0.737063164,0.754219397,0.301162381,127683.7126,16790.98047,0.755188369,,0.022475554,1.84E-05,21
Leak_395,leak,,2562.890782,8.953245408,0.920599977,0.700246566,0.331421078,0.738646189,0.755506791,0.301162381,127658.4017,16767.23633,0.756884493,160,0.046754592,1.82E-05,21
L2829,pipe,0.25,135.422,8.997698017,0.919713095,0.697780909,0.330951346,0.734595747,0.753738112,0.300105671,129244.1113,16780.04688,0.751746252,,0.002301983,1.70E-05,21
L2829,pipe,0.3,163.982,8.974762974,0.919805347,0.707643536,0.328170713,0.739939506,0.751201903,0.305389222,124846.6791,16793.0293,0.758253076,,0.025237026,0.000153901,22
L1063,pipe,0.2,2019.8265,8.796248438,0.920859961,0.727721029,0.328465771,0.742893125,0.752269306,0.310320535,117442.8174,16804.61719,0.761867624,,0.203751562,0.000100876,22
L2833,pipe,0.1,273.7745,8.976971641,0.920002432,0.70834801,0.328743248,0.738897706,0.751942124,0.305389222,124771.8527,16780.55664,0.756449903,,0.023028359,8.41E-05,22
L1061,pipe,0.2,2381.7205,8.830024432,0.919453111,0.728425502,0.327019468,0.74142557,0.750101111,0.311025009,117216.609,16794.16992,0.759305467,,0.169975568,7.14E-05,22
L2819,pipe,0.4,314.4665,8.986072742,0.919738255,0.707995773,0.328405971,0.738645238,0.751265326,0.305389222,124849.5988,16792.9082,0.756550518,,0.013927258,4.43E-05,22
L3172,pipe,0.35,5160.6495,8.856246004,0.92025403,0.725607608,0.328150938,0.739240928,0.751416966,0.309616062,118232.0918,16793.38281,0.756851166,,0.143753996,2.79E-05,22
L2042,pipe,0.125,1357.33875,8.962666628,0.918977172,0.7072913,0.327372782,0.741742902,0.750746092,0.304684748,124832.6479,16794.13281,0.761183908,,0.037333372,2.75E-05,22
L1545,pipe,0.15,97.73775,8.870277939,0.923183046,0.730891159,0.330743216,0.749369046,0.755859604,0.311377246,115982.3677,16805.83789,0.770272941,,0.129722061,0.001327246,23
L2832,pipe,0.25,1358.203,8.869827051,0.923189336,0.730891159,0.33076842,0.749400248,0.755886546,0.311377246,115991.7795,16805.83789,0.770307188,,0.130172949,9.58E-05,23
L2833,pipe,0.125,342.5045,8.970918438,0.920000335,0.730891159,0.32663797,0.745183899,0.750765014,0.311377246,115988.0693,16805.35742,0.764449363,,0.029081562,8.49E-05,23
L2042,pipe,0.15,344.37075,8.972073681,0.920061138,0.730891159,0.32699473,0.744694229,0.750913614,0.312081719,115940.0055,16816.81055,0.764206724,,0.027926319,8.11E-05,23
Leak_2789,leak,,2519.065283,8.804556096,0.924644409,0.730891159,0.331658374,0.753570466,0.757862584,0.311377246,115988.0248,16804.45898,0.775785127,150,0.195443904,7.76E-05,23
L2848,pipe,0.7,578.396,8.957544474,0.920446921,0.730891159,0.326623608,0.746035467,0.750924726,0.311377246,115979.6356,16816.7207,0.765520505,,0.042455526,7.34E-05,23
L1063,pipe,0.25,2559.6465,8.85839289,0.923537379,0.731243396,0.331296537,0.749458626,0.756369404,0.311377246,115643.4736,16793.7832,0.770361875,,0.14160711,5.53E-05,23
Leak_2791,leak,,2613.356278,8.89106758,0.922677754,0.730891159,0.329906333,0.748276418,0.75493362,0.311377246,115972.54,16806.13867,0.768715947,150,0.10893242,4.17E-05,23
L2041,pipe,0.125,1363.70625,8.946370423,0.921287677,0.730538922,0.328862452,0.744834694,0.752543757,0.312786192,115990.3607,16817.4668,0.764786659,,0.053629577,3.93E-05,23
L3172,pipe,0.4,1408.8285,8.946956169,0.92126671,0.730891159,0.32841801,0.745231485,0.752551934,0.311377246,115983.722,16816.40234,0.764818544,,0.053043831,3.77E-05,23
Leak_554,leak,,2633.137923,8.90255285,0.922078113,0.730891159,0.328831044,0.748560814,0.753531487,0.311377246,115971.4331,16794.37109,0.768669379,150,0.09744715,3.70E-05,23
Leak_523,leak,,2441.65989,8.931409718,0.921379929,0.730891159,0.328187508,0.746705023,0.752716154,0.311377246,115973.0545,16816.53516,0.766672828,63,0.068590282,2.81E-05,23
L2041,pipe,0.15,345.98625,8.983818597,0.918954109,0.731243396,0.325642448,0.741069934,0.749251812,0.314195139,115797.3197,16817.90625,0.759458251,,0.016181403,4.68E-05,24
Leak_2650,leak,,2619.583764,8.927752346,0.921662977,0.730891159,0.32877498,0.746494718,0.753313122,0.311377246,115971.2178,16805.90234,0.766175996,150,0.072247654,2.76E-05,24
L1634,pipe,0.45,381.836,8.989562183,0.920516111,0.731243396,0.327543566,0.743660985,0.752135435,0.314195139,115725.4787,16816.5918,0.7628598,,0.010437817,2.73E-05,24
Leak_3104,leak,,2582.498905,8.957890223,0.924491353,0.732652342,0.332327612,0.747711427,0.758367823,0.314547376,115579.6204,16816.38086,0.768383177,150,0.042109777,1.63E-05,24
L2304,pipe,0.3,195.676,8.9970645,0.91847188,0.701303276,0.326719123,0.736074039,0.748984594,0.303980275,127500.5229,16793.03125,0.75296182,,0.0029355,1.50E-05,24
L2042,pipe,0.2,861.4065,8.987387675,0.920419665,0.731595632,0.327427624,0.743344156,0.75156326,0.314547376,115761.7433,16817.65234,0.762706746,,0.012612325,1.46E-05,24
Leak_1945,leak,,2426.818003,8.965145377,0.915821718,0.650933427,0.334038523,0.733709398,0.75057532,0.284607256,144986.8666,16756.50586,0.753310348,110,0.034854623,1.44E-05,24
L1544,pipe,0.1,2984.463,8.95872615,0.921180748,0.731595632,0.327951547,0.743629112,0.752363393,0.311025009,115553.6199,16827.47266,0.762483066,,0.04127385,1.38E-05,24
L2894,pipe,0.125,3936.53,8.945883367,0.917469682,0.651285664,0.336370146,0.730665751,0.754785702,0.284959493,144956.9769,16755.33789,0.749132829,,0.054116633,1.37E-05,24
L2901,pipe,0.125,2334.0425,8.968043028,0.917356464,0.650581191,0.33368173,0.732827914,0.754197592,0.284959493,145107.8525,16766.66406,0.751681637,,0.031956972,1.37E-05,24
L2901,pipe,0.15,592.1705,8.895137865,0.922312937,0.732652342,0.328591307,0.749411432,0.754837961,0.314547376,115202.0063,16806.88477,0.770663287,,0.104862135,0.000177081,25
L2891,pipe,0.125,195.0975,8.967710396,0.920813835,0.732652342,0.326771992,0.744843193,0.752458895,0.314547376,115173.377,16817.81641,0.76444694,,0.032289604,0.000165505,25
L1512,pipe,0.1,1413.972,8.927745514,0.921776196,0.732652342,0.328174382,0.74706804,0.754149264,0.314547376,115209.2395,16817.73242,0.767490931,,0.072254486,5.11E-05,25
L1061,pipe,0.25,3018.2605,8.854752412,0.923153693,0.734061289,0.329877785,0.750723872,0.756495832,0.315604086,114772.6372,16795.32617,0.772296305,,0.145247588,4.81E-05,25
L1757,pipe,0.15,5277.65,8.799240471,0.924619249,0.732652342,0.331440916,0.754669749,0.759194479,0.314547376,115209.5531,16795.04492,0.777433611,,0.200759529,3.80E-05,25
L2913,pipe,0.15,526.653,8.981191539,0.919998239,0.732652342,0.326054741,0.744343962,0.751299187,0.314547376,115226.9627,16818.04297,0.763798228,,0.018808461,3.57E-05,25
L2894,pipe,0.15,998.738,8.967459608,0.920822221,0.732652342,0.32698038,0.744840733,0.752477398,0.314547376,115145.1956,16817.83008,0.764407821,,0.032540392,3.26E-05,25
L2042,pipe,0.25,1091.6265,8.968794959,0.920784481,0.732652342,0.326992488,0.744795496,0.752452763,0.314547376,115209.2247,16817.82422,0.764400305,,0.031205041,2.86E-05,25
L1544,pipe,0.125,799.60075,8.97934582,0.920052752,0.733004579,0.326073962,0.744119285,0.751314231,0.314899613,114942.203,16817.99219,0.763466916,,0.02065418,2.58E-05,25
Leak_1336,leak,,2581.232011,8.941208127,0.921375736,0.732652342,0.327781256,0.74621362,0.754216357,0.314547376,115189.4199,16816.77148,0.766149265,150,0.058791873,2.28E-05,25
L1528,pipe,0.2,88.453,8.950574655,0.9202729,0.734061289,0.326213026,0.746784258,0.752186541,0.314899613,114520.7946,16818.41211,0.766942276,,0.049425345,0.000558775,26
L2891,pipe,0.15,234.2475,8.962478063,0.920509821,0.734061289,0.326510995,0.745241326,0.752293522,0.314899613,114522.2065,16818.17578,0.764746243,,0.037521937,0.000160181,26
L2887,pipe,0.15,1041.7815,8.917862522,0.921614754,0.734061289,0.3278457,0.747681735,0.754135846,0.314899613,114521.1646,16818.0957,0.76807365,,0.082137478,7.88E-05,26
L1524,pipe,0.15,2260.5195,8.855768768,0.922925158,0.734061289,0.328704191,0.751788039,0.75601528,0.314899613,114485.0186,16829.04492,0.773322217,,0.144231232,6.38E-05,26
L1521,pipe,0.1,1348.128,8.932832229,0.921199618,0.734061289,0.327263306,0.74685108,0.753580968,0.314899613,114491.8575,16828.59961,0.767006931,,0.067167771,4.98E-05,26
L1512,pipe,0.125,378.833,8.981738262,0.919752931,0.734061289,0.325832047,0.744468546,0.751515404,0.314899613,114529.2747,16828.80078,0.763858419,,0.018261738,4.82E-05,26
L1481,pipe,0.15,3452.6475,8.852458278,0.923032087,0.734061289,0.328869787,0.75186554,0.756277938,0.314899613,114497.3288,16828.51563,0.773497612,,0.147541722,4.27E-05,26
L2894,pipe,0.2,2498.236,8.916921302,0.921174458,0.734061289,0.32683893,0.748696918,0.753466701,0.314899613,114521.6221,16828.84766,0.769290621,,0.083078698,3.33E-05,26
L2913,pipe,0.2,1317.366,8.961385292,0.920545464,0.734061289,0.32659458,0.745295566,0.752378069,0.314899613,114509.0882,16818.16797,0.764770115,,0.038614708,2.93E-05,26
L2901,pipe,0.2,1481.251,8.958253874,0.920614653,0.734061289,0.326558733,0.745394987,0.752662427,0.314899613,114501.0946,16828.67578,0.764934451,,0.041746126,2.82E-05,26
L1525,pipe,0.15,2110.173,8.941624109,0.921094785,0.734061289,0.327355062,0.746141934,0.753504179,0.314899613,114514.7105,16828.63086,0.765994317,,0.058375891,2.77E-05,26
L2927,pipe,0.2,456.4085,8.948455334,0.921289773,0.734413526,0.327920185,0.744045362,0.753869415,0.314899613,114404.7888,16817.81641,0.763055876,,0.051544666,0.000112935,27
L1528,pipe,0.25,112.093,8.991193362,0.920218387,0.734413526,0.326795757,0.741473715,0.752260133,0.314899613,114402.4185,16817.89453,0.759514508,,0.008806638,7.86E-05,27
L2891,pipe,0.2,585.945,8.956753326,0.920784481,0.734413526,0.327013385,0.744284465,0.75293279,0.314899613,114399.9042,16817.99023,0.763251023,,0.043246674,7.38E-05,27
L1521,pipe,0.125,361.192,8.974515614,0.920692229,0.734413526,0.327385363,0.742408097,0.753073056,0.314899613,114413.3791,16817.875,0.760886508,,0.025484386,7.06E-05,27
L2902,pipe,0.125,2320.95375,8.860916972,0.922944028,0.737583656,0.328830434,0.747848034,0.755663148,0.318774216,113594.5005,16828.50586,0.767935969,,0.139083028,5.99E-05,27
L1480,pipe,0.15,1396.138,8.920978833,0.921208004,0.734413526,0.328044984,0.746598892,0.754369412,0.314899613,114361.6255,16796.06445,0.76664305,,0.079021167,5.66E-05,27
L1478,pipe,0.15,1368.1975,8.93996357,0.921249937,0.734413526,0.327813366,0.744876073,0.754097163,0.314899613,114364.0046,16817.99805,0.764139769,,0.06003643,4.39E-05,27
L1473,pipe,0.15,878.13,8.970881406,0.920656586,0.734413526,0.327412409,0.742755456,0.753303529,0.314899613,114380.8093,16817.93945,0.76126285,,0.029118594,3.32E-05,27
L1542,pipe,0.25,1890.5025,8.938575407,0.921197521,0.734413526,0.328314077,0.744851525,0.754191879,0.314899613,114387.5298,16795.72461,0.764292906,,0.061424593,3.25E-05,27
L1515,pipe,0.1,3084.624,8.921147302,0.921962797,0.734061289,0.328108023,0.746689422,0.754687683,0.314899613,114527.9323,16828.36914,0.766671074,,0.078852698,2.56E-05,27
L1519,pipe,0.1,2593.863,8.938028101,0.921683943,0.734413526,0.328648858,0.744016453,0.754872922,0.315251849,114344.1582,16828.80859,0.763189409,,0.061971899,2.39E-05,27
